,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
9402,Optimization,Business,Physics,History,Chorus1,Chorus2,0,1
9403,Physics,Business,Chinese,Astro Engineering,Spanish,History,1,0
9404,Business,Astro Engineering,Chinese,Spanish,Aero Engineering,History,1,0
9405,Physics,Political Science,Astro Engineering,French,Chorus1,Chorus2,0,1
9406,Astro Engineering,French,Algebra,Optimization,Business,Chinese,1,0
9407,Astro Engineering,Chemistry,English,Machine Learning,Algebra,French,0,0
9408,Chemistry,Machine Learning,Physics,Chinese,Chorus1,Chorus2,0,1
9409,Chinese,Machine Learning,English,Business,Optimization,Aero Engineering,1,0
9410,Biology,French,Chinese,History,Spanish,Physics,0,0
9411,Algebra,French,Chemistry,Machine Learning,Business,Aero Engineering,0,0
9412,Algebra,Optimization,Chinese,Machine Learning,Social Science,History,1,0
9413,Business,Spanish,Astro Engineering,Political Science,Machine Learning,Optimization,0,0
9414,Optimization,Biology,Astro Engineering,English,Chorus1,Chorus2,0,1
9415,Astro Engineering,Physics,Biology,Spanish,French,Algebra,1,0
9416,Business,Spanish,Aero Engineering,Astro Engineering,Chorus1,Chorus2,0,1
9417,Political Science,English,Biology,Machine Learning,Algebra,French,0,0
9418,Political Science,Chinese,Physics,English,French,Aero Engineering,0,0
9419,Aero Engineering,Astro Engineering,French,Political Science,Machine Learning,Biology,0,0
9420,Chemistry,Chinese,French,Machine Learning,Physics,Political Science,0,0
9421,Social Science,Optimization,Astro Engineering,Physics,Chinese,Biology,0,0
9422,Astro Engineering,Business,English,History,Biology,Spanish,0,0
9423,Political Science,Astro Engineering,History,French,Chinese,Aero Engineering,1,0
9424,Business,Optimization,English,French,Chorus1,Chorus2,0,1
9425,Optimization,Chinese,Astro Engineering,Aero Engineering,Machine Learning,Biology,0,0
9426,Spanish,English,Physics,Algebra,History,Machine Learning,1,0
9427,Optimization,Astro Engineering,Business,Chemistry,Chorus1,Chorus2,0,1
9428,Aero Engineering,Biology,French,English,Machine Learning,Spanish,0,0
9429,History,French,Business,Spanish,Chorus1,Chorus2,0,1
9430,Optimization,French,Chemistry,English,Machine Learning,Spanish,0,0
9431,Biology,French,Algebra,Astro Engineering,Business,Chemistry,1,0
9432,Optimization,Business,Chinese,Social Science,Physics,Spanish,0,0
9433,Chinese,History,English,Chemistry,Chorus1,Chorus2,0,1
9434,Biology,Algebra,Astro Engineering,French,English,Social Science,0,0
9435,Political Science,Algebra,Optimization,Aero Engineering,Chorus1,Chorus2,0,1
9436,History,Physics,Political Science,French,Astro Engineering,Aero Engineering,0,0
9437,Social Science,Machine Learning,Chemistry,Physics,Political Science,Spanish,0,0
9438,Social Science,Chinese,English,Biology,Business,Astro Engineering,0,0
9439,Physics,French,Chemistry,Biology,Chorus1,Chorus2,0,1
9440,Astro Engineering,History,Chemistry,Optimization,Algebra,Machine Learning,0,0
9441,Business,Aero Engineering,Optimization,Biology,Spanish,French,0,0
9442,Biology,Physics,Business,Chemistry,Spanish,Astro Engineering,1,0
9443,Aero Engineering,Biology,Algebra,Spanish,Optimization,French,1,0
9444,Aero Engineering,Political Science,Chemistry,English,Biology,Astro Engineering,1,0
9445,Algebra,Business,Spanish,Optimization,Social Science,Machine Learning,1,0
9446,Aero Engineering,Machine Learning,Social Science,English,Chorus1,Chorus2,0,1
9447,Biology,French,Chinese,Business,Chorus1,Chorus2,0,1
9448,Astro Engineering,English,Biology,Business,Physics,Chemistry,0,0
9449,Chinese,Astro Engineering,Aero Engineering,Physics,Spanish,French,0,0
9450,Optimization,Algebra,Machine Learning,Chemistry,Astro Engineering,Chinese,0,0
9451,Aero Engineering,Optimization,Social Science,Spanish,Algebra,Political Science,1,0
9452,Astro Engineering,Optimization,Social Science,Aero Engineering,Chorus1,Chorus2,0,1
9453,Spanish,Chemistry,French,Machine Learning,English,Algebra,0,0
9454,Social Science,Biology,Optimization,History,Physics,English,0,0
9455,Aero Engineering,History,Chinese,Machine Learning,Astro Engineering,Business,0,0
9456,Chinese,English,Chemistry,Social Science,Machine Learning,Algebra,0,0
9457,Business,Political Science,Astro Engineering,Aero Engineering,Optimization,Social Science,1,0
9458,Aero Engineering,English,History,Machine Learning,Astro Engineering,Business,1,0
9459,Astro Engineering,Spanish,History,Business,Aero Engineering,Optimization,0,0
9460,Spanish,Physics,French,Social Science,History,Aero Engineering,0,0
9461,French,Biology,Optimization,Business,Physics,Astro Engineering,1,0
9462,Business,Social Science,Aero Engineering,Algebra,Astro Engineering,Chemistry,0,0
9463,Political Science,French,Astro Engineering,Machine Learning,History,Aero Engineering,0,0
9464,Business,Algebra,History,Optimization,Chorus1,Chorus2,0,1
9465,Algebra,Spanish,Chinese,Biology,Machine Learning,English,1,0
9466,Optimization,French,Spanish,Algebra,Aero Engineering,Business,0,0
9467,Business,Biology,Spanish,Aero Engineering,Chemistry,Optimization,1,0
9468,Business,Astro Engineering,Biology,Algebra,Chorus1,Chorus2,0,1
9469,Aero Engineering,Algebra,Social Science,History,Astro Engineering,Machine Learning,0,0
9470,French,Optimization,History,Political Science,Chorus1,Chorus2,0,1
9471,History,Machine Learning,French,Astro Engineering,English,Chemistry,1,0
9472,Algebra,Business,Chinese,Optimization,Physics,Biology,0,0
9473,French,Chemistry,Social Science,History,Spanish,Chinese,1,0
9474,English,Algebra,Physics,Political Science,Spanish,Aero Engineering,1,0
9475,Political Science,English,Spanish,French,Machine Learning,Astro Engineering,1,0
9476,English,Algebra,Biology,Social Science,Chorus1,Chorus2,0,1
9477,English,Machine Learning,Astro Engineering,Business,Aero Engineering,Political Science,1,0
9478,History,Social Science,Astro Engineering,Optimization,English,Chinese,1,0
9479,Biology,Social Science,Algebra,Astro Engineering,Physics,Aero Engineering,1,0
9480,Physics,Business,Chemistry,Optimization,Machine Learning,Spanish,1,0
9481,Social Science,Chemistry,Political Science,Biology,Chorus1,Chorus2,0,1
9482,Political Science,Spanish,Algebra,Astro Engineering,Chorus1,Chorus2,0,1
9483,Aero Engineering,Spanish,Business,History,Optimization,Social Science,0,0
9484,Machine Learning,Algebra,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
9485,Political Science,Physics,Algebra,History,Chemistry,Optimization,0,0
9486,Algebra,Machine Learning,French,Spanish,Chemistry,Aero Engineering,0,0
9487,Business,Optimization,English,Algebra,Physics,Political Science,0,0
9488,Chinese,English,Spanish,Algebra,Chorus1,Chorus2,0,1
9489,Social Science,Political Science,Chinese,Algebra,Chorus1,Chorus2,0,1
9490,Spanish,Biology,Astro Engineering,English,Chorus1,Chorus2,0,1
9491,French,Astro Engineering,Political Science,Chemistry,History,Biology,0,0
9492,Political Science,Algebra,Aero Engineering,Optimization,Machine Learning,Business,0,0
9493,Social Science,Spanish,French,Astro Engineering,Business,Political Science,0,0
9494,Aero Engineering,English,Chinese,Spanish,Chorus1,Chorus2,0,1
9495,Physics,Spanish,History,Chinese,Business,Optimization,0,0
9496,Business,Algebra,Aero Engineering,Chemistry,Spanish,Biology,0,0
9497,Astro Engineering,Social Science,Machine Learning,Aero Engineering,Physics,Business,0,0
9498,Chemistry,Business,History,Spanish,Chorus1,Chorus2,0,1
9499,Aero Engineering,English,French,Algebra,Chorus1,Chorus2,0,1
9500,History,Chemistry,Astro Engineering,Optimization,English,Physics,0,0
9501,Spanish,History,English,Aero Engineering,Political Science,Algebra,1,0
9502,History,Optimization,Biology,Social Science,Chinese,Political Science,0,0
9503,Physics,Business,Chemistry,Astro Engineering,Optimization,Algebra,0,0
9504,Optimization,Aero Engineering,Biology,Social Science,Chinese,History,0,0
9505,Chinese,English,Social Science,Chemistry,Astro Engineering,Biology,1,0
9506,Aero Engineering,Social Science,Machine Learning,Optimization,Astro Engineering,History,0,0
9507,Machine Learning,Chinese,Algebra,History,French,Biology,0,0
9508,French,Chemistry,Social Science,History,English,Machine Learning,0,0
9509,English,Physics,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
9510,Astro Engineering,Chinese,French,English,Biology,Business,0,0
9511,Physics,Machine Learning,Spanish,Aero Engineering,Business,History,1,0
9512,Biology,Social Science,French,Spanish,Physics,Aero Engineering,1,0
9513,Social Science,Chinese,English,Algebra,Chorus1,Chorus2,0,1
9514,Algebra,Spanish,Aero Engineering,Machine Learning,Astro Engineering,Chemistry,1,0
9515,Aero Engineering,French,Chemistry,Algebra,Chorus1,Chorus2,0,1
9516,Business,Chinese,Biology,Machine Learning,Spanish,Algebra,0,0
9517,Political Science,Chemistry,Biology,Spanish,Physics,Algebra,1,0
9518,Business,Political Science,Chinese,Biology,Chorus1,Chorus2,0,1
9519,Machine Learning,Algebra,History,English,Physics,Astro Engineering,0,0
9520,French,Political Science,Physics,Business,Astro Engineering,Chemistry,0,0
9521,French,Physics,Spanish,Machine Learning,History,Astro Engineering,0,0
9522,Chinese,Astro Engineering,Physics,Algebra,Chorus1,Chorus2,0,1
9523,Machine Learning,Algebra,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
9524,Chinese,Astro Engineering,Algebra,Physics,Optimization,Political Science,0,0
9525,Political Science,Optimization,Machine Learning,History,Algebra,English,0,0
9526,Business,Physics,Machine Learning,Social Science,Political Science,Aero Engineering,0,0
9527,Chinese,Optimization,Spanish,Chemistry,Social Science,English,1,0
9528,Optimization,English,Political Science,Social Science,Business,Astro Engineering,0,0
9529,Chinese,Chemistry,Machine Learning,Aero Engineering,Optimization,Algebra,0,0
9530,Spanish,Business,Social Science,History,Political Science,Astro Engineering,0,0
9531,Optimization,Spanish,French,Business,Chorus1,Chorus2,0,1
9532,Physics,Optimization,Business,History,Machine Learning,French,1,0
9533,Machine Learning,French,Chemistry,Physics,Aero Engineering,Social Science,1,0
9534,History,French,Machine Learning,Chinese,Physics,English,1,0
9535,Aero Engineering,Spanish,Chemistry,Chinese,Physics,Astro Engineering,1,0
9536,French,Machine Learning,Business,Social Science,Chorus1,Chorus2,0,1
9537,Aero Engineering,Algebra,Political Science,French,Chorus1,Chorus2,0,1
9538,Physics,Biology,Spanish,Optimization,Aero Engineering,Astro Engineering,1,0
9539,Political Science,Chinese,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
9540,Chemistry,Political Science,Machine Learning,Optimization,Chorus1,Chorus2,0,1
9541,Biology,Optimization,Machine Learning,Physics,French,Chemistry,0,0
9542,Physics,Chinese,Business,Astro Engineering,History,Machine Learning,0,0
9543,French,Business,Astro Engineering,Algebra,Chorus1,Chorus2,0,1
9544,Machine Learning,Chinese,Chemistry,Spanish,Biology,Astro Engineering,0,0
9545,Chemistry,Social Science,Spanish,English,Chorus1,Chorus2,0,1
9546,Spanish,Chinese,Astro Engineering,Aero Engineering,Chorus1,Chorus2,0,1
9547,Political Science,Astro Engineering,Biology,French,Chorus1,Chorus2,0,1
9548,Aero Engineering,Algebra,Astro Engineering,Physics,Biology,Optimization,0,0
9549,Biology,Business,English,Algebra,Chorus1,Chorus2,0,1
9550,Spanish,Political Science,English,Physics,Chorus1,Chorus2,0,1
9551,Chinese,Astro Engineering,History,Algebra,Chemistry,Machine Learning,0,0
9552,Chinese,Spanish,History,Business,English,Optimization,0,0
9553,Aero Engineering,Chemistry,History,Physics,Chorus1,Chorus2,0,1
9554,Optimization,Physics,Algebra,Political Science,Spanish,Machine Learning,1,0
9555,Optimization,Chemistry,Social Science,Algebra,Political Science,French,1,0
9556,Social Science,Chinese,Chemistry,Algebra,Astro Engineering,English,0,0
9557,French,Aero Engineering,Social Science,Political Science,Chorus1,Chorus2,0,1
9558,Physics,Biology,Algebra,Aero Engineering,Chinese,Machine Learning,0,0
9559,Chemistry,Physics,Business,Chinese,French,Social Science,1,0
9560,Social Science,Chemistry,French,Biology,Astro Engineering,Aero Engineering,0,0
9561,History,Aero Engineering,Spanish,Physics,Social Science,Biology,1,0
9562,Social Science,Spanish,Biology,Aero Engineering,Chemistry,Algebra,1,0
9563,Chemistry,Machine Learning,Chinese,French,Biology,English,1,0
9564,English,Optimization,Aero Engineering,Business,Chinese,French,1,0
9565,Chinese,English,History,Business,Algebra,Biology,1,0
9566,Astro Engineering,Physics,Chemistry,Machine Learning,Chorus1,Chorus2,0,1
9567,Astro Engineering,Aero Engineering,Political Science,History,Optimization,Chinese,0,0
9568,Social Science,Political Science,Biology,Physics,Chemistry,Business,0,0
9569,Aero Engineering,Machine Learning,Biology,English,Chinese,Astro Engineering,0,0
9570,Algebra,Machine Learning,History,Physics,Astro Engineering,French,0,0
9571,Spanish,Aero Engineering,French,Social Science,Chorus1,Chorus2,0,1
9572,Social Science,French,Chinese,History,Astro Engineering,Optimization,0,0
9573,Chinese,Machine Learning,History,Algebra,English,French,0,0
9574,Chemistry,Physics,English,Business,Aero Engineering,Biology,0,0
9575,Spanish,Physics,Optimization,Machine Learning,Chemistry,Algebra,0,0
9576,Aero Engineering,Social Science,Optimization,History,Political Science,French,1,0
9577,History,Physics,Algebra,Optimization,Machine Learning,Chinese,0,0
9578,Political Science,Social Science,Spanish,Biology,English,Machine Learning,1,0
9579,History,Biology,Astro Engineering,Chemistry,French,Algebra,0,0
9580,Business,French,Physics,Astro Engineering,Chorus1,Chorus2,0,1
9581,Algebra,French,Social Science,Biology,Business,Spanish,1,0
9582,Machine Learning,Aero Engineering,Social Science,Chemistry,Spanish,Algebra,1,0
9583,Chemistry,Spanish,Astro Engineering,English,History,Physics,0,0
9584,Social Science,Machine Learning,French,Biology,Business,Chinese,0,0
9585,Chinese,Machine Learning,English,French,Algebra,Aero Engineering,0,0
9586,Business,Political Science,Machine Learning,Chinese,Aero Engineering,Physics,0,0
9587,Business,Spanish,Machine Learning,Aero Engineering,Astro Engineering,History,0,0
9588,Business,Spanish,Optimization,Aero Engineering,Machine Learning,Physics,0,0
9589,French,Chinese,Physics,Algebra,Machine Learning,Business,0,0
9590,English,French,Chemistry,Optimization,Physics,Chinese,0,0
9591,History,Biology,Physics,Chemistry,Social Science,Aero Engineering,0,0
9592,Political Science,Spanish,English,Machine Learning,Algebra,French,0,0
9593,Physics,History,Political Science,Chemistry,Astro Engineering,English,0,0
9594,French,Physics,Chemistry,History,Business,Machine Learning,0,0
9595,Social Science,History,Biology,French,Chorus1,Chorus2,0,1
9596,Optimization,Aero Engineering,English,Business,Chorus1,Chorus2,0,1
9597,French,Political Science,Machine Learning,Biology,Chemistry,Optimization,0,0
9598,English,Optimization,History,Political Science,Chorus1,Chorus2,0,1
9599,Social Science,Astro Engineering,Machine Learning,Political Science,Chorus1,Chorus2,0,1
9600,History,French,Algebra,English,Optimization,Chinese,1,0
9601,Algebra,English,Chinese,Machine Learning,Chemistry,Optimization,0,0
9602,Algebra,Business,Machine Learning,Optimization,Biology,Spanish,0,0
9603,English,Astro Engineering,Social Science,Algebra,Chemistry,Machine Learning,1,0
9604,History,French,Political Science,Biology,Optimization,Aero Engineering,0,0
9605,Social Science,Optimization,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
9606,Chemistry,Machine Learning,Social Science,History,French,Biology,0,0
9607,Physics,English,Social Science,French,Chorus1,Chorus2,0,1
9608,Chemistry,Optimization,Machine Learning,Aero Engineering,Chinese,English,0,0
9609,Optimization,Political Science,History,Machine Learning,Spanish,Aero Engineering,0,0
9610,English,Biology,Algebra,History,French,Aero Engineering,0,0
9611,Social Science,Aero Engineering,Biology,Business,Chinese,Chemistry,0,0
9612,Social Science,Chinese,Spanish,Chemistry,Physics,Business,0,0
9613,Spanish,Algebra,Political Science,Business,English,Physics,0,0
9614,History,Astro Engineering,Machine Learning,French,Political Science,Chinese,0,0
9615,Chemistry,Chinese,Aero Engineering,Biology,English,Physics,0,0
9616,History,Social Science,Astro Engineering,Aero Engineering,Chinese,Physics,1,0
9617,English,Chemistry,Physics,Political Science,Chorus1,Chorus2,0,1
9618,Physics,Spanish,English,Algebra,Machine Learning,Biology,0,0
9619,Business,Biology,French,Optimization,Algebra,Social Science,0,0
9620,Political Science,History,Social Science,English,Chinese,Astro Engineering,0,0
9621,Chemistry,Political Science,Physics,Machine Learning,Astro Engineering,Business,0,0
9622,Aero Engineering,Astro Engineering,Physics,Spanish,Chorus1,Chorus2,0,1
9623,Optimization,Algebra,Chemistry,Physics,History,Biology,0,0
9624,Optimization,Astro Engineering,Algebra,Political Science,Business,French,0,0
9625,Political Science,Biology,Machine Learning,Chemistry,French,Algebra,1,0
9626,Chinese,Chemistry,Social Science,Aero Engineering,Physics,Astro Engineering,0,0
9627,Physics,Chemistry,Optimization,English,Algebra,Astro Engineering,0,0
9628,Political Science,Optimization,History,Astro Engineering,Social Science,French,0,0
9629,Astro Engineering,Business,Machine Learning,Political Science,Aero Engineering,French,0,0
9630,Machine Learning,English,Spanish,Optimization,Aero Engineering,Chinese,1,0
9631,Optimization,English,Business,French,Machine Learning,Physics,0,0
9632,Astro Engineering,Machine Learning,Algebra,History,Optimization,Spanish,0,0
9633,Machine Learning,Biology,Algebra,Aero Engineering,Chorus1,Chorus2,0,1
9634,French,Chemistry,Algebra,Astro Engineering,Spanish,Machine Learning,0,0
9635,Optimization,History,Physics,Social Science,Chorus1,Chorus2,0,1
9636,Business,History,Aero Engineering,Machine Learning,Astro Engineering,English,0,0
9637,English,Political Science,Biology,Chemistry,Chinese,Business,0,0
9638,Machine Learning,Political Science,Spanish,History,Physics,French,1,0
9639,Aero Engineering,Political Science,Business,Physics,Chorus1,Chorus2,0,1
9640,French,Algebra,English,Machine Learning,Political Science,Aero Engineering,0,0
9641,Biology,Machine Learning,Algebra,History,Political Science,Business,0,0
9642,Biology,Political Science,Spanish,Social Science,Astro Engineering,English,0,0
9643,Astro Engineering,Social Science,Algebra,Spanish,Chorus1,Chorus2,0,1
9644,Spanish,Political Science,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
9645,Chemistry,History,French,Business,Social Science,Biology,0,0
9646,Business,Astro Engineering,History,English,Biology,Spanish,1,0
9647,English,Physics,Algebra,Spanish,French,Social Science,0,0
9648,Aero Engineering,Astro Engineering,Optimization,Machine Learning,Chemistry,Social Science,0,0
9649,Chinese,Biology,Chemistry,Political Science,Optimization,French,0,0
9650,Physics,Spanish,Machine Learning,Algebra,English,Chemistry,0,0
9651,Chinese,Machine Learning,History,Algebra,Political Science,Astro Engineering,1,0
9652,Chinese,Business,Biology,English,Chorus1,Chorus2,0,1
9653,Aero Engineering,Biology,Astro Engineering,French,Political Science,Chinese,1,0
9654,Physics,Social Science,Business,Political Science,Optimization,English,1,0
9655,Machine Learning,Physics,Chemistry,Spanish,Astro Engineering,Algebra,0,0
9656,Optimization,English,Political Science,Physics,Algebra,Machine Learning,1,0
9657,Chinese,Business,English,Aero Engineering,Chemistry,Spanish,0,0
9658,Aero Engineering,Optimization,Spanish,Political Science,Biology,Social Science,0,0
9659,Chemistry,Aero Engineering,Astro Engineering,Business,Chorus1,Chorus2,0,1
9660,French,Chinese,Social Science,History,Machine Learning,Astro Engineering,1,0
9661,History,Social Science,Spanish,Business,Chinese,Political Science,0,0
9662,Social Science,English,Spanish,French,Chorus1,Chorus2,0,1
9663,English,Algebra,Astro Engineering,Political Science,Physics,Machine Learning,1,0
9664,Optimization,Political Science,Physics,Chinese,Machine Learning,Spanish,0,0
9665,Aero Engineering,Optimization,Social Science,Astro Engineering,Chemistry,History,0,0
9666,Business,Chemistry,Algebra,Astro Engineering,Biology,History,0,0
9667,English,Physics,Business,Optimization,Chemistry,Chinese,0,0
9668,English,Social Science,Chinese,Spanish,Political Science,Chemistry,0,0
9669,Spanish,Political Science,English,Optimization,Chinese,Astro Engineering,1,0
9670,Social Science,Astro Engineering,Business,Chemistry,Chorus1,Chorus2,0,1
9671,Spanish,Political Science,Algebra,English,Physics,Chemistry,1,0
9672,Astro Engineering,Chemistry,French,Biology,English,Aero Engineering,1,0
9673,Aero Engineering,Astro Engineering,Optimization,Business,Physics,Chinese,0,0
9674,History,English,Aero Engineering,Algebra,Political Science,Machine Learning,0,0
9675,Algebra,Political Science,English,Optimization,Chorus1,Chorus2,0,1
9676,Chinese,English,Algebra,Spanish,Business,History,0,0
9677,Business,Social Science,Optimization,History,Machine Learning,Spanish,0,0
9678,Political Science,Chinese,Optimization,Biology,French,Spanish,0,0
9679,History,Chinese,English,Biology,French,Astro Engineering,0,0
9680,French,Chinese,Biology,Social Science,Spanish,Political Science,1,0
9681,Aero Engineering,Political Science,Chinese,Chemistry,English,Optimization,0,0
9682,Physics,Aero Engineering,Biology,Astro Engineering,Spanish,Machine Learning,0,0
9683,Machine Learning,Business,Biology,Political Science,Spanish,Astro Engineering,0,0
9684,Astro Engineering,Algebra,History,French,English,Social Science,0,0
9685,Physics,Aero Engineering,Social Science,Business,Political Science,History,0,0
9686,History,Biology,Spanish,Optimization,Chemistry,Physics,0,0
9687,Chemistry,History,Aero Engineering,English,Optimization,Business,1,0
9688,Chinese,Political Science,Business,Aero Engineering,Chemistry,Algebra,0,0
9689,Business,Political Science,Spanish,Aero Engineering,Physics,History,0,0
9690,Aero Engineering,Optimization,Social Science,Chinese,Biology,English,0,0
9691,Biology,Social Science,History,Chinese,Physics,Chemistry,0,0
9692,Business,French,English,History,Chinese,Chemistry,1,0
9693,Algebra,Spanish,English,Business,Physics,History,1,0
9694,English,Astro Engineering,Chemistry,Optimization,Chorus1,Chorus2,0,1
9695,Physics,Political Science,Machine Learning,Biology,Chorus1,Chorus2,0,1
9696,Chinese,English,French,Spanish,Chorus1,Chorus2,0,1
9697,History,Chinese,Biology,Physics,Spanish,Algebra,1,0
9698,Astro Engineering,English,Machine Learning,Biology,Social Science,Chinese,0,0
9699,Astro Engineering,History,Spanish,Physics,Biology,Algebra,1,0
9700,Machine Learning,Chemistry,Biology,Aero Engineering,Spanish,Business,0,0
9701,Machine Learning,French,Chemistry,Chinese,Algebra,Political Science,0,0
9702,Optimization,French,Algebra,History,Social Science,Biology,1,0
9703,Spanish,Algebra,English,Biology,Optimization,Chemistry,1,0
9704,Social Science,Political Science,Aero Engineering,History,Chinese,Spanish,0,0
9705,Physics,English,French,Biology,Chorus1,Chorus2,0,1
9706,Chinese,Aero Engineering,Algebra,Biology,Political Science,Optimization,0,0
9707,Biology,Chemistry,Social Science,Political Science,Physics,Astro Engineering,0,0
9708,History,Spanish,Chemistry,Chinese,Algebra,Machine Learning,1,0
9709,Political Science,Chemistry,Social Science,Machine Learning,Biology,Physics,0,0
9710,Biology,Chemistry,Aero Engineering,History,Social Science,French,0,0
9711,Physics,Spanish,History,Biology,Machine Learning,Business,0,0
9712,Biology,English,Chemistry,Political Science,Algebra,Chinese,0,0
9713,Political Science,Optimization,History,Biology,French,Chinese,0,0
9714,Astro Engineering,History,English,Spanish,Chorus1,Chorus2,0,1
9715,Political Science,Machine Learning,Biology,Algebra,History,English,0,0
9716,Biology,History,Physics,Political Science,Chemistry,Astro Engineering,0,0
9717,Social Science,Optimization,French,Algebra,Biology,Chemistry,0,0
9718,Political Science,History,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
9719,English,Algebra,Chinese,Business,Astro Engineering,Chemistry,0,0
9720,Spanish,Aero Engineering,Chinese,Biology,Astro Engineering,English,0,0
9721,Optimization,Machine Learning,Chemistry,Algebra,Biology,Political Science,0,0
9722,Machine Learning,English,Political Science,History,Astro Engineering,French,0,0
9723,Chinese,Business,Political Science,Chemistry,History,Physics,1,0
9724,Algebra,Chemistry,History,English,Chinese,Machine Learning,0,0
9725,Biology,Social Science,Chemistry,Algebra,Political Science,Astro Engineering,0,0
9726,Biology,French,Optimization,Aero Engineering,Spanish,Political Science,0,0
9727,Aero Engineering,Biology,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
9728,Business,Chinese,Optimization,Algebra,Chorus1,Chorus2,0,1
9729,Chemistry,Machine Learning,Social Science,Biology,Chorus1,Chorus2,0,1
9730,Biology,Business,English,Political Science,Optimization,Astro Engineering,0,0
9731,Biology,Business,French,English,Social Science,Algebra,1,0
9732,Spanish,Physics,Chemistry,Chinese,Chorus1,Chorus2,0,1
9733,Spanish,Physics,Biology,English,History,Machine Learning,1,0
9734,Spanish,Chinese,Machine Learning,Astro Engineering,Biology,Business,1,0
9735,English,Chemistry,Optimization,History,Algebra,Biology,1,0
9736,Chinese,Algebra,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
9737,Physics,English,Chinese,Political Science,Biology,Optimization,1,0
9738,French,Aero Engineering,Machine Learning,Business,Spanish,Astro Engineering,1,0
9739,Chemistry,English,Political Science,Aero Engineering,French,Chinese,0,0
9740,English,Aero Engineering,Machine Learning,Chinese,Optimization,Spanish,0,0
9741,History,Astro Engineering,Algebra,Chemistry,English,Machine Learning,1,0
9742,Aero Engineering,Optimization,Business,History,English,Social Science,0,0
9743,Astro Engineering,Business,English,Social Science,Chemistry,Optimization,0,0
9744,Chemistry,Aero Engineering,French,Spanish,Chinese,Business,0,0
9745,French,Optimization,Chinese,Political Science,Business,Social Science,0,0
9746,History,Social Science,Business,Machine Learning,English,Algebra,1,0
9747,Aero Engineering,Astro Engineering,French,Business,Chorus1,Chorus2,0,1
9748,French,Optimization,Astro Engineering,Chinese,Chorus1,Chorus2,0,1
9749,Biology,Optimization,Political Science,Astro Engineering,Aero Engineering,Algebra,1,0
9750,Machine Learning,Political Science,French,Social Science,English,History,0,0
9751,Physics,History,English,Business,French,Optimization,0,0
9752,English,Optimization,French,Spanish,Business,Chinese,0,0
9753,Political Science,Physics,Biology,Chinese,Aero Engineering,Optimization,0,0
9754,Chemistry,Political Science,Optimization,History,Social Science,Biology,0,0
9755,Astro Engineering,Optimization,Business,Physics,Chorus1,Chorus2,0,1
9756,Biology,History,Astro Engineering,Chemistry,Machine Learning,English,0,0
9757,Political Science,Physics,Machine Learning,Social Science,Chorus1,Chorus2,0,1
9758,Business,Biology,Spanish,Aero Engineering,French,Astro Engineering,0,0
9759,Social Science,Political Science,Optimization,Chinese,Chorus1,Chorus2,0,1
9760,Political Science,Chinese,Machine Learning,Social Science,Optimization,Algebra,0,0
9761,Physics,Algebra,Optimization,Business,Social Science,Machine Learning,0,0
9762,Spanish,Business,Aero Engineering,Optimization,Physics,Chemistry,0,0
9763,Spanish,Aero Engineering,Biology,Business,French,Machine Learning,0,0
9764,History,Astro Engineering,English,Spanish,Optimization,Political Science,0,0
9765,Optimization,Chinese,Spanish,Machine Learning,Astro Engineering,Social Science,1,0
9766,English,Biology,History,Algebra,Physics,Spanish,0,0
9767,Astro Engineering,French,Social Science,Political Science,Spanish,Algebra,0,0
9768,Chinese,Machine Learning,English,French,Aero Engineering,Algebra,0,0
9769,Political Science,Aero Engineering,Chemistry,Business,Machine Learning,Social Science,0,0
9770,Chemistry,Astro Engineering,Optimization,Algebra,English,French,0,0
9771,Spanish,Political Science,Physics,Social Science,Optimization,English,0,0
9772,Spanish,Physics,Political Science,History,Chorus1,Chorus2,0,1
9773,History,Aero Engineering,Biology,Chinese,Optimization,Chemistry,0,0
9774,Algebra,Machine Learning,Biology,Chinese,Social Science,History,0,0
9775,English,Aero Engineering,Business,Spanish,Social Science,Optimization,0,0
9776,Aero Engineering,Chemistry,Business,Physics,French,Social Science,0,0
9777,Physics,Chinese,English,History,French,Social Science,0,0
9778,Political Science,Aero Engineering,Social Science,Optimization,Chorus1,Chorus2,0,1
9779,Optimization,Machine Learning,Biology,French,Algebra,English,0,0
9780,Chinese,Machine Learning,Algebra,Aero Engineering,Chorus1,Chorus2,0,1
9781,Biology,Aero Engineering,Chemistry,Chinese,Optimization,Spanish,0,0
9782,Chinese,Chemistry,Spanish,Biology,Chorus1,Chorus2,0,1
9783,Chinese,Machine Learning,Business,Astro Engineering,Chorus1,Chorus2,0,1
9784,Optimization,English,Chinese,Astro Engineering,Physics,Biology,1,0
9785,French,Political Science,Chinese,Algebra,Astro Engineering,Biology,1,0
9786,Physics,Astro Engineering,English,French,Chorus1,Chorus2,0,1
