,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
6368,Optimization,Aero Engineering,English,Algebra,Physics,Political Science,1,0
6369,Aero Engineering,Business,Machine Learning,Social Science,Political Science,Chemistry,0,0
6370,Physics,Spanish,History,English,Social Science,Chinese,0,0
6371,Business,Biology,Chemistry,Machine Learning,Chinese,Algebra,0,0
6372,Biology,Social Science,English,Physics,Business,Astro Engineering,0,0
6373,Chinese,Political Science,Algebra,Optimization,Chorus1,Chorus2,0,1
6374,Algebra,Chemistry,French,Machine Learning,Chorus1,Chorus2,0,1
6375,Physics,Social Science,Aero Engineering,Spanish,Biology,Chinese,0,0
6376,Machine Learning,Political Science,English,Aero Engineering,Social Science,Biology,0,0
6377,Business,Physics,Chemistry,Machine Learning,French,Biology,0,0
6378,French,Physics,Biology,History,Aero Engineering,Social Science,0,0
6379,English,Astro Engineering,Social Science,Spanish,Chemistry,Algebra,0,0
6380,Spanish,English,Optimization,Biology,Business,Physics,0,0
6381,Aero Engineering,History,French,Optimization,Chorus1,Chorus2,0,1
6382,Optimization,Social Science,Aero Engineering,Astro Engineering,Biology,History,0,0
6383,English,Political Science,Aero Engineering,Algebra,Optimization,Business,0,0
6384,Business,French,Aero Engineering,Machine Learning,Chemistry,Algebra,0,0
6385,Algebra,Astro Engineering,Aero Engineering,Business,Machine Learning,Chemistry,1,0
6386,Chinese,Biology,French,Machine Learning,Optimization,Social Science,0,0
6387,Chemistry,Physics,Social Science,Algebra,Biology,Aero Engineering,0,0
6388,Aero Engineering,Machine Learning,Algebra,Business,Chorus1,Chorus2,0,1
6389,Astro Engineering,Chemistry,Algebra,Business,Optimization,Biology,0,0
6390,Chinese,History,Social Science,Spanish,Chorus1,Chorus2,0,1
6391,Spanish,Business,Machine Learning,Aero Engineering,Astro Engineering,English,0,0
6392,Political Science,Spanish,Biology,Algebra,Optimization,Chemistry,0,0
6393,Spanish,History,Machine Learning,English,Algebra,Political Science,0,0
6394,Business,History,Physics,Chemistry,Chorus1,Chorus2,0,1
6395,English,Social Science,French,Algebra,Spanish,Biology,0,0
6396,Chinese,Physics,Aero Engineering,Algebra,Machine Learning,Political Science,0,0
6397,Machine Learning,Algebra,Astro Engineering,Biology,Spanish,French,1,0
6398,Business,Physics,Chinese,French,Chorus1,Chorus2,0,1
6399,Aero Engineering,Chemistry,Social Science,Optimization,Chorus1,Chorus2,0,1
6400,Business,History,Astro Engineering,French,Aero Engineering,English,0,0
6401,Political Science,Algebra,Astro Engineering,Spanish,Physics,Chemistry,0,0
6402,Chemistry,Physics,Biology,Spanish,Chinese,Business,0,0
6403,Machine Learning,Aero Engineering,French,English,Chorus1,Chorus2,0,1
6404,Algebra,Social Science,Business,Machine Learning,French,Aero Engineering,0,0
6405,History,Chemistry,Political Science,Spanish,Chorus1,Chorus2,0,1
6406,Aero Engineering,Physics,Biology,French,Chorus1,Chorus2,0,1
6407,Spanish,Machine Learning,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
6408,History,Aero Engineering,Machine Learning,Optimization,Chemistry,Social Science,0,0
6409,Biology,Spanish,English,Physics,Algebra,Chinese,0,0
6410,English,Chemistry,Biology,Social Science,Spanish,History,1,0
6411,Physics,Chemistry,Optimization,Business,Chorus1,Chorus2,0,1
6412,Optimization,Business,Physics,Aero Engineering,Chinese,Biology,0,0
6413,Chemistry,Aero Engineering,Algebra,Biology,Chorus1,Chorus2,0,1
6414,History,English,Biology,Political Science,Social Science,Machine Learning,1,0
6415,English,Machine Learning,Spanish,Optimization,French,History,0,0
6416,Algebra,Machine Learning,French,English,Chinese,Spanish,1,0
6417,Physics,Spanish,Algebra,French,Chorus1,Chorus2,0,1
6418,Spanish,Biology,History,Physics,Chorus1,Chorus2,0,1
6419,Machine Learning,Astro Engineering,Spanish,Chinese,Physics,Biology,0,0
6420,Astro Engineering,Chinese,Spanish,Algebra,French,Chemistry,0,0
6421,Chinese,Spanish,History,English,Business,Chemistry,1,0
6422,English,Chinese,Political Science,Physics,Aero Engineering,French,1,0
6423,Optimization,Chemistry,Machine Learning,English,Political Science,Spanish,1,0
6424,French,Astro Engineering,English,Spanish,Optimization,Political Science,0,0
6425,French,English,Aero Engineering,Chinese,Social Science,Physics,1,0
6426,Physics,Machine Learning,Optimization,French,Chorus1,Chorus2,0,1
6427,Physics,English,Spanish,Chemistry,History,Aero Engineering,0,0
6428,Spanish,Astro Engineering,Biology,Chemistry,Aero Engineering,Machine Learning,0,0
6429,Biology,Machine Learning,Spanish,Chinese,Algebra,Political Science,0,0
6430,Spanish,Algebra,Business,Chemistry,Astro Engineering,History,1,0
6431,Chinese,English,Algebra,Optimization,Physics,History,1,0
6432,Aero Engineering,Political Science,Optimization,Chinese,Algebra,Business,0,0
6433,Astro Engineering,English,Business,History,Optimization,Social Science,1,0
6434,French,Astro Engineering,Algebra,History,Chinese,Optimization,0,0
6435,Chinese,Political Science,French,Optimization,Machine Learning,Business,1,0
6436,Astro Engineering,Aero Engineering,History,Physics,Chorus1,Chorus2,0,1
6437,French,English,Spanish,Physics,History,Chemistry,1,0
6438,Physics,Social Science,Business,French,Chorus1,Chorus2,0,1
6439,Algebra,Spanish,Biology,Social Science,English,Chinese,1,0
6440,Chemistry,Chinese,English,Biology,History,Business,0,0
6441,Political Science,Algebra,Chemistry,Chinese,Chorus1,Chorus2,0,1
6442,Political Science,Machine Learning,Algebra,History,Optimization,Physics,0,0
6443,Business,Algebra,Chinese,Aero Engineering,Physics,Spanish,0,0
6444,Optimization,Aero Engineering,Astro Engineering,Physics,Algebra,Chemistry,0,0
6445,Optimization,Political Science,Machine Learning,Business,Chorus1,Chorus2,0,1
6446,Spanish,Business,Chinese,Optimization,French,Astro Engineering,0,0
6447,Political Science,Algebra,Physics,Chemistry,Business,Optimization,0,0
6448,Astro Engineering,History,Optimization,English,Chorus1,Chorus2,0,1
6449,Biology,History,Chinese,Physics,Spanish,Astro Engineering,0,0
6450,Machine Learning,Chemistry,History,Aero Engineering,Biology,Social Science,1,0
6451,Machine Learning,Chinese,Chemistry,Astro Engineering,Biology,English,0,0
6452,Business,Algebra,Political Science,Aero Engineering,Social Science,History,0,0
6453,Optimization,Physics,History,Biology,Chemistry,Chinese,0,0
6454,Chemistry,French,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
6455,Aero Engineering,Machine Learning,Chinese,History,Political Science,Physics,1,0
6456,French,Physics,Aero Engineering,Machine Learning,Chemistry,Biology,1,0
6457,Aero Engineering,Chemistry,Chinese,Spanish,Astro Engineering,English,1,0
6458,Algebra,Optimization,Machine Learning,Spanish,Political Science,Chinese,0,0
6459,Spanish,Biology,Optimization,Chemistry,Astro Engineering,French,1,0
6460,Social Science,History,Optimization,Machine Learning,Chinese,French,0,0
6461,Machine Learning,Biology,Optimization,Chemistry,Physics,Aero Engineering,1,0
6462,English,Optimization,Business,History,Chorus1,Chorus2,0,1
6463,Astro Engineering,Business,Social Science,Biology,Physics,Chemistry,0,0
6464,Chinese,Spanish,Optimization,Business,Algebra,Social Science,0,0
6465,Social Science,Chemistry,History,Machine Learning,Chorus1,Chorus2,0,1
6466,Political Science,Astro Engineering,Algebra,History,English,Business,0,0
6467,Social Science,Optimization,Physics,Chemistry,Political Science,French,0,0
6468,History,Astro Engineering,Chemistry,Machine Learning,Biology,Chinese,0,0
6469,Social Science,Algebra,Political Science,Aero Engineering,History,Chinese,1,0
6470,Machine Learning,English,Business,Algebra,Chorus1,Chorus2,0,1
6471,Chemistry,French,Machine Learning,Physics,Astro Engineering,Political Science,0,0
6472,Spanish,Chinese,Aero Engineering,Biology,Chemistry,History,0,0
6473,Algebra,Physics,Biology,French,Chorus1,Chorus2,0,1
6474,Chinese,French,History,Chemistry,Spanish,Astro Engineering,1,0
6475,English,Astro Engineering,Optimization,History,Chorus1,Chorus2,0,1
6476,English,Spanish,Social Science,Physics,Chorus1,Chorus2,0,1
6477,Political Science,Astro Engineering,French,History,Physics,Business,0,0
6478,Chinese,Astro Engineering,Physics,Chemistry,Machine Learning,Spanish,1,0
6479,Chinese,Aero Engineering,Optimization,English,History,French,1,0
6480,Business,Political Science,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
6481,Aero Engineering,Physics,Astro Engineering,Optimization,Chinese,French,0,0
6482,Business,Optimization,Physics,Political Science,History,Social Science,1,0
6483,Algebra,Chinese,History,Social Science,Machine Learning,French,0,0
6484,Algebra,Astro Engineering,History,Biology,Business,Social Science,1,0
6485,Machine Learning,Biology,Physics,Social Science,History,English,0,0
6486,Business,Political Science,Chinese,Physics,Biology,Aero Engineering,0,0
6487,Social Science,History,Biology,Spanish,Chemistry,Physics,0,0
6488,Chemistry,Machine Learning,French,Astro Engineering,Business,Political Science,1,0
6489,Physics,Optimization,Astro Engineering,English,Spanish,Aero Engineering,0,0
6490,Machine Learning,Aero Engineering,Business,Political Science,Chinese,Astro Engineering,0,0
6491,History,Chinese,Chemistry,Astro Engineering,Chorus1,Chorus2,0,1
6492,Aero Engineering,Optimization,Social Science,Algebra,Biology,Spanish,0,0
6493,Chemistry,Physics,English,French,Business,Machine Learning,0,0
6494,History,Astro Engineering,Chinese,Biology,Physics,Optimization,0,0
6495,Optimization,Physics,Chinese,Chemistry,Business,English,1,0
6496,English,Machine Learning,Biology,Chinese,Social Science,French,0,0
6497,Social Science,English,Spanish,Physics,French,Algebra,1,0
6498,Aero Engineering,History,Political Science,Algebra,Chorus1,Chorus2,0,1
6499,Optimization,Chemistry,Machine Learning,Astro Engineering,Chorus1,Chorus2,0,1
6500,Optimization,Spanish,History,English,Political Science,Astro Engineering,0,0
6501,Spanish,Optimization,Astro Engineering,Machine Learning,Social Science,Biology,0,0
6502,French,Aero Engineering,Chemistry,Chinese,Machine Learning,Biology,0,0
6503,French,Physics,Chinese,Machine Learning,Algebra,Aero Engineering,1,0
6504,Business,Physics,Machine Learning,Chemistry,French,Biology,0,0
6505,History,Biology,Chinese,Physics,Algebra,Optimization,0,0
6506,French,Spanish,Chinese,Chemistry,Physics,History,0,0
6507,Political Science,Optimization,Social Science,Chemistry,History,Machine Learning,1,0
6508,Optimization,Business,Chinese,Astro Engineering,Physics,French,0,0
6509,History,English,Biology,Political Science,Machine Learning,Physics,0,0
6510,Algebra,Physics,History,Aero Engineering,English,Spanish,1,0
6511,Business,Physics,Aero Engineering,Biology,French,Chinese,0,0
6512,Spanish,Chemistry,Aero Engineering,Algebra,Social Science,French,1,0
6513,Biology,Optimization,Political Science,Aero Engineering,Business,Algebra,1,0
6514,Aero Engineering,Machine Learning,Social Science,Chemistry,Chorus1,Chorus2,0,1
6515,French,Spanish,Astro Engineering,Business,Chorus1,Chorus2,0,1
6516,Spanish,Chemistry,Aero Engineering,Physics,Political Science,Optimization,0,0
6517,English,Biology,Astro Engineering,French,Chinese,Spanish,0,0
6518,Astro Engineering,Business,Chemistry,Spanish,Optimization,Political Science,0,0
6519,Chinese,Astro Engineering,Aero Engineering,Physics,English,Political Science,0,0
6520,Political Science,Spanish,Chinese,Physics,Biology,French,0,0
6521,Social Science,Physics,Business,Aero Engineering,Algebra,French,0,0
6522,Business,Astro Engineering,Optimization,Chemistry,Chorus1,Chorus2,0,1
6523,Biology,Algebra,Astro Engineering,Political Science,Machine Learning,Optimization,1,0
6524,Biology,Political Science,Machine Learning,Chemistry,Physics,Social Science,1,0
6525,Aero Engineering,Business,History,French,Biology,Spanish,0,0
6526,Biology,Optimization,Aero Engineering,French,Algebra,Political Science,1,0
6527,English,Aero Engineering,French,Physics,Biology,Algebra,0,0
6528,History,Algebra,English,Aero Engineering,Political Science,Chinese,0,0
6529,Physics,Astro Engineering,Chemistry,Chinese,French,English,0,0
6530,Machine Learning,Business,Optimization,Physics,Astro Engineering,History,0,0
6531,Social Science,English,History,Political Science,Spanish,Aero Engineering,1,0
6532,Physics,History,English,Aero Engineering,Spanish,Biology,0,0
6533,Optimization,Social Science,Business,Political Science,Spanish,Chinese,1,0
6534,History,Political Science,Aero Engineering,Chemistry,Business,Algebra,0,0
6535,Biology,Spanish,Physics,History,Chorus1,Chorus2,0,1
6536,Chinese,History,French,Chemistry,Biology,Astro Engineering,0,0
6537,Chemistry,Machine Learning,Spanish,Social Science,Business,Algebra,0,0
6538,Machine Learning,Astro Engineering,Chemistry,Physics,French,Biology,1,0
6539,Optimization,Biology,Chinese,Algebra,Astro Engineering,Political Science,0,0
6540,Astro Engineering,English,Biology,Physics,French,Political Science,0,0
6541,Machine Learning,English,Astro Engineering,Spanish,Business,Physics,1,0
6542,English,Physics,Astro Engineering,French,Business,Biology,1,0
6543,Optimization,Algebra,Social Science,History,Biology,Aero Engineering,0,0
6544,Biology,Astro Engineering,Business,Social Science,Chorus1,Chorus2,0,1
6545,Machine Learning,English,Physics,Chemistry,Chorus1,Chorus2,0,1
6546,Spanish,Social Science,Chinese,Machine Learning,Chorus1,Chorus2,0,1
6547,Business,French,Astro Engineering,Physics,Chorus1,Chorus2,0,1
6548,Chemistry,Biology,English,Machine Learning,Chinese,Optimization,0,0
6549,Social Science,Spanish,French,Machine Learning,Physics,Astro Engineering,0,0
6550,Astro Engineering,Social Science,English,Spanish,Biology,Physics,0,0
6551,Algebra,Social Science,Spanish,Physics,Machine Learning,Astro Engineering,0,0
6552,Spanish,Political Science,Business,Algebra,Physics,Chemistry,0,0
6553,Spanish,Optimization,Aero Engineering,Machine Learning,Chemistry,Political Science,0,0
6554,Algebra,Political Science,Physics,Optimization,English,Business,0,0
6555,Physics,Optimization,Business,Chinese,Chorus1,Chorus2,0,1
6556,History,Biology,Aero Engineering,Physics,Business,Chemistry,1,0
6557,English,French,History,Astro Engineering,Optimization,Machine Learning,0,0
6558,Astro Engineering,Chinese,Biology,Physics,Chorus1,Chorus2,0,1
6559,Astro Engineering,Business,Aero Engineering,Social Science,Chemistry,History,0,0
6560,Business,Political Science,Spanish,Machine Learning,Chorus1,Chorus2,0,1
6561,French,Business,Political Science,Machine Learning,Astro Engineering,Chemistry,0,0
6562,English,Political Science,History,Physics,Spanish,Chemistry,0,0
6563,Business,Aero Engineering,History,Political Science,Astro Engineering,Biology,0,0
6564,Optimization,Chemistry,Business,English,Chorus1,Chorus2,0,1
6565,Business,Astro Engineering,Chinese,Biology,Physics,Machine Learning,0,0
6566,Aero Engineering,Chemistry,Biology,Algebra,Political Science,Astro Engineering,0,0
6567,Aero Engineering,Business,Physics,English,History,French,0,0
6568,French,Political Science,Business,Chemistry,Chinese,Aero Engineering,0,0
6569,History,Machine Learning,Biology,French,Social Science,Chinese,0,0
6570,Business,Chemistry,Physics,Algebra,Spanish,History,0,0
6571,Physics,Business,Optimization,English,Biology,Chinese,0,0
6572,Astro Engineering,Chinese,French,Spanish,Chorus1,Chorus2,0,1
6573,Social Science,Algebra,Aero Engineering,French,English,Optimization,1,0
6574,Political Science,Spanish,Aero Engineering,Chemistry,English,Algebra,0,0
6575,Optimization,Algebra,Business,Biology,Machine Learning,Social Science,0,0
6576,English,Political Science,Machine Learning,Astro Engineering,Aero Engineering,Biology,0,0
6577,Biology,Chinese,Spanish,History,Astro Engineering,English,0,0
6578,Astro Engineering,Political Science,French,Physics,Machine Learning,Algebra,1,0
6579,Political Science,History,Optimization,Machine Learning,Spanish,Biology,1,0
6580,Optimization,Machine Learning,Chemistry,Spanish,Chorus1,Chorus2,0,1
6581,Chemistry,Machine Learning,Chinese,History,Physics,Astro Engineering,0,0
6582,Biology,Chinese,Astro Engineering,Political Science,Chorus1,Chorus2,0,1
6583,Spanish,Political Science,Physics,Algebra,Optimization,English,0,0
6584,Astro Engineering,French,Machine Learning,Biology,Political Science,Spanish,0,0
6585,Aero Engineering,Political Science,Optimization,History,Chorus1,Chorus2,0,1
6586,Chemistry,History,Aero Engineering,Business,Political Science,Physics,1,0
6587,Chinese,French,Physics,Biology,Machine Learning,Aero Engineering,0,0
6588,Physics,Machine Learning,Social Science,History,English,Business,0,0
6589,History,Political Science,Astro Engineering,Optimization,Physics,Chemistry,1,0
6590,Business,French,Astro Engineering,Chemistry,Social Science,History,1,0
6591,Business,Political Science,English,Astro Engineering,Social Science,Biology,0,0
6592,English,Biology,History,Aero Engineering,Political Science,Chinese,1,0
6593,Aero Engineering,Algebra,Chemistry,Physics,Machine Learning,Political Science,1,0
6594,Spanish,French,Astro Engineering,Optimization,Chinese,Physics,0,0
6595,Social Science,English,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
6596,Aero Engineering,Optimization,Political Science,Chinese,Business,French,0,0
6597,Business,Optimization,English,Physics,Social Science,Political Science,1,0
6598,Optimization,Chinese,Machine Learning,History,Chorus1,Chorus2,0,1
6599,Aero Engineering,Physics,Astro Engineering,Spanish,Chorus1,Chorus2,0,1
6600,Algebra,Physics,Aero Engineering,Political Science,Social Science,Business,0,0
6601,Chemistry,English,Astro Engineering,Social Science,Aero Engineering,Political Science,0,0
6602,History,Astro Engineering,Political Science,Machine Learning,Spanish,English,0,0
6603,French,Biology,Physics,Algebra,History,Machine Learning,1,0
6604,Astro Engineering,French,History,Social Science,Spanish,Physics,0,0
6605,English,Optimization,Biology,Astro Engineering,Chemistry,Social Science,0,0
6606,Algebra,Aero Engineering,English,Optimization,Political Science,Machine Learning,0,0
6607,Spanish,Social Science,Business,Machine Learning,Chorus1,Chorus2,0,1
6608,French,Machine Learning,Physics,Aero Engineering,Biology,Optimization,0,0
6609,Chinese,English,Social Science,Spanish,Chorus1,Chorus2,0,1
6610,Biology,History,Spanish,Physics,Astro Engineering,English,1,0
6611,Machine Learning,Optimization,Physics,Chemistry,Aero Engineering,Astro Engineering,0,0
6612,History,Machine Learning,Biology,Political Science,Chemistry,Spanish,1,0
6613,Chemistry,Optimization,History,French,Business,English,1,0
6614,Chemistry,Biology,Optimization,Physics,Astro Engineering,Machine Learning,0,0
6615,Chinese,Business,Spanish,English,Social Science,Aero Engineering,0,0
6616,Spanish,Biology,Astro Engineering,Social Science,Machine Learning,Political Science,0,0
6617,Physics,Algebra,French,Astro Engineering,Chorus1,Chorus2,0,1
6618,Political Science,History,Optimization,Chemistry,Business,Physics,0,0
6619,Business,Physics,Chinese,History,Aero Engineering,Machine Learning,0,0
6620,Political Science,Machine Learning,Biology,Business,Physics,Algebra,0,0
6621,English,French,Political Science,Optimization,Social Science,Biology,1,0
6622,Political Science,Physics,Chemistry,Machine Learning,Chorus1,Chorus2,0,1
6623,French,Social Science,Algebra,Chinese,Optimization,English,0,0
6624,English,Algebra,Machine Learning,Aero Engineering,French,Physics,0,0
6625,French,Machine Learning,Political Science,Business,History,Physics,1,0
6626,English,Chinese,Algebra,Biology,Machine Learning,Optimization,0,0
6627,Optimization,French,Astro Engineering,Machine Learning,Spanish,Chemistry,1,0
6628,English,Machine Learning,Aero Engineering,Business,Physics,Social Science,1,0
6629,History,Aero Engineering,Political Science,Chinese,Chemistry,Algebra,0,0
6630,Biology,Optimization,Machine Learning,Physics,Chinese,Business,1,0
6631,Aero Engineering,Biology,Physics,French,Astro Engineering,Machine Learning,0,0
6632,Chinese,Physics,Optimization,Political Science,Biology,Machine Learning,1,0
6633,Business,Political Science,Physics,Astro Engineering,Chorus1,Chorus2,0,1
6634,Biology,Astro Engineering,Spanish,Business,Optimization,Physics,0,0
6635,History,Spanish,French,Social Science,English,Physics,0,0
6636,Spanish,Chinese,Algebra,Social Science,Physics,Aero Engineering,0,0
6637,Business,Aero Engineering,Spanish,Physics,History,Chemistry,0,0
6638,Business,Chemistry,Chinese,Machine Learning,Political Science,Aero Engineering,0,0
6639,Spanish,Business,Aero Engineering,Astro Engineering,Machine Learning,Chemistry,0,0
6640,English,Business,Optimization,Chemistry,Astro Engineering,Physics,0,0
6641,Astro Engineering,Business,Spanish,Algebra,Optimization,Biology,0,0
6642,Chinese,Astro Engineering,Social Science,Optimization,Business,Machine Learning,0,0
6643,Physics,History,Aero Engineering,Algebra,Spanish,French,0,0
6644,Chemistry,Social Science,Chinese,Political Science,French,Optimization,0,0
6645,Chinese,Spanish,English,Political Science,Aero Engineering,History,1,0
6646,Optimization,Machine Learning,French,Aero Engineering,Social Science,Spanish,0,0
6647,Machine Learning,French,Biology,Physics,History,Business,1,0
6648,Biology,Political Science,Business,English,Social Science,Physics,0,0
6649,Astro Engineering,Spanish,Chemistry,Business,Chorus1,Chorus2,0,1
6650,Spanish,Physics,Business,English,Astro Engineering,Algebra,0,0
6651,Spanish,Biology,Physics,Optimization,Algebra,Business,0,0
6652,Optimization,Chinese,Algebra,French,Chorus1,Chorus2,0,1
6653,Business,Chemistry,Social Science,Aero Engineering,Chorus1,Chorus2,0,1
6654,English,Aero Engineering,Business,Chinese,Chemistry,Physics,0,0
6655,Physics,History,Chemistry,Biology,Chorus1,Chorus2,0,1
6656,Astro Engineering,Algebra,Machine Learning,Business,Chorus1,Chorus2,0,1
6657,French,Chemistry,History,Business,Optimization,Aero Engineering,0,0
6658,Machine Learning,Chinese,Business,Aero Engineering,Biology,Social Science,0,0
6659,Machine Learning,Political Science,Astro Engineering,Spanish,Chemistry,History,0,0
6660,Aero Engineering,Astro Engineering,Biology,French,Social Science,Political Science,1,0
6661,Optimization,French,Aero Engineering,Physics,Chorus1,Chorus2,0,1
6662,Social Science,Optimization,Physics,English,Algebra,Business,0,0
6663,Political Science,Business,Social Science,Physics,Chinese,Biology,1,0
6664,History,Optimization,Machine Learning,French,Business,Chinese,0,0
6665,Chinese,Physics,History,Astro Engineering,Optimization,French,0,0
6666,French,Biology,Social Science,Optimization,Physics,Aero Engineering,1,0
6667,Physics,Political Science,Machine Learning,History,Aero Engineering,Optimization,0,0
6668,Spanish,Optimization,Physics,Business,Algebra,French,0,0
6669,Chinese,Chemistry,Physics,English,Chorus1,Chorus2,0,1
6670,Algebra,French,Aero Engineering,Chinese,History,Business,0,0
6671,English,Political Science,French,Business,Optimization,Chinese,0,0
6672,Chemistry,French,Business,English,Aero Engineering,Physics,0,0
6673,Chemistry,French,Social Science,History,Optimization,Machine Learning,0,0
6674,Chinese,Astro Engineering,English,Machine Learning,Chorus1,Chorus2,0,1
6675,Astro Engineering,Physics,History,Biology,Aero Engineering,Social Science,0,0
6676,Optimization,Biology,Physics,Social Science,Aero Engineering,History,1,0
6677,Algebra,Chinese,Political Science,Physics,Social Science,Optimization,1,0
6678,Physics,Optimization,Biology,History,Social Science,Political Science,0,0
6679,Spanish,Physics,English,Chemistry,Social Science,Astro Engineering,0,0
6680,Social Science,Chemistry,Biology,French,Physics,History,1,0
6681,Biology,French,Algebra,Chemistry,English,Spanish,0,0
6682,Aero Engineering,Biology,Social Science,Machine Learning,Optimization,Political Science,0,0
6683,Chemistry,Algebra,Spanish,Optimization,History,Astro Engineering,0,0
6684,Machine Learning,Business,English,Biology,Aero Engineering,Optimization,0,0
6685,French,Physics,Chemistry,History,Aero Engineering,Political Science,0,0
6686,Biology,Social Science,Physics,Chinese,Political Science,Aero Engineering,0,0
6687,Biology,Social Science,Aero Engineering,History,French,Machine Learning,1,0
6688,Algebra,Optimization,Spanish,Chinese,Chemistry,Astro Engineering,0,0
6689,Business,Spanish,Aero Engineering,Algebra,Political Science,Biology,0,0
6690,Astro Engineering,Chemistry,Physics,Social Science,Spanish,English,0,0
6691,Chinese,Algebra,Business,Social Science,Aero Engineering,Chemistry,0,0
6692,Business,Aero Engineering,Astro Engineering,Biology,Machine Learning,History,1,0
6693,English,Spanish,Aero Engineering,Biology,Political Science,Chinese,0,0
6694,Chemistry,Physics,History,English,Business,Biology,0,0
6695,Astro Engineering,Biology,Social Science,Aero Engineering,Chorus1,Chorus2,0,1
6696,Machine Learning,Optimization,Algebra,Spanish,Physics,Social Science,0,0
6697,Spanish,Astro Engineering,Optimization,Chinese,Chorus1,Chorus2,0,1
6698,Spanish,Algebra,Biology,Optimization,Social Science,French,0,0
6699,Astro Engineering,Social Science,Biology,History,Chinese,Chemistry,1,0
6700,History,Spanish,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
6701,Chemistry,Social Science,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
6702,Algebra,Optimization,Astro Engineering,French,Social Science,Aero Engineering,0,0
6703,Aero Engineering,Social Science,Biology,Chemistry,Algebra,Political Science,0,0
6704,Optimization,Chemistry,Machine Learning,Algebra,Business,Biology,0,0
6705,Machine Learning,Biology,English,Business,History,Astro Engineering,1,0
6706,Chinese,Spanish,History,Social Science,Chorus1,Chorus2,0,1
6707,Social Science,History,Aero Engineering,English,Chemistry,Astro Engineering,1,0
6708,Business,English,Chinese,Algebra,Chorus1,Chorus2,0,1
6709,Business,Optimization,Political Science,Astro Engineering,Chinese,History,0,0
6710,English,Machine Learning,French,Political Science,Spanish,Aero Engineering,1,0
6711,Machine Learning,Optimization,Algebra,Aero Engineering,Chorus1,Chorus2,0,1
6712,Social Science,Chinese,Aero Engineering,French,History,Physics,0,0
6713,Astro Engineering,History,Biology,Physics,Chorus1,Chorus2,0,1
6714,English,Political Science,Chinese,Social Science,Chorus1,Chorus2,0,1
6715,Optimization,Physics,Algebra,Chinese,Biology,Business,0,0
6716,Social Science,Machine Learning,English,Algebra,Chorus1,Chorus2,0,1
6717,Biology,Aero Engineering,Optimization,Physics,History,Chemistry,1,0
6718,Optimization,Business,Machine Learning,Algebra,Chemistry,Physics,0,0
6719,Physics,Political Science,Biology,English,Chorus1,Chorus2,0,1
6720,Astro Engineering,Business,French,Political Science,Chinese,Social Science,0,0
6721,Astro Engineering,Chinese,Political Science,Chemistry,History,French,0,0
6722,Business,Algebra,Optimization,Political Science,Chorus1,Chorus2,0,1
6723,Business,Biology,Chinese,Optimization,Algebra,History,0,0
6724,Social Science,Astro Engineering,French,Political Science,Spanish,Biology,0,0
6725,Physics,Chinese,English,Chemistry,Chorus1,Chorus2,0,1
6726,Political Science,Spanish,Chinese,Optimization,Business,Aero Engineering,0,0
6727,Chinese,Biology,Spanish,Algebra,History,Aero Engineering,0,0
6728,Business,Algebra,Aero Engineering,Biology,Chinese,Optimization,1,0
6729,Chemistry,Machine Learning,Astro Engineering,History,Optimization,Algebra,0,0
6730,English,Business,Chinese,Astro Engineering,Algebra,Social Science,1,0
6731,Algebra,Optimization,English,Aero Engineering,Political Science,Physics,0,0
6732,Political Science,Astro Engineering,History,Optimization,French,Biology,1,0
6733,Optimization,Astro Engineering,English,History,Political Science,French,0,0
6734,Social Science,Business,Optimization,Machine Learning,Spanish,Chinese,0,0
6735,Political Science,Aero Engineering,Biology,Optimization,Chinese,English,0,0
6736,Astro Engineering,Business,Physics,Algebra,Chorus1,Chorus2,0,1
6737,Social Science,History,Chemistry,Biology,Physics,Astro Engineering,0,0
6738,Machine Learning,Chemistry,Political Science,English,History,Aero Engineering,0,0
6739,English,Chemistry,French,Optimization,Biology,History,0,0
6740,Machine Learning,Biology,English,History,Chinese,Political Science,0,0
6741,Aero Engineering,Machine Learning,Political Science,Biology,Business,Social Science,0,0
6742,Astro Engineering,Chemistry,Chinese,French,Physics,Algebra,0,0
6743,Chemistry,Business,Chinese,English,Optimization,Machine Learning,0,0
6744,Optimization,Political Science,Chemistry,Social Science,Astro Engineering,Spanish,1,0
6745,Spanish,Optimization,English,Chemistry,Biology,Algebra,1,0
6746,English,Spanish,Biology,Aero Engineering,Political Science,Social Science,0,0
6747,Astro Engineering,Spanish,Chinese,Algebra,Physics,Aero Engineering,1,0
6748,Chemistry,French,English,Chinese,Physics,Business,1,0
6749,Political Science,Chinese,Chemistry,Algebra,Biology,History,0,0
6750,History,Spanish,English,French,Social Science,Physics,0,0
6751,Optimization,Business,French,History,Physics,Astro Engineering,0,0
6752,Biology,Machine Learning,Optimization,Astro Engineering,Physics,Algebra,0,0
6753,Physics,Aero Engineering,French,Chinese,Chemistry,Biology,1,0
6754,Chinese,Astro Engineering,Spanish,Political Science,History,Physics,1,0
