,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
2895,History,Aero Engineering,Spanish,Social Science,Biology,French,1,0
2896,Machine Learning,Biology,History,Chemistry,Social Science,Chinese,0,0
2897,Algebra,Optimization,English,Chinese,Chorus1,Chorus2,0,1
2898,Physics,Biology,French,Chinese,Aero Engineering,Machine Learning,0,0
2899,Physics,Political Science,Biology,Chemistry,Chorus1,Chorus2,0,1
2900,Political Science,Astro Engineering,Algebra,English,Social Science,Machine Learning,0,0
2901,Astro Engineering,Machine Learning,Aero Engineering,Spanish,Chorus1,Chorus2,0,1
2902,English,Political Science,History,Algebra,Business,Chinese,0,0
2903,Social Science,Chemistry,English,Aero Engineering,Chinese,Machine Learning,0,0
2904,English,Optimization,Political Science,Algebra,History,Spanish,0,0
2905,Astro Engineering,Aero Engineering,Spanish,Machine Learning,French,Algebra,1,0
2906,Biology,Machine Learning,Business,Aero Engineering,Algebra,English,1,0
2907,Aero Engineering,Biology,Social Science,Physics,History,Chinese,0,0
2908,Astro Engineering,Physics,Optimization,Biology,Spanish,Chemistry,1,0
2909,Astro Engineering,Chinese,Chemistry,History,Political Science,English,0,0
2910,Machine Learning,English,Aero Engineering,Biology,Chemistry,French,0,0
2911,Machine Learning,Physics,French,History,Chemistry,Biology,1,0
2912,Machine Learning,Aero Engineering,Chinese,English,Social Science,History,0,0
2913,English,History,Physics,Business,Chinese,Optimization,0,0
2914,Biology,Chemistry,Physics,Aero Engineering,Business,Astro Engineering,1,0
2915,Biology,History,Social Science,Astro Engineering,Spanish,English,0,0
2916,French,Aero Engineering,Biology,Chinese,Optimization,Machine Learning,0,0
2917,English,History,Spanish,Social Science,Machine Learning,French,0,0
2918,Machine Learning,French,Algebra,Physics,Spanish,Social Science,0,0
2919,Algebra,History,Political Science,Astro Engineering,Biology,Physics,1,0
2920,Social Science,Machine Learning,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
2921,Physics,Algebra,Astro Engineering,Chemistry,Machine Learning,Political Science,1,0
2922,English,Chinese,Aero Engineering,Biology,Chorus1,Chorus2,0,1
2923,Aero Engineering,Chinese,Political Science,Biology,Algebra,Machine Learning,0,0
2924,Business,Spanish,French,Chinese,Algebra,Political Science,0,0
2925,Aero Engineering,Political Science,Chemistry,Optimization,Astro Engineering,Business,0,0
2926,Optimization,English,Chemistry,Business,Chorus1,Chorus2,0,1
2927,Business,Spanish,History,Aero Engineering,Chorus1,Chorus2,0,1
2928,Political Science,Chemistry,Aero Engineering,Spanish,Optimization,History,0,0
2929,Spanish,Optimization,History,Chemistry,Algebra,Astro Engineering,0,0
2930,Chinese,English,Optimization,Spanish,Algebra,Astro Engineering,0,0
2931,Political Science,Social Science,Spanish,Chinese,Chemistry,Physics,0,0
2932,Machine Learning,Biology,Aero Engineering,Chemistry,Algebra,Spanish,0,0
2933,Aero Engineering,History,Machine Learning,Chinese,French,Political Science,0,0
2934,History,Business,Chemistry,Astro Engineering,Chorus1,Chorus2,0,1
2935,Business,French,Chinese,English,Spanish,Algebra,0,0
2936,Chemistry,Social Science,Aero Engineering,Biology,Chinese,History,0,0
2937,Chinese,Political Science,Business,Aero Engineering,Optimization,Biology,0,0
2938,English,Biology,Social Science,Algebra,French,History,0,0
2939,Biology,Business,Algebra,History,English,Spanish,1,0
2940,Biology,Physics,Spanish,Astro Engineering,Business,Chemistry,0,0
2941,Chinese,Machine Learning,Business,Algebra,French,Chemistry,0,0
2942,Optimization,Physics,Astro Engineering,Spanish,Chinese,History,1,0
2943,English,Algebra,Aero Engineering,Business,Physics,History,0,0
2944,Algebra,Social Science,Chemistry,Biology,Spanish,Astro Engineering,0,0
2945,Optimization,History,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
2946,Biology,Spanish,Aero Engineering,History,Chorus1,Chorus2,0,1
2947,Social Science,Optimization,History,French,Astro Engineering,Physics,1,0
2948,English,French,Political Science,Astro Engineering,Chorus1,Chorus2,0,1
2949,Chinese,Machine Learning,Optimization,Political Science,History,French,1,0
2950,Spanish,Optimization,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
2951,Chinese,Optimization,Chemistry,English,Chorus1,Chorus2,0,1
2952,Chinese,French,Biology,Astro Engineering,Business,Political Science,0,0
2953,Chemistry,Social Science,Chinese,Political Science,Spanish,History,0,0
2954,Chinese,Biology,Machine Learning,History,Spanish,Astro Engineering,0,0
2955,Political Science,Astro Engineering,Aero Engineering,Optimization,Biology,Social Science,0,0
2956,Machine Learning,Aero Engineering,Physics,French,English,Chemistry,0,0
2957,English,Spanish,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
2958,Biology,History,Optimization,Aero Engineering,Chorus1,Chorus2,0,1
2959,Chinese,French,Aero Engineering,Political Science,Machine Learning,Biology,0,0
2960,Chemistry,Astro Engineering,Optimization,History,Political Science,Chinese,1,0
2961,Chemistry,Spanish,Business,History,Chorus1,Chorus2,0,1
2962,History,Machine Learning,Algebra,Chinese,French,Astro Engineering,0,0
2963,Chinese,Machine Learning,Astro Engineering,Business,Political Science,Social Science,0,0
2964,Political Science,Chinese,Optimization,Aero Engineering,Chorus1,Chorus2,0,1
2965,Astro Engineering,Chinese,Political Science,Physics,Chorus1,Chorus2,0,1
2966,French,History,Astro Engineering,Aero Engineering,English,Machine Learning,0,0
2967,Algebra,Biology,English,Chemistry,Spanish,Optimization,0,0
2968,Algebra,History,Aero Engineering,Optimization,Biology,Political Science,0,0
2969,French,Biology,Chinese,Chemistry,Physics,Astro Engineering,0,0
2970,Chinese,Algebra,Machine Learning,Social Science,History,French,0,0
2971,French,Optimization,Business,Aero Engineering,Algebra,History,1,0
2972,Social Science,Political Science,Chemistry,Chinese,Physics,Astro Engineering,0,0
2973,Social Science,Chinese,Political Science,Biology,French,Aero Engineering,0,0
2974,History,Political Science,Astro Engineering,Spanish,Chorus1,Chorus2,0,1
2975,Social Science,Spanish,English,Optimization,History,Chemistry,1,0
2976,Social Science,Business,Physics,English,Spanish,Chemistry,1,0
2977,Chemistry,Business,Biology,History,Chorus1,Chorus2,0,1
2978,Chemistry,Optimization,Political Science,Biology,Spanish,History,0,0
2979,Political Science,History,Aero Engineering,Biology,Chinese,Business,0,0
2980,Physics,Optimization,History,Machine Learning,Chemistry,Biology,0,0
2981,Spanish,Chinese,Social Science,Chemistry,Optimization,Political Science,0,0
2982,Business,French,Algebra,Chemistry,Chorus1,Chorus2,0,1
2983,Optimization,Algebra,Biology,Spanish,Chorus1,Chorus2,0,1
2984,Biology,Political Science,Physics,French,Algebra,Social Science,0,0
2985,Physics,History,Aero Engineering,Chinese,Spanish,Biology,0,0
2986,Physics,Machine Learning,Chinese,Aero Engineering,Social Science,Political Science,1,0
2987,Spanish,Optimization,Astro Engineering,Biology,Chinese,History,0,0
2988,Social Science,Chinese,Optimization,Chemistry,Political Science,Astro Engineering,0,0
2989,Biology,French,Spanish,Physics,Algebra,Astro Engineering,0,0
2990,Physics,Algebra,Chinese,Political Science,English,Social Science,0,0
2991,English,Chinese,Physics,Algebra,Social Science,Business,0,0
2992,Chemistry,Social Science,History,English,Spanish,Astro Engineering,0,0
2993,Aero Engineering,Social Science,Algebra,Physics,French,Chemistry,1,0
2994,Aero Engineering,History,Business,Biology,Spanish,English,0,0
2995,Aero Engineering,Optimization,Political Science,Astro Engineering,Physics,Business,0,0
2996,Optimization,Social Science,Machine Learning,English,Business,Spanish,0,0
2997,Political Science,Social Science,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
2998,Spanish,French,Optimization,Algebra,Chorus1,Chorus2,0,1
2999,Social Science,History,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
3000,French,Spanish,Biology,English,Chorus1,Chorus2,0,1
3001,Biology,Aero Engineering,Social Science,English,Political Science,Business,0,0
3002,Social Science,Spanish,Business,Chemistry,Optimization,Political Science,0,0
3003,Optimization,Algebra,Machine Learning,English,Political Science,History,1,0
3004,Business,Chinese,History,Political Science,Physics,Spanish,0,0
3005,Social Science,English,Aero Engineering,Biology,French,Chinese,0,0
3006,History,Political Science,Aero Engineering,Machine Learning,Chemistry,Spanish,1,0
3007,Aero Engineering,Machine Learning,French,Astro Engineering,Political Science,Biology,1,0
3008,Physics,Algebra,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
3009,English,History,French,Optimization,Algebra,Chemistry,0,0
3010,Social Science,Biology,Physics,English,Aero Engineering,History,0,0
3011,Political Science,Business,Algebra,English,Optimization,Biology,0,0
3012,Spanish,French,Chemistry,Aero Engineering,Astro Engineering,Algebra,0,0
3013,Social Science,Astro Engineering,English,French,Chinese,Algebra,0,0
3014,Astro Engineering,English,French,Physics,Biology,Political Science,0,0
3015,Spanish,Astro Engineering,Physics,French,Aero Engineering,History,0,0
3016,Political Science,Business,History,Machine Learning,Chorus1,Chorus2,0,1
3017,Business,Chemistry,Physics,History,Machine Learning,Spanish,0,0
3018,Optimization,History,Social Science,French,Chemistry,Business,0,0
3019,Chemistry,Machine Learning,Physics,Spanish,Chinese,English,1,0
3020,Machine Learning,Chinese,Business,French,Chorus1,Chorus2,0,1
3021,Social Science,Biology,Political Science,Aero Engineering,English,Physics,1,0
3022,English,Social Science,Algebra,Chinese,Business,Biology,1,0
3023,Spanish,History,Algebra,Astro Engineering,Chorus1,Chorus2,0,1
3024,English,Machine Learning,Spanish,Political Science,Chemistry,Social Science,1,0
3025,French,Aero Engineering,English,Chinese,Spanish,Business,0,0
3026,French,Biology,History,Chinese,Aero Engineering,Physics,1,0
3027,Political Science,French,Physics,Social Science,Machine Learning,Biology,0,0
3028,Chemistry,Astro Engineering,Aero Engineering,Optimization,Chinese,Physics,0,0
3029,Biology,Machine Learning,Chemistry,Social Science,Political Science,French,0,0
3030,Spanish,Physics,Biology,History,Chorus1,Chorus2,0,1
3031,Machine Learning,French,Spanish,Biology,Political Science,Optimization,0,0
3032,English,Political Science,Physics,Machine Learning,Chorus1,Chorus2,0,1
3033,Chemistry,Biology,Algebra,Astro Engineering,Physics,Machine Learning,0,0
3034,Physics,Astro Engineering,Chinese,Optimization,French,Algebra,0,0
3035,Machine Learning,Optimization,Political Science,Physics,Chemistry,Spanish,0,0
3036,English,Astro Engineering,Algebra,Political Science,Chinese,Machine Learning,1,0
3037,History,Machine Learning,Biology,Aero Engineering,Chorus1,Chorus2,0,1
3038,Astro Engineering,Optimization,Aero Engineering,Machine Learning,Physics,Business,0,0
3039,Business,Chemistry,Algebra,Astro Engineering,Chinese,Optimization,0,0
3040,Physics,Algebra,Chemistry,English,Chorus1,Chorus2,0,1
3041,Astro Engineering,Business,Spanish,Chinese,Algebra,Machine Learning,1,0
3042,English,Social Science,History,Machine Learning,Physics,Political Science,0,0
3043,Biology,Chemistry,Aero Engineering,Algebra,Chorus1,Chorus2,0,1
3044,Political Science,English,Chemistry,Chinese,Business,Machine Learning,0,0
3045,Chinese,French,Chemistry,Biology,History,Business,0,0
3046,Political Science,French,Social Science,Algebra,Aero Engineering,Business,0,0
3047,Machine Learning,Chemistry,Optimization,Business,Astro Engineering,French,0,0
3048,Social Science,French,Chemistry,Chinese,Optimization,Physics,0,0
3049,English,Optimization,History,Social Science,Physics,Aero Engineering,0,0
3050,Physics,Optimization,Spanish,History,Algebra,Aero Engineering,0,0
3051,Machine Learning,French,Chemistry,Physics,Spanish,Chinese,1,0
3052,Optimization,English,Business,Political Science,Chorus1,Chorus2,0,1
3053,Social Science,Biology,Chemistry,Astro Engineering,Physics,Optimization,0,0
3054,Spanish,Chinese,Astro Engineering,Political Science,Optimization,Machine Learning,1,0
3055,Physics,English,Chinese,French,Chorus1,Chorus2,0,1
3056,Algebra,Biology,French,Aero Engineering,Optimization,Astro Engineering,0,0
3057,Physics,Spanish,Social Science,Aero Engineering,Chinese,Chemistry,0,0
3058,Biology,French,History,Optimization,Astro Engineering,Chemistry,1,0
3059,Aero Engineering,History,Machine Learning,Physics,Chorus1,Chorus2,0,1
3060,Algebra,Business,Spanish,Machine Learning,Biology,Political Science,1,0
3061,Social Science,History,Physics,French,Astro Engineering,Aero Engineering,1,0
3062,English,Business,Spanish,French,History,Biology,1,0
3063,French,Astro Engineering,Machine Learning,Political Science,Aero Engineering,Optimization,1,0
3064,Business,Aero Engineering,Chinese,Optimization,History,English,1,0
3065,Optimization,Spanish,History,Political Science,Social Science,Business,0,0
3066,Social Science,Optimization,Astro Engineering,History,Physics,Biology,0,0
3067,Algebra,Astro Engineering,Social Science,Aero Engineering,French,Biology,1,0
3068,Machine Learning,Chinese,Physics,Chemistry,History,English,0,0
3069,Social Science,Machine Learning,English,Business,Physics,Optimization,0,0
3070,History,Optimization,Chemistry,Biology,Political Science,Physics,0,0
3071,Business,Astro Engineering,Political Science,Optimization,Physics,English,0,0
3072,English,Chinese,Astro Engineering,Algebra,Machine Learning,Biology,0,0
3073,Business,Spanish,Aero Engineering,Chinese,Machine Learning,English,0,0
3074,Chemistry,Biology,Social Science,Machine Learning,French,Business,1,0
3075,English,Optimization,Algebra,Chemistry,Chorus1,Chorus2,0,1
3076,Optimization,English,Chemistry,Social Science,Physics,Astro Engineering,0,0
3077,Physics,Astro Engineering,History,Social Science,Chorus1,Chorus2,0,1
3078,Chinese,Business,Optimization,Biology,Aero Engineering,French,0,0
3079,Aero Engineering,Biology,Machine Learning,Physics,French,Spanish,1,0
3080,Machine Learning,History,Spanish,Physics,Chinese,French,1,0
3081,Business,Physics,Machine Learning,Chinese,English,Optimization,0,0
3082,Chemistry,Machine Learning,English,French,History,Political Science,0,0
3083,Biology,English,Business,Physics,Astro Engineering,Social Science,0,0
3084,Aero Engineering,Machine Learning,Spanish,Physics,Biology,Astro Engineering,0,0
3085,Political Science,Spanish,Machine Learning,Aero Engineering,Astro Engineering,Biology,0,0
3086,Political Science,Chinese,Chemistry,Algebra,Chorus1,Chorus2,0,1
3087,Social Science,Chemistry,Political Science,Machine Learning,Business,Biology,0,0
3088,Chemistry,Astro Engineering,Business,Physics,French,History,1,0
3089,Social Science,Chinese,History,Algebra,Spanish,Aero Engineering,0,0
3090,Chinese,English,Physics,Social Science,Chorus1,Chorus2,0,1
3091,Political Science,History,Optimization,Spanish,Social Science,Physics,0,0
3092,Aero Engineering,Physics,Chemistry,English,Algebra,Astro Engineering,0,0
3093,Political Science,Social Science,Aero Engineering,Machine Learning,Spanish,English,0,0
3094,English,Aero Engineering,Machine Learning,French,Optimization,Political Science,0,0
3095,Chemistry,Astro Engineering,Aero Engineering,Business,Chorus1,Chorus2,0,1
3096,Algebra,Biology,Physics,Chinese,French,Optimization,1,0
3097,English,Chemistry,Physics,Optimization,Machine Learning,Astro Engineering,1,0
3098,History,Aero Engineering,Political Science,Social Science,Biology,Machine Learning,0,0
3099,Astro Engineering,Biology,History,Aero Engineering,Chorus1,Chorus2,0,1
3100,Astro Engineering,Machine Learning,Algebra,Chinese,Chorus1,Chorus2,0,1
3101,Physics,Optimization,Political Science,History,Biology,Social Science,1,0
3102,Biology,Spanish,Physics,History,Chemistry,Optimization,1,0
3103,Physics,Spanish,Biology,Optimization,Machine Learning,French,0,0
3104,Social Science,Machine Learning,Aero Engineering,History,Physics,Astro Engineering,1,0
3105,Aero Engineering,Political Science,History,Spanish,Biology,Chinese,1,0
3106,Business,Optimization,Political Science,Astro Engineering,English,Chinese,1,0
3107,Political Science,Aero Engineering,Chinese,Business,Biology,Chemistry,0,0
3108,Political Science,Physics,Machine Learning,Biology,Astro Engineering,Spanish,1,0
3109,Spanish,History,Astro Engineering,Physics,French,Biology,0,0
3110,Chinese,Physics,Optimization,Astro Engineering,Machine Learning,History,0,0
3111,Astro Engineering,English,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
3112,Chemistry,Astro Engineering,Spanish,Machine Learning,Optimization,English,0,0
3113,History,Political Science,Spanish,Algebra,Business,Chinese,1,0
3114,Business,Chinese,Political Science,Physics,Astro Engineering,Aero Engineering,0,0
3115,Astro Engineering,Optimization,Physics,Chemistry,Chorus1,Chorus2,0,1
3116,Optimization,Social Science,Chinese,Machine Learning,Business,Political Science,0,0
3117,Algebra,Social Science,Astro Engineering,Chemistry,Business,Spanish,0,0
3118,Political Science,Aero Engineering,History,English,Chinese,Astro Engineering,0,0
3119,English,Political Science,Chinese,Astro Engineering,Physics,Aero Engineering,0,0
3120,Aero Engineering,Spanish,Algebra,English,Business,Social Science,1,0
3121,Chemistry,Political Science,Astro Engineering,Machine Learning,Biology,Social Science,0,0
3122,French,Aero Engineering,Business,Physics,Chorus1,Chorus2,0,1
3123,History,Astro Engineering,Optimization,Spanish,Machine Learning,Chemistry,0,0
3124,Biology,History,Chemistry,Optimization,Chinese,Business,0,0
3125,Social Science,Biology,Aero Engineering,Business,English,History,0,0
3126,Aero Engineering,Machine Learning,Physics,Political Science,Optimization,Spanish,0,0
3127,French,Astro Engineering,Aero Engineering,English,Chorus1,Chorus2,0,1
3128,Algebra,Physics,Chemistry,Aero Engineering,Business,Political Science,1,0
3129,Machine Learning,Business,Chinese,Biology,Chemistry,Physics,1,0
3130,Biology,French,Algebra,History,Aero Engineering,Business,0,0
3131,Chinese,Social Science,Biology,Aero Engineering,Chorus1,Chorus2,0,1
3132,Spanish,Machine Learning,English,Chemistry,Astro Engineering,Algebra,0,0
3133,Astro Engineering,Social Science,Algebra,French,English,Biology,0,0
3134,Chinese,Political Science,Spanish,Social Science,Chorus1,Chorus2,0,1
3135,Biology,Chemistry,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
3136,Spanish,Business,Algebra,Aero Engineering,Machine Learning,Optimization,1,0
3137,Physics,Chinese,Social Science,History,Astro Engineering,Political Science,0,0
3138,Machine Learning,Political Science,Business,French,Chemistry,Biology,0,0
3139,Biology,Political Science,Machine Learning,Aero Engineering,Physics,History,1,0
3140,Machine Learning,Astro Engineering,Optimization,Aero Engineering,Business,Spanish,1,0
3141,Spanish,Physics,Chinese,French,History,Chemistry,0,0
3142,French,Physics,History,Spanish,Optimization,Chemistry,1,0
3143,Political Science,Machine Learning,Algebra,Spanish,French,Physics,0,0
3144,Algebra,French,Chinese,Chemistry,Physics,History,0,0
3145,History,Biology,Astro Engineering,Chinese,English,Social Science,0,0
3146,French,Spanish,History,Business,Physics,Astro Engineering,0,0
3147,Algebra,Spanish,English,Chemistry,Astro Engineering,Chinese,0,0
3148,Algebra,Astro Engineering,English,Political Science,Biology,Physics,0,0
3149,Optimization,Physics,Astro Engineering,Aero Engineering,Chorus1,Chorus2,0,1
3150,Physics,Chinese,Algebra,Astro Engineering,Chemistry,Social Science,1,0
3151,English,Astro Engineering,Business,Aero Engineering,Physics,Political Science,0,0
3152,Business,Chemistry,Political Science,Physics,History,Aero Engineering,0,0
3153,Social Science,Chemistry,Chinese,Machine Learning,French,Algebra,0,0
3154,English,Chinese,Spanish,Algebra,Chorus1,Chorus2,0,1
3155,Algebra,Political Science,English,Chinese,Chorus1,Chorus2,0,1
3156,Political Science,Astro Engineering,Optimization,Machine Learning,English,Spanish,0,0
3157,Biology,English,Chemistry,Political Science,Optimization,Physics,0,0
3158,Business,Biology,Spanish,Astro Engineering,Chorus1,Chorus2,0,1
3159,Physics,English,Algebra,Spanish,Business,Social Science,0,0
3160,Political Science,Machine Learning,Social Science,Optimization,French,History,1,0
3161,Aero Engineering,Algebra,Chemistry,Machine Learning,Astro Engineering,Biology,1,0
3162,Chemistry,Political Science,English,Biology,Spanish,Aero Engineering,1,0
3163,Physics,Chinese,Business,Algebra,Social Science,History,0,0
3164,Optimization,Political Science,French,English,Algebra,History,0,0
3165,Chinese,Algebra,Physics,Aero Engineering,Chorus1,Chorus2,0,1
3166,Political Science,Aero Engineering,History,Social Science,Business,Spanish,0,0
3167,Algebra,Spanish,English,Biology,French,Chemistry,1,0
3168,French,Business,Aero Engineering,Machine Learning,Biology,Chemistry,0,0
3169,Physics,French,Business,Political Science,English,Biology,0,0
3170,Political Science,Astro Engineering,Algebra,Physics,English,Social Science,0,0
3171,Biology,Spanish,Aero Engineering,Business,Chorus1,Chorus2,0,1
3172,Social Science,Machine Learning,Astro Engineering,Algebra,Biology,French,1,0
3173,Chinese,Social Science,French,Biology,Chemistry,English,0,0
3174,Social Science,History,Algebra,Physics,Chorus1,Chorus2,0,1
3175,Machine Learning,Aero Engineering,Physics,Optimization,Chinese,Spanish,0,0
3176,Chemistry,Optimization,French,Physics,Chorus1,Chorus2,0,1
3177,Political Science,Aero Engineering,Machine Learning,Astro Engineering,Algebra,Biology,0,0
3178,Business,Biology,Spanish,Algebra,Chemistry,Physics,0,0
3179,Astro Engineering,Chinese,French,Spanish,Chorus1,Chorus2,0,1
3180,Chinese,Algebra,Astro Engineering,Chemistry,History,Social Science,0,0
3181,Social Science,Optimization,Chemistry,Aero Engineering,Chorus1,Chorus2,0,1
3182,Algebra,Physics,Machine Learning,History,Spanish,Astro Engineering,0,0
3183,Physics,Astro Engineering,Chinese,Spanish,Optimization,Social Science,1,0
3184,Machine Learning,Spanish,French,Biology,Chorus1,Chorus2,0,1
3185,Social Science,Aero Engineering,Business,Physics,Chorus1,Chorus2,0,1
3186,Spanish,Biology,Optimization,Political Science,Chorus1,Chorus2,0,1
3187,Biology,Astro Engineering,History,Social Science,Political Science,Spanish,0,0
3188,Biology,History,Astro Engineering,French,Chinese,Machine Learning,0,0
3189,Spanish,Machine Learning,Astro Engineering,French,Aero Engineering,Chemistry,0,0
3190,Physics,Spanish,English,Aero Engineering,Algebra,Chemistry,1,0
3191,Physics,Chinese,English,History,Chorus1,Chorus2,0,1
3192,Biology,French,Aero Engineering,Business,Optimization,Physics,0,0
3193,Aero Engineering,Political Science,Chemistry,Algebra,Optimization,Chinese,0,0
3194,English,Astro Engineering,Spanish,Optimization,Aero Engineering,History,0,0
3195,Biology,Physics,English,French,Chorus1,Chorus2,0,1
3196,Algebra,Social Science,History,Astro Engineering,Biology,French,0,0
3197,Optimization,Spanish,Business,Biology,Aero Engineering,Political Science,0,0
3198,French,History,Astro Engineering,Chinese,Biology,Aero Engineering,1,0
3199,Spanish,Algebra,Aero Engineering,Chinese,Machine Learning,Biology,1,0
3200,Biology,Astro Engineering,Algebra,Optimization,Social Science,Political Science,0,0
3201,History,Business,Political Science,Social Science,Chorus1,Chorus2,0,1
3202,Optimization,Aero Engineering,Social Science,Spanish,French,Chinese,0,0
3203,Business,Astro Engineering,French,Spanish,Chorus1,Chorus2,0,1
3204,Chemistry,Aero Engineering,Biology,Optimization,French,History,1,0
3205,Aero Engineering,French,Algebra,Physics,History,Chinese,1,0
3206,Physics,Machine Learning,History,English,Optimization,Algebra,0,0
3207,French,English,Spanish,Political Science,Chemistry,Astro Engineering,0,0
3208,Optimization,Biology,Social Science,Aero Engineering,Algebra,Political Science,0,0
3209,Chemistry,Biology,History,Machine Learning,Aero Engineering,Political Science,1,0
3210,Biology,Social Science,Chinese,Machine Learning,Business,Algebra,0,0
3211,Spanish,French,Machine Learning,Social Science,Political Science,Optimization,1,0
3212,Algebra,English,History,Spanish,Optimization,Chemistry,0,0
3213,Algebra,Chinese,Spanish,Biology,Chorus1,Chorus2,0,1
3214,French,Chemistry,Astro Engineering,English,Spanish,Optimization,1,0
3215,Algebra,Astro Engineering,Aero Engineering,French,Optimization,History,1,0
3216,Astro Engineering,Physics,History,Social Science,French,Algebra,1,0
3217,Biology,Optimization,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
3218,Aero Engineering,Spanish,Physics,Chemistry,English,Astro Engineering,0,0
3219,Algebra,Business,Social Science,Spanish,Chorus1,Chorus2,0,1
3220,Physics,Social Science,Algebra,Aero Engineering,Biology,French,0,0
3221,Astro Engineering,English,Political Science,Algebra,Optimization,Business,0,0
3222,Algebra,Business,Spanish,Social Science,Physics,History,0,0
3223,Biology,Aero Engineering,History,Astro Engineering,Political Science,Chinese,1,0
3224,Business,Chemistry,Biology,Algebra,French,Machine Learning,0,0
3225,French,Aero Engineering,History,Biology,Business,Social Science,1,0
3226,French,Chemistry,Social Science,Astro Engineering,Physics,History,0,0
3227,Biology,History,Aero Engineering,Physics,Business,Machine Learning,0,0
3228,Biology,French,Chemistry,Business,Astro Engineering,Aero Engineering,1,0
3229,Spanish,Algebra,Chemistry,Astro Engineering,Optimization,Biology,1,0
3230,Biology,Algebra,Astro Engineering,Physics,Chorus1,Chorus2,0,1
3231,Biology,Optimization,History,Aero Engineering,Business,Algebra,0,0
3232,English,Chinese,Social Science,Optimization,Chorus1,Chorus2,0,1
3233,Algebra,English,History,French,Social Science,Business,1,0
3234,English,Social Science,French,Physics,Chorus1,Chorus2,0,1
3235,Chinese,French,Aero Engineering,Political Science,Business,Spanish,0,0
3236,History,Physics,Spanish,Chemistry,Political Science,Optimization,0,0
3237,Social Science,English,Business,History,Chorus1,Chorus2,0,1
3238,History,Optimization,Spanish,Algebra,Business,Social Science,1,0
3239,Physics,Chinese,Biology,English,Chemistry,Business,0,0
3240,English,Spanish,Social Science,Optimization,Machine Learning,Astro Engineering,0,0
3241,Political Science,History,English,Algebra,Chorus1,Chorus2,0,1
3242,Optimization,Chinese,Physics,Machine Learning,Astro Engineering,Spanish,0,0
3243,Political Science,Chemistry,Aero Engineering,Astro Engineering,Algebra,Optimization,0,0
3244,Business,Chemistry,Political Science,Optimization,Astro Engineering,Biology,0,0
3245,Optimization,Business,Political Science,Algebra,French,Social Science,1,0
3246,Optimization,Social Science,Algebra,English,Chorus1,Chorus2,0,1
3247,Social Science,Astro Engineering,Physics,Political Science,Aero Engineering,Algebra,0,0
3248,Business,French,Physics,Optimization,English,Chinese,1,0
3249,Machine Learning,Social Science,Chemistry,Algebra,Physics,Chinese,1,0
3250,Machine Learning,History,Optimization,Spanish,Chorus1,Chorus2,0,1
3251,Spanish,French,Physics,History,Chemistry,Political Science,0,0
3252,French,Business,Physics,Aero Engineering,Political Science,Chinese,0,0
3253,History,Spanish,Machine Learning,French,Chinese,Optimization,1,0
3254,Chinese,Machine Learning,Chemistry,Astro Engineering,History,Biology,0,0
3255,Chinese,Algebra,Optimization,French,Biology,Machine Learning,1,0
3256,History,Spanish,Algebra,Business,Social Science,Aero Engineering,0,0
3257,Physics,History,Optimization,Political Science,Chinese,English,1,0
3258,Chinese,Physics,Chemistry,Spanish,Business,Political Science,0,0
3259,Biology,Algebra,Chemistry,Political Science,Business,Spanish,0,0
3260,Business,Social Science,Machine Learning,English,Chorus1,Chorus2,0,1
3261,Business,Biology,Machine Learning,Spanish,Chorus1,Chorus2,0,1
3262,Algebra,English,Machine Learning,Astro Engineering,Aero Engineering,Business,0,0
3263,Aero Engineering,Astro Engineering,Political Science,Spanish,History,Optimization,0,0
3264,Aero Engineering,Algebra,English,History,Spanish,Machine Learning,0,0
3265,Chemistry,Social Science,Optimization,Spanish,Chinese,Business,1,0
3266,Algebra,Political Science,Astro Engineering,History,Chemistry,Chinese,0,0
3267,Business,English,Machine Learning,Biology,Algebra,Political Science,0,0
3268,Optimization,Astro Engineering,Business,Political Science,Chorus1,Chorus2,0,1
3269,Biology,Chinese,Business,Social Science,Astro Engineering,Algebra,1,0
3270,Spanish,Aero Engineering,English,Biology,Political Science,Optimization,0,0
3271,Optimization,Political Science,History,Astro Engineering,Chorus1,Chorus2,0,1
3272,English,Machine Learning,Political Science,Biology,Optimization,Business,0,0
3273,Social Science,Astro Engineering,Chinese,Optimization,Chorus1,Chorus2,0,1
3274,Chemistry,Physics,Spanish,Chinese,Aero Engineering,Astro Engineering,0,0
3275,Physics,Astro Engineering,Biology,French,Social Science,Aero Engineering,1,0
3276,English,Chemistry,Business,Aero Engineering,Biology,French,1,0
3277,Machine Learning,Spanish,English,French,Chemistry,Business,0,0
3278,Chemistry,Astro Engineering,Social Science,History,Biology,Optimization,1,0
