,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
6371,Business,Spanish,Political Science,Aero Engineering,Astro Engineering,Chemistry,0,0
6372,Optimization,Spanish,History,Business,Chemistry,Physics,1,0
6373,Machine Learning,English,Biology,Business,Chorus1,Chorus2,0,1
6374,Physics,Business,Optimization,Astro Engineering,English,French,0,0
6375,Algebra,Social Science,Optimization,Business,English,Astro Engineering,0,0
6376,Optimization,Business,History,Political Science,Algebra,Social Science,1,0
6377,Chinese,Optimization,Spanish,English,Chorus1,Chorus2,0,1
6378,Aero Engineering,Physics,Political Science,Algebra,History,Spanish,0,0
6379,Biology,Astro Engineering,Political Science,Chemistry,Spanish,Physics,0,0
6380,Biology,Business,Spanish,Machine Learning,Chemistry,Optimization,0,0
6381,Biology,Spanish,Aero Engineering,Machine Learning,Chemistry,Algebra,0,0
6382,Biology,History,Social Science,Algebra,Political Science,Chemistry,0,0
6383,Biology,Chinese,History,Physics,Algebra,Machine Learning,0,0
6384,History,Astro Engineering,Optimization,Biology,Political Science,Chinese,1,0
6385,Physics,Astro Engineering,Business,Algebra,English,History,1,0
6386,Biology,Political Science,Optimization,Spanish,Social Science,English,0,0
6387,Social Science,Optimization,Aero Engineering,Chinese,Algebra,Machine Learning,1,0
6388,English,Political Science,Chemistry,Optimization,Chorus1,Chorus2,0,1
6389,English,Algebra,Political Science,History,Machine Learning,Spanish,1,0
6390,Astro Engineering,History,Political Science,Physics,Business,French,1,0
6391,Optimization,Physics,French,Business,English,Algebra,1,0
6392,Biology,Chinese,Business,Algebra,Astro Engineering,Machine Learning,0,0
6393,French,Spanish,English,Social Science,Chorus1,Chorus2,0,1
6394,Physics,Optimization,Political Science,Biology,Spanish,French,1,0
6395,History,Chinese,Physics,Business,Chorus1,Chorus2,0,1
6396,Algebra,Political Science,Optimization,History,Spanish,Physics,0,0
6397,Machine Learning,Aero Engineering,History,Chinese,Chorus1,Chorus2,0,1
6398,Political Science,Aero Engineering,Chemistry,English,Optimization,Astro Engineering,0,0
6399,French,Business,Chinese,Biology,Social Science,Machine Learning,0,0
6400,Astro Engineering,Social Science,Aero Engineering,Spanish,Chinese,Business,1,0
6401,English,Chemistry,Political Science,Biology,Chorus1,Chorus2,0,1
6402,Physics,Machine Learning,Algebra,Chemistry,Chinese,History,0,0
6403,Social Science,Physics,Algebra,Optimization,English,Aero Engineering,1,0
6404,Machine Learning,Chemistry,Chinese,Algebra,Biology,Astro Engineering,0,0
6405,Social Science,Machine Learning,Business,Political Science,Chinese,Biology,0,0
6406,Business,Physics,Aero Engineering,Algebra,Political Science,Social Science,0,0
6407,Physics,Algebra,Chemistry,Biology,English,Political Science,1,0
6408,Machine Learning,Optimization,Physics,Business,Algebra,English,0,0
6409,Chinese,Chemistry,Social Science,Optimization,History,Spanish,0,0
6410,Aero Engineering,Algebra,Business,Machine Learning,French,Social Science,1,0
6411,Machine Learning,Aero Engineering,French,Algebra,Political Science,Chinese,0,0
6412,Astro Engineering,Business,Political Science,Social Science,Biology,Aero Engineering,0,0
6413,Chinese,Chemistry,French,Spanish,Algebra,Physics,0,0
6414,Machine Learning,Algebra,Spanish,Optimization,Astro Engineering,Business,0,0
6415,Political Science,Algebra,Astro Engineering,Physics,Chorus1,Chorus2,0,1
6416,Algebra,English,Physics,Aero Engineering,Chorus1,Chorus2,0,1
6417,Biology,Aero Engineering,Chemistry,Machine Learning,Algebra,Political Science,0,0
6418,Physics,History,Political Science,Machine Learning,Chorus1,Chorus2,0,1
6419,Spanish,Algebra,Machine Learning,Social Science,Political Science,Physics,1,0
6420,Chinese,Social Science,Physics,Business,French,Astro Engineering,0,0
6421,History,Political Science,Optimization,Aero Engineering,Chorus1,Chorus2,0,1
6422,Social Science,Political Science,English,Optimization,French,Chemistry,0,0
6423,Chinese,Biology,French,Algebra,Spanish,Astro Engineering,0,0
6424,Chemistry,Business,Algebra,Social Science,Chorus1,Chorus2,0,1
6425,Chemistry,Machine Learning,History,Spanish,English,Astro Engineering,0,0
6426,Aero Engineering,Algebra,English,Chemistry,Chorus1,Chorus2,0,1
6427,English,History,Biology,Algebra,Chorus1,Chorus2,0,1
6428,Chemistry,Machine Learning,French,Optimization,Chorus1,Chorus2,0,1
6429,History,Political Science,Astro Engineering,English,Aero Engineering,Chemistry,1,0
6430,French,Chemistry,Spanish,Optimization,Astro Engineering,Political Science,0,0
6431,Aero Engineering,Optimization,Chemistry,Algebra,Astro Engineering,Spanish,1,0
6432,Algebra,Chinese,Chemistry,Spanish,Chorus1,Chorus2,0,1
6433,Physics,Aero Engineering,Biology,English,Chorus1,Chorus2,0,1
6434,Machine Learning,Chinese,Astro Engineering,Optimization,Physics,Chemistry,1,0
6435,Social Science,Algebra,Astro Engineering,English,Chorus1,Chorus2,0,1
6436,Algebra,Chinese,Machine Learning,Spanish,Biology,Astro Engineering,1,0
6437,French,Spanish,Astro Engineering,Chinese,Chorus1,Chorus2,0,1
6438,Social Science,Chinese,Physics,Spanish,Chorus1,Chorus2,0,1
6439,Spanish,English,Optimization,Biology,Social Science,Physics,0,0
6440,Machine Learning,Chinese,Biology,Astro Engineering,Chorus1,Chorus2,0,1
6441,Optimization,Physics,Chemistry,Political Science,Chinese,History,0,0
6442,Astro Engineering,English,Social Science,Chinese,Chorus1,Chorus2,0,1
6443,Chinese,English,Business,Algebra,Chorus1,Chorus2,0,1
6444,Political Science,Spanish,Machine Learning,French,Optimization,Physics,1,0
6445,Biology,Political Science,Aero Engineering,French,Optimization,Spanish,0,0
6446,Chinese,Chemistry,English,Aero Engineering,Algebra,French,0,0
6447,Physics,Political Science,Social Science,Spanish,Machine Learning,Business,1,0
6448,Optimization,Physics,Astro Engineering,English,Chorus1,Chorus2,0,1
6449,Physics,English,History,Optimization,Political Science,Algebra,0,0
6450,Social Science,Spanish,Biology,Chemistry,Optimization,Aero Engineering,1,0
6451,English,Algebra,Physics,Political Science,French,Aero Engineering,0,0
6452,French,Social Science,English,Chemistry,Algebra,Spanish,1,0
6453,Chinese,Political Science,Biology,Business,History,English,0,0
6454,Physics,Biology,Spanish,Optimization,History,Chemistry,1,0
6455,English,Algebra,Chinese,Spanish,Chorus1,Chorus2,0,1
6456,Optimization,Social Science,History,Business,Chorus1,Chorus2,0,1
6457,Algebra,History,Optimization,Machine Learning,Chemistry,Business,0,0
6458,Spanish,Machine Learning,Chinese,Physics,Business,Astro Engineering,0,0
6459,Business,Spanish,Aero Engineering,English,Chemistry,Biology,0,0
6460,Machine Learning,Algebra,Physics,Chinese,Chorus1,Chorus2,0,1
6461,History,Political Science,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
6462,Physics,History,Social Science,Machine Learning,Political Science,Astro Engineering,1,0
6463,Physics,Chemistry,Machine Learning,Biology,Chinese,Social Science,0,0
6464,Aero Engineering,History,Social Science,Optimization,Chorus1,Chorus2,0,1
6465,Algebra,Business,Aero Engineering,History,English,Political Science,0,0
6466,Algebra,Physics,Chinese,Social Science,Chemistry,French,0,0
6467,Chemistry,Algebra,Social Science,Astro Engineering,Political Science,History,1,0
6468,Optimization,Political Science,Chemistry,Spanish,Chorus1,Chorus2,0,1
6469,Aero Engineering,Chemistry,Political Science,Spanish,Chinese,Biology,0,0
6470,Chemistry,Chinese,Social Science,English,Biology,Machine Learning,0,0
6471,Business,Biology,Political Science,History,Chorus1,Chorus2,0,1
6472,Astro Engineering,Business,Physics,Spanish,Chorus1,Chorus2,0,1
6473,Astro Engineering,Algebra,English,Chemistry,Chorus1,Chorus2,0,1
6474,English,Optimization,Astro Engineering,Biology,Social Science,Spanish,0,0
6475,Optimization,Algebra,English,Biology,Political Science,Chemistry,0,0
6476,Astro Engineering,History,Political Science,French,English,Physics,0,0
6477,Machine Learning,Business,Physics,History,Social Science,Algebra,0,0
6478,History,Algebra,Astro Engineering,Physics,Business,Spanish,0,0
6479,Business,Social Science,Spanish,Optimization,Aero Engineering,Biology,0,0
6480,History,Chemistry,Algebra,French,Physics,Machine Learning,0,0
6481,Political Science,Spanish,Optimization,Biology,History,Business,0,0
6482,Machine Learning,Aero Engineering,Astro Engineering,Chemistry,Business,French,0,0
6483,Machine Learning,Chemistry,Astro Engineering,Optimization,Chinese,Aero Engineering,1,0
6484,Algebra,Political Science,Social Science,Astro Engineering,Business,Aero Engineering,0,0
6485,Aero Engineering,Machine Learning,Astro Engineering,English,Social Science,Chemistry,0,0
6486,Biology,Optimization,Astro Engineering,Social Science,Political Science,French,0,0
6487,Biology,Aero Engineering,Political Science,Social Science,Optimization,Chemistry,0,0
6488,Machine Learning,French,English,Chemistry,Chorus1,Chorus2,0,1
6489,Chemistry,Social Science,Astro Engineering,Optimization,Physics,Chinese,0,0
6490,History,Social Science,Spanish,English,Chemistry,Physics,1,0
6491,Spanish,Chinese,History,Biology,Chorus1,Chorus2,0,1
6492,Social Science,Spanish,English,Astro Engineering,Business,French,0,0
6493,Optimization,French,English,Aero Engineering,Chorus1,Chorus2,0,1
6494,Social Science,Chemistry,Spanish,Physics,Chorus1,Chorus2,0,1
6495,Spanish,Aero Engineering,Algebra,Political Science,Business,English,1,0
6496,Machine Learning,Political Science,Social Science,Spanish,Chorus1,Chorus2,0,1
6497,Astro Engineering,History,Chemistry,Optimization,Business,English,0,0
6498,Chemistry,Aero Engineering,Physics,Business,Chinese,Algebra,0,0
6499,Biology,Physics,Social Science,Aero Engineering,English,Spanish,1,0
6500,Astro Engineering,Chemistry,Machine Learning,Algebra,Chorus1,Chorus2,0,1
6501,Business,English,Spanish,Political Science,Physics,Algebra,0,0
6502,Business,History,Algebra,Aero Engineering,Chorus1,Chorus2,0,1
6503,Algebra,Political Science,Social Science,French,Astro Engineering,Spanish,0,0
6504,Spanish,Astro Engineering,Social Science,History,Political Science,Optimization,1,0
6505,English,Algebra,Machine Learning,Political Science,History,Business,1,0
6506,French,Chinese,Biology,Physics,Chorus1,Chorus2,0,1
6507,Chemistry,Astro Engineering,French,Social Science,Chorus1,Chorus2,0,1
6508,Social Science,French,Machine Learning,Astro Engineering,Physics,Chemistry,0,0
6509,Business,Astro Engineering,Chemistry,Algebra,Optimization,History,0,0
6510,Physics,Aero Engineering,Biology,Machine Learning,History,Optimization,0,0
6511,Machine Learning,French,Biology,Social Science,Chorus1,Chorus2,0,1
6512,Business,Social Science,Astro Engineering,History,Biology,Machine Learning,0,0
6513,Physics,History,Optimization,Chinese,English,Spanish,0,0
6514,French,Spanish,Optimization,History,Physics,Chemistry,0,0
6515,Physics,Business,Biology,Astro Engineering,Chorus1,Chorus2,0,1
6516,Algebra,Social Science,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
6517,Aero Engineering,Political Science,English,Machine Learning,Algebra,French,0,0
6518,History,French,English,Aero Engineering,Astro Engineering,Optimization,0,0
6519,Chinese,Social Science,Business,History,Astro Engineering,Algebra,0,0
6520,Aero Engineering,Political Science,Chemistry,Physics,Chinese,Biology,0,0
6521,Optimization,Physics,Chemistry,History,Biology,Astro Engineering,0,0
6522,Physics,History,French,Spanish,Chorus1,Chorus2,0,1
6523,Aero Engineering,Biology,Optimization,Spanish,Machine Learning,History,1,0
6524,Aero Engineering,Social Science,Optimization,Biology,French,Astro Engineering,0,0
6525,Astro Engineering,Biology,Algebra,Social Science,Optimization,Chemistry,0,0
6526,Social Science,Chinese,Business,Chemistry,English,Optimization,1,0
6527,Aero Engineering,Physics,Social Science,History,Chorus1,Chorus2,0,1
6528,Biology,Machine Learning,Political Science,Business,Chorus1,Chorus2,0,1
6529,Machine Learning,Business,Optimization,Algebra,Biology,History,0,0
6530,Political Science,Physics,Algebra,Chemistry,Business,Social Science,0,0
6531,Business,Aero Engineering,English,Astro Engineering,Chorus1,Chorus2,0,1
6532,Biology,French,Chinese,Chemistry,Chorus1,Chorus2,0,1
6533,Machine Learning,Optimization,Astro Engineering,Business,Chinese,Social Science,0,0
6534,Physics,Spanish,Biology,Aero Engineering,Chinese,Astro Engineering,0,0
6535,Biology,Machine Learning,French,Optimization,Spanish,Chinese,0,0
6536,Social Science,Spanish,Optimization,Machine Learning,Chorus1,Chorus2,0,1
6537,French,Biology,Social Science,Aero Engineering,English,Optimization,0,0
6538,Astro Engineering,Aero Engineering,Chemistry,English,Chorus1,Chorus2,0,1
6539,Social Science,English,Algebra,Machine Learning,Chorus1,Chorus2,0,1
6540,Astro Engineering,Social Science,English,Spanish,Physics,Business,0,0
6541,French,History,Chemistry,Social Science,Chinese,Political Science,0,0
6542,Social Science,History,Physics,Business,Aero Engineering,Political Science,0,0
6543,Machine Learning,Astro Engineering,Algebra,Biology,French,Spanish,0,0
6544,Chemistry,History,Social Science,Algebra,Biology,Political Science,1,0
6545,French,Political Science,Astro Engineering,Aero Engineering,Spanish,Business,0,0
6546,English,Aero Engineering,Social Science,Spanish,Chorus1,Chorus2,0,1
6547,French,Physics,Social Science,Spanish,Astro Engineering,Chemistry,1,0
6548,Political Science,History,Spanish,Chinese,Machine Learning,Astro Engineering,1,0
6549,Business,Social Science,Chemistry,Chinese,History,Algebra,0,0
6550,Chinese,Machine Learning,Astro Engineering,Optimization,English,Aero Engineering,0,0
6551,Spanish,Chinese,Optimization,Machine Learning,French,Business,1,0
6552,Business,Astro Engineering,Chemistry,Machine Learning,Spanish,Optimization,0,0
6553,Aero Engineering,Algebra,History,Astro Engineering,French,Biology,0,0
6554,Business,Optimization,Biology,French,Chorus1,Chorus2,0,1
6555,English,Physics,Aero Engineering,Machine Learning,French,Algebra,1,0
6556,Social Science,Chinese,Astro Engineering,Algebra,Aero Engineering,French,0,0
6557,Optimization,Chemistry,Machine Learning,Aero Engineering,Chinese,Spanish,0,0
6558,French,Astro Engineering,Biology,History,Physics,Spanish,1,0
6559,Chemistry,Optimization,French,Spanish,English,Biology,1,0
6560,Biology,History,Astro Engineering,Social Science,Physics,Spanish,1,0
6561,Business,Astro Engineering,Physics,Chinese,Optimization,Chemistry,0,0
6562,Machine Learning,Aero Engineering,French,Physics,History,Astro Engineering,0,0
6563,History,English,Spanish,Algebra,French,Political Science,0,0
6564,Astro Engineering,Social Science,Chemistry,Physics,History,Machine Learning,1,0
6565,Aero Engineering,Social Science,Physics,Spanish,Biology,History,0,0
6566,Chinese,Algebra,Chemistry,Spanish,Biology,History,0,0
6567,Physics,Business,Chinese,Political Science,English,Chemistry,0,0
6568,Algebra,Chinese,Political Science,History,Chorus1,Chorus2,0,1
6569,Chemistry,Chinese,Physics,Aero Engineering,Astro Engineering,Social Science,0,0
6570,Chinese,Algebra,History,Business,Machine Learning,Physics,1,0
6571,English,Optimization,Aero Engineering,Spanish,Political Science,Astro Engineering,0,0
6572,Physics,Astro Engineering,Social Science,Aero Engineering,Optimization,Chemistry,1,0
6573,Social Science,Machine Learning,French,Business,English,Political Science,0,0
6574,Astro Engineering,Physics,Machine Learning,Chinese,Spanish,Chemistry,0,0
6575,Social Science,Chinese,Chemistry,Biology,Spanish,Optimization,0,0
6576,Algebra,English,Chemistry,Aero Engineering,Chorus1,Chorus2,0,1
6577,Chinese,Spanish,Aero Engineering,Business,Optimization,Machine Learning,0,0
6578,Physics,Machine Learning,English,History,Political Science,Business,0,0
6579,Chemistry,English,Business,Political Science,History,Spanish,1,0
6580,Optimization,English,History,Social Science,Chorus1,Chorus2,0,1
6581,Social Science,Biology,Physics,Optimization,Business,Astro Engineering,0,0
6582,History,Machine Learning,Aero Engineering,English,Astro Engineering,Biology,0,0
6583,Biology,Machine Learning,Chinese,French,Political Science,Aero Engineering,0,0
6584,Biology,Machine Learning,Optimization,French,Astro Engineering,Political Science,0,0
6585,English,Biology,Machine Learning,Spanish,Physics,Aero Engineering,0,0
6586,Machine Learning,Biology,Spanish,Business,English,Optimization,1,0
6587,Spanish,History,Optimization,Chemistry,Astro Engineering,Business,1,0
6588,Machine Learning,History,Astro Engineering,Spanish,Aero Engineering,Optimization,1,0
6589,Aero Engineering,English,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
6590,English,Astro Engineering,Social Science,History,Business,Biology,0,0
6591,Physics,Chinese,History,Algebra,Machine Learning,Chemistry,0,0
6592,Social Science,English,Spanish,Biology,Physics,Algebra,0,0
6593,Chinese,Astro Engineering,Optimization,History,Chorus1,Chorus2,0,1
6594,Spanish,Optimization,French,Physics,Machine Learning,Political Science,0,0
6595,Social Science,History,Aero Engineering,Chinese,Spanish,Business,1,0
6596,Social Science,Spanish,French,Chemistry,Biology,Optimization,0,0
6597,Political Science,Machine Learning,French,Algebra,History,Biology,0,0
6598,French,Astro Engineering,Algebra,English,Machine Learning,History,0,0
6599,Spanish,Physics,Chinese,English,Biology,Machine Learning,0,0
6600,Business,Biology,Social Science,Aero Engineering,Political Science,Spanish,0,0
6601,French,Chinese,Biology,Spanish,History,English,1,0
6602,Social Science,Algebra,Astro Engineering,English,French,Biology,1,0
6603,Political Science,Spanish,French,Astro Engineering,History,Physics,0,0
6604,Physics,History,Algebra,Aero Engineering,English,Chinese,1,0
6605,Chemistry,Political Science,Business,History,Social Science,French,0,0
6606,Aero Engineering,Spanish,Business,Biology,Chemistry,Physics,1,0
6607,Aero Engineering,Business,Chemistry,Social Science,French,History,0,0
6608,Optimization,Machine Learning,History,Political Science,Business,Aero Engineering,0,0
6609,Machine Learning,Spanish,Astro Engineering,English,Biology,Aero Engineering,1,0
6610,History,Social Science,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
6611,Spanish,Political Science,Optimization,Social Science,Chemistry,Aero Engineering,0,0
6612,Spanish,Chinese,Algebra,Machine Learning,Chemistry,Political Science,0,0
6613,Algebra,Aero Engineering,Chemistry,Physics,Political Science,Social Science,0,0
6614,Astro Engineering,Biology,Machine Learning,English,History,Chinese,1,0
6615,Aero Engineering,Astro Engineering,Spanish,Chemistry,Chorus1,Chorus2,0,1
6616,Aero Engineering,Optimization,Political Science,Social Science,Chorus1,Chorus2,0,1
6617,Algebra,English,Political Science,Machine Learning,Spanish,Social Science,0,0
6618,Optimization,Algebra,Political Science,Machine Learning,Spanish,French,0,0
6619,History,Political Science,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
6620,Biology,Political Science,French,Physics,Chorus1,Chorus2,0,1
6621,Algebra,English,French,Chemistry,Chinese,Optimization,0,0
6622,Aero Engineering,Physics,Optimization,Business,Astro Engineering,Chemistry,1,0
6623,Political Science,Social Science,English,Optimization,Chorus1,Chorus2,0,1
6624,Aero Engineering,History,Astro Engineering,French,Chorus1,Chorus2,0,1
6625,Optimization,Astro Engineering,History,Machine Learning,Chorus1,Chorus2,0,1
6626,Aero Engineering,Spanish,Optimization,Business,Chorus1,Chorus2,0,1
6627,Algebra,Political Science,Spanish,Business,Optimization,Chemistry,0,0
6628,Algebra,Chemistry,French,Social Science,English,Political Science,0,0
6629,Astro Engineering,Optimization,History,Chinese,Political Science,Spanish,0,0
6630,Algebra,Aero Engineering,Political Science,Biology,History,French,0,0
6631,Astro Engineering,English,Chemistry,Business,Machine Learning,Chinese,1,0
6632,Biology,Chinese,Machine Learning,Aero Engineering,Astro Engineering,History,0,0
6633,Political Science,Business,History,Astro Engineering,Chorus1,Chorus2,0,1
6634,French,Aero Engineering,History,Biology,Chorus1,Chorus2,0,1
6635,Chemistry,Physics,History,Spanish,Astro Engineering,Business,1,0
6636,Optimization,Aero Engineering,English,Chinese,Chorus1,Chorus2,0,1
6637,Political Science,Aero Engineering,Astro Engineering,Chemistry,Business,Chinese,0,0
6638,French,Physics,Social Science,Aero Engineering,Chorus1,Chorus2,0,1
6639,Biology,Chinese,French,Aero Engineering,History,Business,0,0
6640,Political Science,Astro Engineering,Biology,English,History,French,1,0
6641,Aero Engineering,Business,Optimization,Political Science,Chorus1,Chorus2,0,1
6642,Algebra,French,Astro Engineering,Political Science,Physics,Chinese,1,0
6643,Astro Engineering,Chemistry,Chinese,Biology,Physics,Spanish,0,0
6644,Chinese,History,Business,Spanish,Chorus1,Chorus2,0,1
6645,Algebra,Biology,French,Social Science,Chorus1,Chorus2,0,1
6646,Optimization,Business,Spanish,Astro Engineering,Chorus1,Chorus2,0,1
6647,Machine Learning,Business,Optimization,Physics,Algebra,English,1,0
6648,English,Political Science,Optimization,Chinese,Astro Engineering,History,1,0
6649,Machine Learning,Aero Engineering,English,Astro Engineering,Chemistry,History,0,0
6650,Spanish,Aero Engineering,Social Science,History,English,Chinese,0,0
6651,Social Science,Astro Engineering,Algebra,English,Aero Engineering,Physics,1,0
6652,Political Science,Spanish,Business,Physics,Algebra,Social Science,1,0
6653,Spanish,Aero Engineering,Chinese,Chemistry,Chorus1,Chorus2,0,1
6654,Machine Learning,English,Biology,Chinese,Physics,Political Science,0,0
6655,Business,Biology,Algebra,Spanish,Optimization,Chinese,0,0
6656,Business,Spanish,Aero Engineering,Optimization,French,English,0,0
6657,Spanish,Social Science,Political Science,Chinese,Business,History,0,0
6658,Physics,Social Science,Chemistry,Political Science,Optimization,Biology,0,0
6659,Business,Machine Learning,Political Science,Social Science,Optimization,Spanish,1,0
6660,Machine Learning,History,Chemistry,Business,Chorus1,Chorus2,0,1
6661,Biology,French,Political Science,Astro Engineering,Algebra,History,0,0
6662,French,Spanish,History,Business,Machine Learning,Biology,1,0
6663,Political Science,Aero Engineering,Physics,Chemistry,French,Spanish,0,0
6664,Optimization,Biology,French,Algebra,English,History,0,0
6665,Business,Astro Engineering,Social Science,Machine Learning,Chorus1,Chorus2,0,1
6666,Machine Learning,Business,History,Spanish,Chorus1,Chorus2,0,1
6667,Political Science,Chemistry,Physics,Astro Engineering,English,Aero Engineering,0,0
6668,Biology,Algebra,Astro Engineering,Business,English,Chemistry,1,0
6669,History,Machine Learning,English,Spanish,Chemistry,Political Science,0,0
6670,Chemistry,Biology,Spanish,French,Chinese,Machine Learning,0,0
6671,Spanish,Algebra,Chinese,Social Science,Physics,Biology,0,0
6672,Chinese,Political Science,Physics,Optimization,Astro Engineering,English,1,0
6673,Spanish,Chinese,Social Science,Astro Engineering,French,Political Science,1,0
6674,Algebra,Machine Learning,Political Science,Aero Engineering,Social Science,Business,0,0
6675,Astro Engineering,Physics,Optimization,Political Science,Aero Engineering,Algebra,1,0
6676,Chemistry,French,Spanish,Astro Engineering,Machine Learning,Chinese,0,0
6677,Biology,Machine Learning,Aero Engineering,Business,Astro Engineering,English,0,0
6678,Social Science,Physics,History,Business,Machine Learning,Aero Engineering,0,0
6679,Chinese,Algebra,Political Science,Business,English,Astro Engineering,0,0
6680,Social Science,Aero Engineering,Business,History,Algebra,French,0,0
6681,Algebra,Aero Engineering,Chinese,Political Science,English,Social Science,0,0
6682,English,Aero Engineering,Astro Engineering,Physics,French,Biology,0,0
6683,Algebra,Optimization,French,Social Science,Biology,Chemistry,0,0
6684,Spanish,History,Astro Engineering,English,Aero Engineering,Biology,1,0
6685,Business,Spanish,Astro Engineering,Chinese,Algebra,Social Science,0,0
6686,Spanish,Business,Social Science,Machine Learning,Aero Engineering,Optimization,0,0
6687,Astro Engineering,Algebra,Chemistry,Social Science,History,French,1,0
6688,Biology,Machine Learning,Spanish,Political Science,English,Algebra,0,0
6689,Machine Learning,Political Science,Spanish,Social Science,Chemistry,Algebra,0,0
6690,Chemistry,Chinese,Aero Engineering,Physics,Chorus1,Chorus2,0,1
6691,Business,Chinese,Astro Engineering,Spanish,Social Science,Aero Engineering,0,0
6692,Social Science,Optimization,Astro Engineering,History,Chinese,Physics,0,0
6693,Spanish,Chemistry,Astro Engineering,Business,Political Science,French,0,0
6694,Chinese,Spanish,French,History,Physics,Aero Engineering,0,0
6695,English,Chemistry,Aero Engineering,History,Astro Engineering,Social Science,0,0
6696,Optimization,English,Astro Engineering,French,Chinese,Aero Engineering,0,0
6697,Chinese,Machine Learning,Algebra,History,Biology,Social Science,0,0
6698,Business,Physics,Algebra,History,French,Biology,0,0
6699,Spanish,History,Machine Learning,Chemistry,Physics,Business,1,0
6700,Algebra,Biology,Machine Learning,Astro Engineering,Chemistry,Political Science,0,0
6701,Chemistry,Machine Learning,Chinese,Business,Physics,History,1,0
6702,Biology,Algebra,Physics,Optimization,Chorus1,Chorus2,0,1
6703,English,Algebra,Business,Machine Learning,Political Science,Optimization,0,0
6704,Chinese,Machine Learning,Spanish,Optimization,French,Biology,0,0
6705,Optimization,English,French,Machine Learning,Algebra,Biology,0,0
6706,Physics,Biology,Astro Engineering,Chemistry,Chorus1,Chorus2,0,1
6707,English,Chinese,History,Optimization,Social Science,French,1,0
6708,Social Science,English,Aero Engineering,Chemistry,Spanish,Chinese,1,0
6709,Chinese,Biology,Business,English,Chorus1,Chorus2,0,1
6710,Optimization,Physics,Business,Chinese,Chemistry,Algebra,0,0
6711,Political Science,English,Social Science,French,Chorus1,Chorus2,0,1
6712,Political Science,English,Spanish,History,Machine Learning,Physics,0,0
6713,Physics,Political Science,Social Science,Business,Chinese,Optimization,0,0
6714,Political Science,Social Science,Algebra,Aero Engineering,Chemistry,French,0,0
6715,Astro Engineering,French,Algebra,Chemistry,History,Physics,0,0
6716,French,History,Physics,Biology,Machine Learning,Algebra,0,0
6717,Business,Physics,History,Machine Learning,Astro Engineering,English,0,0
6718,Spanish,Physics,Machine Learning,Optimization,Aero Engineering,Chinese,0,0
6719,Chinese,English,History,Business,Chorus1,Chorus2,0,1
6720,English,Business,Astro Engineering,Biology,Social Science,Physics,0,0
6721,Chinese,Machine Learning,Algebra,Chemistry,Chorus1,Chorus2,0,1
6722,History,Optimization,Political Science,Social Science,Chorus1,Chorus2,0,1
6723,French,History,Chemistry,Social Science,Business,Chinese,0,0
6724,Physics,English,Chemistry,Astro Engineering,Chorus1,Chorus2,0,1
6725,Political Science,Social Science,History,Biology,Chorus1,Chorus2,0,1
6726,Biology,Machine Learning,Chemistry,Physics,Political Science,Chinese,1,0
6727,English,Astro Engineering,Physics,Business,Aero Engineering,Chinese,0,0
6728,Algebra,French,Machine Learning,Physics,History,Political Science,1,0
6729,Spanish,Physics,Biology,Optimization,Political Science,Astro Engineering,0,0
6730,Optimization,History,French,Biology,Political Science,Algebra,1,0
6731,History,Social Science,Optimization,Physics,Business,Spanish,0,0
6732,Chinese,Machine Learning,Political Science,Chemistry,Biology,Optimization,0,0
6733,Biology,French,Machine Learning,English,Algebra,Astro Engineering,0,0
6734,Optimization,Social Science,Astro Engineering,Political Science,Chorus1,Chorus2,0,1
6735,French,Biology,Astro Engineering,Machine Learning,Chorus1,Chorus2,0,1
6736,French,Chemistry,Social Science,Biology,Optimization,Algebra,1,0
6737,Chemistry,Astro Engineering,Spanish,Physics,Optimization,Business,1,0
6738,Chemistry,Algebra,Social Science,Aero Engineering,Chorus1,Chorus2,0,1
6739,Political Science,Biology,Algebra,Chemistry,Aero Engineering,Machine Learning,1,0
6740,Biology,Aero Engineering,Spanish,Social Science,Physics,History,0,0
6741,Chemistry,History,Social Science,Chinese,French,Algebra,0,0
6742,Machine Learning,Chemistry,Social Science,Spanish,Chinese,French,0,0
6743,Social Science,Algebra,Political Science,Biology,Physics,Optimization,0,0
6744,History,Chinese,Astro Engineering,Machine Learning,Social Science,Aero Engineering,1,0
6745,Business,Physics,English,Social Science,Chorus1,Chorus2,0,1
6746,Biology,French,Chemistry,Astro Engineering,Chinese,Optimization,1,0
6747,English,Machine Learning,Chinese,Chemistry,Political Science,Astro Engineering,0,0
6748,Social Science,Machine Learning,Spanish,Algebra,Chorus1,Chorus2,0,1
6749,Optimization,Machine Learning,Spanish,Physics,Chinese,Political Science,1,0
6750,History,Social Science,Physics,Chemistry,Chorus1,Chorus2,0,1
6751,Business,Political Science,Machine Learning,Astro Engineering,Biology,French,1,0
6752,Biology,Chinese,Business,Chemistry,Astro Engineering,History,0,0
6753,Aero Engineering,English,Algebra,Astro Engineering,Physics,Political Science,0,0
6754,History,Spanish,Optimization,Business,Chinese,English,0,0
