,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
3939,Social Science,History,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
3940,Chemistry,Aero Engineering,Chinese,Algebra,Physics,Spanish,0,0
3941,Social Science,Biology,Astro Engineering,Optimization,French,Chemistry,0,0
3942,Physics,English,Astro Engineering,Spanish,Chemistry,Aero Engineering,0,0
3943,Aero Engineering,Business,English,Physics,Chemistry,History,0,0
3944,Spanish,Aero Engineering,Algebra,Physics,Business,Chinese,1,0
3945,Chemistry,Political Science,French,Machine Learning,Astro Engineering,Chinese,0,0
3946,Biology,Chinese,Astro Engineering,Chemistry,Optimization,Spanish,0,0
3947,French,Business,Optimization,Social Science,Spanish,Chemistry,1,0
3948,Chemistry,Political Science,Chinese,Spanish,Chorus1,Chorus2,0,1
3949,Machine Learning,French,Chinese,Political Science,Aero Engineering,Physics,0,0
3950,Biology,History,Spanish,Physics,English,Machine Learning,0,0
3951,Biology,Physics,Political Science,English,French,Astro Engineering,0,0
3952,Chemistry,Social Science,History,Astro Engineering,Aero Engineering,Physics,0,0
3953,Social Science,Machine Learning,Biology,English,Optimization,Political Science,1,0
3954,Optimization,Biology,Aero Engineering,Political Science,Algebra,Social Science,1,0
3955,Chinese,Algebra,Aero Engineering,Astro Engineering,French,Optimization,0,0
3956,English,Machine Learning,Business,French,Optimization,History,1,0
3957,Spanish,Machine Learning,English,Algebra,Optimization,Astro Engineering,0,0
3958,French,Business,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
3959,Biology,English,History,Political Science,Chorus1,Chorus2,0,1
3960,French,Biology,English,Algebra,Chinese,Business,0,0
3961,Aero Engineering,Political Science,Social Science,Machine Learning,Biology,English,0,0
3962,Algebra,Chinese,Astro Engineering,Physics,Biology,Political Science,0,0
3963,Chinese,Machine Learning,History,Business,Chemistry,Biology,0,0
3964,History,Aero Engineering,Algebra,Political Science,Social Science,Spanish,0,0
3965,Business,English,Political Science,Spanish,Aero Engineering,Algebra,0,0
3966,History,Aero Engineering,Astro Engineering,Chinese,Spanish,Optimization,0,0
3967,Aero Engineering,Chemistry,Machine Learning,Physics,Chorus1,Chorus2,0,1
3968,Aero Engineering,Physics,Social Science,Business,French,Chinese,0,0
3969,Optimization,Astro Engineering,English,Business,Machine Learning,French,0,0
3970,Physics,Chinese,Spanish,Astro Engineering,Biology,English,1,0
3971,Optimization,Astro Engineering,Chinese,Algebra,Aero Engineering,Political Science,0,0
3972,Machine Learning,Chemistry,Spanish,Biology,Chorus1,Chorus2,0,1
3973,Biology,Spanish,Chinese,Aero Engineering,History,Political Science,0,0
3974,Machine Learning,Spanish,Biology,Astro Engineering,Chinese,Political Science,0,0
3975,Social Science,Astro Engineering,History,Aero Engineering,English,Chemistry,1,0
3976,Chemistry,Spanish,Political Science,Physics,Social Science,French,1,0
3977,Business,Social Science,French,Algebra,Physics,Political Science,1,0
3978,Algebra,Machine Learning,French,Astro Engineering,Social Science,English,1,0
3979,Spanish,Social Science,Political Science,Machine Learning,Physics,Aero Engineering,1,0
3980,Spanish,History,Chinese,English,Algebra,Astro Engineering,1,0
3981,Business,Algebra,Astro Engineering,Social Science,Chorus1,Chorus2,0,1
3982,History,Chemistry,Physics,Political Science,Algebra,Aero Engineering,0,0
3983,Astro Engineering,Physics,French,Aero Engineering,Optimization,Social Science,0,0
3984,Spanish,Algebra,History,Chemistry,Machine Learning,Biology,0,0
3985,Business,Chinese,History,Biology,English,Chemistry,0,0
3986,French,History,Social Science,Optimization,Business,English,1,0
3987,French,Aero Engineering,Algebra,Chemistry,Spanish,History,0,0
3988,French,Social Science,Chinese,English,Chorus1,Chorus2,0,1
3989,Chinese,Astro Engineering,Social Science,Machine Learning,Aero Engineering,History,1,0
3990,Social Science,Astro Engineering,Political Science,Biology,French,Chemistry,0,0
3991,Optimization,History,Biology,Algebra,Chorus1,Chorus2,0,1
3992,Physics,French,History,Social Science,Aero Engineering,English,0,0
3993,Optimization,Chemistry,Social Science,Business,Aero Engineering,Algebra,0,0
3994,Optimization,English,History,French,Machine Learning,Physics,0,0
3995,Business,Astro Engineering,Chinese,Chemistry,Chorus1,Chorus2,0,1
3996,Social Science,Chinese,French,Aero Engineering,Chemistry,Political Science,0,0
3997,Social Science,Machine Learning,Algebra,Chinese,English,Aero Engineering,0,0
3998,Machine Learning,French,Aero Engineering,Biology,English,Chemistry,0,0
3999,Algebra,French,Spanish,Chemistry,Aero Engineering,Chinese,1,0
4000,Spanish,Biology,Astro Engineering,Physics,Business,French,1,0
4001,Spanish,Political Science,Machine Learning,Business,Optimization,English,0,0
4002,Chemistry,French,Aero Engineering,Biology,Political Science,Optimization,0,0
4003,Physics,Biology,Aero Engineering,Spanish,Political Science,History,1,0
4004,Business,Chemistry,Machine Learning,Chinese,History,Aero Engineering,0,0
4005,Social Science,Political Science,Chemistry,History,Physics,Spanish,1,0
4006,English,Physics,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
4007,Machine Learning,Algebra,Business,English,Astro Engineering,Physics,0,0
4008,Astro Engineering,Biology,Political Science,Spanish,Chorus1,Chorus2,0,1
4009,Chinese,Machine Learning,Chemistry,Spanish,Biology,Algebra,0,0
4010,Machine Learning,Social Science,Chinese,Optimization,Algebra,Political Science,1,0
4011,Biology,History,Physics,Spanish,Business,French,0,0
4012,English,Astro Engineering,Aero Engineering,Chinese,Chorus1,Chorus2,0,1
4013,French,Physics,Political Science,Social Science,Chorus1,Chorus2,0,1
4014,Social Science,Aero Engineering,Algebra,Optimization,Physics,History,1,0
4015,History,Chinese,Physics,Spanish,Chorus1,Chorus2,0,1
4016,English,Algebra,Aero Engineering,Machine Learning,French,Chemistry,0,0
4017,Machine Learning,Physics,Chemistry,Optimization,Chorus1,Chorus2,0,1
4018,Machine Learning,French,Chemistry,Algebra,Astro Engineering,Biology,0,0
4019,History,Biology,Aero Engineering,French,Business,Spanish,1,0
4020,Optimization,Machine Learning,Business,Physics,Chemistry,Aero Engineering,0,0
4021,French,Chemistry,Business,Political Science,Physics,Social Science,1,0
4022,Algebra,Spanish,Optimization,Chinese,Chorus1,Chorus2,0,1
4023,Social Science,French,Machine Learning,Biology,History,Business,0,0
4024,Optimization,Algebra,Chemistry,French,Social Science,Spanish,1,0
4025,Spanish,French,Business,Physics,Chorus1,Chorus2,0,1
4026,Political Science,English,Astro Engineering,Biology,Spanish,Chemistry,0,0
4027,History,Spanish,Political Science,Physics,Social Science,French,0,0
4028,English,Algebra,Physics,Optimization,Business,French,0,0
4029,Aero Engineering,Optimization,Physics,Business,Social Science,Algebra,0,0
4030,Optimization,History,Spanish,French,Business,Chinese,0,0
4031,History,Chemistry,Algebra,Optimization,Political Science,Chinese,0,0
4032,Astro Engineering,Biology,History,Chemistry,Physics,Chinese,0,0
4033,Spanish,Chemistry,Physics,French,Chinese,Astro Engineering,0,0
4034,Political Science,Aero Engineering,Astro Engineering,Business,Social Science,Chemistry,1,0
4035,Chemistry,Algebra,Political Science,Spanish,English,Physics,0,0
4036,Chemistry,Business,Machine Learning,English,Chinese,French,0,0
4037,Aero Engineering,Social Science,History,Chemistry,Astro Engineering,Machine Learning,0,0
4038,Algebra,Political Science,Business,Aero Engineering,History,Optimization,0,0
4039,Chinese,Biology,Political Science,Optimization,Algebra,Chemistry,0,0
4040,History,English,Aero Engineering,Machine Learning,Social Science,Astro Engineering,0,0
4041,Chinese,History,French,Aero Engineering,Physics,Astro Engineering,0,0
4042,History,Biology,Social Science,Physics,Business,Optimization,0,0
4043,Astro Engineering,Physics,Business,Algebra,Machine Learning,Biology,0,0
4044,Chemistry,Political Science,Astro Engineering,Biology,Spanish,French,0,0
4045,Machine Learning,Astro Engineering,History,Algebra,French,Optimization,0,0
4046,English,Chinese,Optimization,Chemistry,Business,History,0,0
4047,Chinese,History,Political Science,English,Chemistry,Machine Learning,1,0
4048,History,Chemistry,English,Optimization,Spanish,Astro Engineering,0,0
4049,Chinese,Business,Machine Learning,Astro Engineering,Chemistry,Biology,0,0
4050,Algebra,English,Spanish,Physics,Business,French,0,0
4051,Machine Learning,Chemistry,Physics,French,English,Astro Engineering,0,0
4052,Algebra,Social Science,Business,Spanish,Chemistry,Machine Learning,0,0
4053,Spanish,Optimization,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
4054,Business,Astro Engineering,Social Science,Optimization,French,History,0,0
4055,Biology,English,Machine Learning,Algebra,Chorus1,Chorus2,0,1
4056,Aero Engineering,French,Spanish,Business,Chinese,English,0,0
4057,English,Algebra,Political Science,Chinese,Spanish,Aero Engineering,1,0
4058,Social Science,Chemistry,Astro Engineering,Machine Learning,Spanish,French,0,0
4059,French,Business,Social Science,Astro Engineering,Chorus1,Chorus2,0,1
4060,Algebra,French,Chinese,English,Spanish,History,0,0
4061,Spanish,Chemistry,Political Science,Optimization,Biology,Social Science,1,0
4062,Astro Engineering,Business,English,Machine Learning,Aero Engineering,Physics,1,0
4063,Chinese,Social Science,French,Optimization,Biology,Spanish,0,0
4064,Biology,Machine Learning,Social Science,Physics,Algebra,English,0,0
4065,Algebra,Machine Learning,Business,Physics,Chemistry,Optimization,0,0
4066,Political Science,Chemistry,History,Machine Learning,English,Aero Engineering,0,0
4067,Machine Learning,Physics,Optimization,Chinese,Chemistry,Social Science,0,0
4068,Spanish,English,Machine Learning,History,Chorus1,Chorus2,0,1
4069,Chinese,French,Optimization,Physics,Machine Learning,Aero Engineering,0,0
4070,Aero Engineering,Chinese,Spanish,Political Science,Chorus1,Chorus2,0,1
4071,Social Science,Astro Engineering,Aero Engineering,Chemistry,French,Optimization,0,0
4072,Spanish,Chemistry,Physics,Astro Engineering,History,Political Science,0,0
4073,Aero Engineering,Optimization,Spanish,Algebra,Chemistry,Machine Learning,1,0
4074,Machine Learning,Astro Engineering,Chinese,Chemistry,Chorus1,Chorus2,0,1
4075,Spanish,Biology,Optimization,English,French,Chemistry,0,0
4076,Algebra,Biology,French,Chinese,History,Machine Learning,0,0
4077,Physics,Chinese,Astro Engineering,Optimization,Social Science,Algebra,0,0
4078,Machine Learning,French,Chemistry,Social Science,Chorus1,Chorus2,0,1
4079,Chinese,Business,French,Biology,Aero Engineering,Astro Engineering,1,0
4080,Physics,French,History,Aero Engineering,Chorus1,Chorus2,0,1
4081,Spanish,Chinese,Physics,Business,History,Political Science,0,0
4082,Physics,Aero Engineering,Political Science,Astro Engineering,Chinese,History,1,0
4083,Aero Engineering,Political Science,Astro Engineering,Spanish,Chinese,English,0,0
4084,Algebra,Chinese,English,Chemistry,Optimization,History,0,0
4085,Machine Learning,Spanish,Aero Engineering,Business,Biology,Chinese,0,0
4086,Physics,History,Chinese,Chemistry,Algebra,Machine Learning,0,0
4087,Social Science,Physics,Chemistry,French,Chinese,Machine Learning,0,0
4088,Physics,Chinese,English,Political Science,History,French,0,0
4089,Political Science,Machine Learning,Algebra,Biology,Chorus1,Chorus2,0,1
4090,Biology,Optimization,Algebra,Physics,Machine Learning,History,0,0
4091,Business,Social Science,Political Science,History,Chorus1,Chorus2,0,1
4092,History,Physics,Political Science,Astro Engineering,Aero Engineering,Spanish,1,0
4093,Physics,Optimization,Political Science,Business,Chorus1,Chorus2,0,1
4094,English,Aero Engineering,Astro Engineering,Chemistry,Algebra,Biology,1,0
4095,Physics,History,Optimization,Chinese,Chorus1,Chorus2,0,1
4096,Algebra,Optimization,Chinese,Business,Chorus1,Chorus2,0,1
4097,Political Science,Spanish,History,Aero Engineering,Biology,Optimization,0,0
4098,Algebra,Chinese,Optimization,Physics,Chorus1,Chorus2,0,1
4099,Optimization,Biology,Chemistry,Physics,Astro Engineering,Political Science,1,0
4100,History,Algebra,Aero Engineering,French,Machine Learning,Biology,0,0
4101,Machine Learning,Biology,Political Science,Optimization,Chorus1,Chorus2,0,1
4102,Aero Engineering,Chinese,Machine Learning,History,Chorus1,Chorus2,0,1
4103,Biology,Social Science,Algebra,Physics,Chinese,Chemistry,0,0
4104,Chinese,Optimization,Astro Engineering,Political Science,Chemistry,Aero Engineering,1,0
4105,Business,Machine Learning,Chinese,Chemistry,Political Science,Biology,0,0
4106,Social Science,Spanish,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
4107,Aero Engineering,Political Science,Spanish,Physics,Machine Learning,Business,1,0
4108,Business,Chemistry,Political Science,Physics,Chinese,History,0,0
4109,Business,Astro Engineering,Social Science,Chinese,Algebra,Political Science,0,0
4110,French,Astro Engineering,History,Machine Learning,Optimization,Chinese,0,0
4111,Aero Engineering,Physics,English,Algebra,Biology,French,1,0
4112,Algebra,Physics,Machine Learning,Astro Engineering,Political Science,Spanish,0,0
4113,History,English,Machine Learning,Physics,Social Science,French,0,0
4114,Aero Engineering,English,Machine Learning,Astro Engineering,Chorus1,Chorus2,0,1
4115,French,Machine Learning,English,Business,Astro Engineering,Chemistry,0,0
4116,French,Social Science,Algebra,Chinese,Astro Engineering,Physics,0,0
4117,Political Science,Business,Machine Learning,History,English,Biology,0,0
4118,Physics,Political Science,Social Science,Spanish,Chemistry,History,1,0
4119,History,Machine Learning,Physics,Aero Engineering,Spanish,Biology,1,0
4120,Chinese,Biology,Algebra,Machine Learning,Chorus1,Chorus2,0,1
4121,Machine Learning,Chemistry,English,Aero Engineering,Chinese,Algebra,0,0
4122,Chemistry,Business,Political Science,Biology,Chorus1,Chorus2,0,1
4123,Astro Engineering,Biology,English,Social Science,Chorus1,Chorus2,0,1
4124,Optimization,Chinese,Social Science,Physics,Astro Engineering,Political Science,0,0
4125,Aero Engineering,Business,Spanish,History,French,Chemistry,1,0
4126,English,Optimization,Political Science,Business,Chorus1,Chorus2,0,1
4127,Machine Learning,Chemistry,Political Science,Spanish,Optimization,Aero Engineering,0,0
4128,Physics,Social Science,Machine Learning,History,Chorus1,Chorus2,0,1
4129,Optimization,Spanish,Chinese,French,Chemistry,Biology,0,0
4130,Astro Engineering,Spanish,Biology,Chinese,Chorus1,Chorus2,0,1
4131,Chinese,Astro Engineering,French,Political Science,Physics,Spanish,1,0
4132,Optimization,Astro Engineering,Spanish,Aero Engineering,Algebra,Physics,0,0
4133,Biology,English,Aero Engineering,Business,Algebra,Astro Engineering,1,0
4134,Optimization,Machine Learning,Aero Engineering,Algebra,Business,Political Science,0,0
4135,Social Science,Political Science,Optimization,English,Chinese,History,1,0
4136,Social Science,Physics,Machine Learning,Biology,Algebra,Astro Engineering,0,0
4137,History,Physics,Algebra,English,Chorus1,Chorus2,0,1
4138,English,Astro Engineering,Political Science,History,Social Science,Biology,0,0
4139,Chinese,Aero Engineering,Optimization,Spanish,Chemistry,History,1,0
4140,Aero Engineering,Optimization,Algebra,Biology,Chorus1,Chorus2,0,1
4141,Physics,Political Science,Astro Engineering,History,Social Science,Spanish,0,0
4142,Aero Engineering,Social Science,Machine Learning,Algebra,Astro Engineering,French,1,0
4143,Chinese,English,History,Algebra,Chorus1,Chorus2,0,1
4144,Aero Engineering,Astro Engineering,Biology,Spanish,Chorus1,Chorus2,0,1
4145,Social Science,Physics,Aero Engineering,Optimization,Chorus1,Chorus2,0,1
4146,Physics,French,Chinese,Aero Engineering,History,English,0,0
4147,Political Science,English,Physics,Chemistry,Machine Learning,Chinese,0,0
4148,Chinese,Astro Engineering,History,Chemistry,Optimization,Aero Engineering,1,0
4149,Astro Engineering,French,Chemistry,Physics,Spanish,Social Science,0,0
4150,Social Science,Spanish,Physics,Machine Learning,Aero Engineering,Algebra,1,0
4151,Spanish,Machine Learning,Physics,Chinese,Algebra,Political Science,0,0
4152,Political Science,Aero Engineering,Optimization,Social Science,Spanish,Algebra,0,0
4153,Chemistry,Algebra,Physics,Astro Engineering,Business,Aero Engineering,0,0
4154,History,English,Social Science,Business,Spanish,Chemistry,0,0
4155,Machine Learning,History,Chemistry,Chinese,Chorus1,Chorus2,0,1
4156,Machine Learning,Business,Algebra,French,Biology,Spanish,0,0
4157,French,Algebra,Spanish,Social Science,Aero Engineering,Biology,1,0
4158,Chemistry,Chinese,Spanish,Algebra,Biology,Physics,0,0
4159,Political Science,Chinese,Aero Engineering,History,Machine Learning,Physics,0,0
4160,Physics,Algebra,French,Biology,History,English,1,0
4161,Business,Algebra,Political Science,Aero Engineering,Optimization,English,1,0
4162,Business,English,Algebra,Aero Engineering,French,Chinese,0,0
4163,Aero Engineering,Algebra,Astro Engineering,Chinese,French,Optimization,1,0
4164,Chinese,Machine Learning,English,Chemistry,Biology,Algebra,0,0
4165,Biology,Astro Engineering,Political Science,History,Social Science,Machine Learning,0,0
4166,Optimization,Machine Learning,Chinese,French,Aero Engineering,Algebra,0,0
4167,Political Science,Optimization,English,Chemistry,Algebra,Aero Engineering,0,0
4168,Business,Aero Engineering,Machine Learning,Physics,Algebra,French,0,0
4169,Astro Engineering,Business,Algebra,Physics,Chorus1,Chorus2,0,1
4170,French,Optimization,English,Social Science,Machine Learning,Astro Engineering,0,0
4171,Spanish,Algebra,Chemistry,Optimization,Biology,Chinese,0,0
4172,Algebra,Political Science,Aero Engineering,Physics,English,Optimization,0,0
4173,Social Science,Algebra,Spanish,Aero Engineering,Chemistry,Biology,0,0
4174,Algebra,Aero Engineering,Political Science,Machine Learning,Chinese,Chemistry,0,0
4175,Business,Social Science,Astro Engineering,English,French,Chemistry,0,0
4176,History,Machine Learning,Physics,Astro Engineering,Optimization,Chemistry,0,0
4177,French,Chinese,Spanish,Business,Chemistry,Social Science,1,0
4178,Algebra,Social Science,Chemistry,History,French,Biology,1,0
4179,Aero Engineering,Physics,English,Social Science,Chorus1,Chorus2,0,1
4180,Physics,Machine Learning,Algebra,History,Spanish,French,0,0
4181,Machine Learning,History,Physics,Business,Spanish,English,0,0
4182,Chemistry,French,Optimization,Aero Engineering,Chorus1,Chorus2,0,1
4183,Political Science,Spanish,Chemistry,Business,Chinese,Physics,0,0
4184,French,English,Chemistry,Machine Learning,Astro Engineering,Social Science,0,0
4185,Social Science,Physics,Spanish,Algebra,Business,French,1,0
4186,Optimization,Machine Learning,Aero Engineering,Chemistry,Political Science,English,0,0
4187,Chemistry,History,Optimization,Physics,Astro Engineering,Spanish,1,0
4188,Astro Engineering,Biology,Machine Learning,Chinese,Social Science,Chemistry,1,0
4189,French,Biology,Business,Spanish,Astro Engineering,History,0,0
4190,French,Business,Astro Engineering,Political Science,Spanish,Physics,0,0
4191,Astro Engineering,Chinese,Algebra,Business,Spanish,Political Science,0,0
4192,Physics,Chinese,Political Science,Optimization,Aero Engineering,History,0,0
4193,Algebra,Optimization,Social Science,Chinese,Chorus1,Chorus2,0,1
4194,Political Science,Algebra,Optimization,French,Chorus1,Chorus2,0,1
4195,Biology,Machine Learning,Aero Engineering,History,Astro Engineering,Social Science,0,0
4196,Spanish,Political Science,Astro Engineering,Aero Engineering,Biology,Business,0,0
4197,Social Science,Chemistry,Optimization,Biology,Business,English,0,0
4198,Biology,Social Science,Aero Engineering,Astro Engineering,Algebra,Political Science,0,0
4199,Physics,Chinese,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
4200,Algebra,Aero Engineering,Chemistry,Optimization,Machine Learning,English,0,0
4201,Spanish,Biology,Social Science,History,Chemistry,Algebra,0,0
4202,Algebra,History,Business,English,Chinese,Aero Engineering,0,0
4203,Optimization,Aero Engineering,Chinese,History,Spanish,Astro Engineering,0,0
4204,Machine Learning,Political Science,French,Social Science,English,Aero Engineering,1,0
4205,Aero Engineering,Chemistry,Biology,Chinese,Social Science,English,1,0
4206,History,Biology,Optimization,Astro Engineering,Chinese,French,0,0
4207,Social Science,Algebra,Astro Engineering,Political Science,Chinese,French,0,0
4208,History,Chinese,Chemistry,French,Optimization,Social Science,1,0
4209,Chemistry,Social Science,Political Science,Business,Physics,History,1,0
4210,French,Chinese,Optimization,English,Social Science,Machine Learning,0,0
4211,Biology,Chinese,Machine Learning,History,Aero Engineering,Astro Engineering,0,0
4212,Biology,Physics,Optimization,History,Aero Engineering,Astro Engineering,0,0
4213,Physics,Chemistry,Optimization,Algebra,Chinese,History,0,0
4214,French,Machine Learning,History,Optimization,Biology,Algebra,0,0
4215,Chinese,Machine Learning,Chemistry,Social Science,Spanish,Physics,1,0
4216,Chemistry,Social Science,Political Science,Machine Learning,French,Algebra,0,0
4217,Political Science,Algebra,Spanish,Aero Engineering,Biology,Astro Engineering,0,0
4218,Machine Learning,French,Astro Engineering,Physics,Aero Engineering,English,1,0
4219,Political Science,Astro Engineering,History,Algebra,Chorus1,Chorus2,0,1
4220,History,Social Science,Political Science,Biology,Spanish,Algebra,0,0
4221,Social Science,French,Biology,Aero Engineering,Machine Learning,Chemistry,0,0
4222,Aero Engineering,French,Spanish,Social Science,Political Science,History,1,0
4223,Aero Engineering,Astro Engineering,Physics,Chemistry,French,Chinese,0,0
4224,Aero Engineering,Optimization,Social Science,Biology,Astro Engineering,Business,0,0
4225,History,Physics,Biology,Political Science,Chorus1,Chorus2,0,1
4226,Political Science,Business,Astro Engineering,Algebra,Optimization,History,0,0
4227,Business,History,Biology,Machine Learning,Aero Engineering,Chemistry,0,0
4228,History,English,Astro Engineering,Physics,Chorus1,Chorus2,0,1
4229,Aero Engineering,Algebra,Machine Learning,Spanish,History,English,0,0
4230,Physics,Chinese,English,Chemistry,Machine Learning,Spanish,1,0
4231,Algebra,Spanish,English,Political Science,Astro Engineering,Physics,0,0
4232,Algebra,Spanish,Political Science,French,Aero Engineering,Social Science,0,0
4233,French,Business,Chinese,Physics,Chorus1,Chorus2,0,1
4234,English,French,Business,Astro Engineering,Algebra,History,0,0
4235,Chinese,History,Biology,Political Science,Social Science,English,0,0
4236,Astro Engineering,Chinese,Spanish,Algebra,Business,Physics,0,0
4237,Machine Learning,Biology,History,Chinese,Physics,French,0,0
4238,History,Machine Learning,Algebra,Political Science,English,Chinese,0,0
4239,Machine Learning,Political Science,Aero Engineering,English,Chorus1,Chorus2,0,1
4240,English,Physics,French,Chinese,Algebra,Business,0,0
4241,Algebra,History,Political Science,French,Physics,Optimization,0,0
4242,Algebra,Physics,Chinese,Chemistry,History,Social Science,0,0
4243,Spanish,Chemistry,Business,Machine Learning,Social Science,Chinese,0,0
4244,Business,Biology,Social Science,English,Chinese,Aero Engineering,0,0
4245,Business,Political Science,Chemistry,Biology,Chorus1,Chorus2,0,1
4246,Machine Learning,Spanish,Physics,Aero Engineering,Business,Optimization,1,0
4247,Biology,Political Science,Machine Learning,Chinese,Chorus1,Chorus2,0,1
4248,Political Science,Machine Learning,Chinese,English,Social Science,Aero Engineering,1,0
4249,History,Chinese,Astro Engineering,Optimization,Social Science,English,0,0
4250,History,Chemistry,Biology,French,English,Physics,0,0
4251,Optimization,Political Science,Business,Astro Engineering,Physics,English,1,0
4252,Aero Engineering,Spanish,English,Chemistry,Machine Learning,Biology,0,0
4253,Political Science,French,Spanish,Machine Learning,Social Science,History,0,0
4254,Algebra,Social Science,Aero Engineering,Astro Engineering,Optimization,Physics,1,0
4255,Astro Engineering,Chinese,Political Science,English,Chorus1,Chorus2,0,1
4256,Social Science,Algebra,Aero Engineering,Business,Biology,History,1,0
4257,Aero Engineering,Spanish,Chemistry,Business,Physics,Biology,0,0
4258,Physics,English,Machine Learning,Optimization,Political Science,Social Science,0,0
4259,Biology,Spanish,Chemistry,Algebra,Chorus1,Chorus2,0,1
4260,Political Science,English,Social Science,Machine Learning,Algebra,Optimization,0,0
4261,Business,Spanish,Physics,Astro Engineering,Biology,Chemistry,1,0
4262,History,Chinese,Machine Learning,Chemistry,Biology,Astro Engineering,0,0
4263,Algebra,Physics,Social Science,History,Optimization,Biology,1,0
4264,History,Biology,French,Machine Learning,Spanish,Chinese,0,0
4265,French,Machine Learning,Business,English,History,Chemistry,0,0
4266,Optimization,Astro Engineering,Business,Machine Learning,Physics,Political Science,1,0
4267,History,Biology,Chemistry,Spanish,Physics,English,1,0
4268,Chinese,French,Optimization,Machine Learning,Aero Engineering,Chemistry,1,0
4269,History,Social Science,Algebra,Spanish,Business,Chinese,0,0
4270,Machine Learning,Business,Optimization,Biology,Chorus1,Chorus2,0,1
4271,Algebra,Chemistry,Social Science,English,History,Machine Learning,0,0
4272,Astro Engineering,Physics,Aero Engineering,English,Chorus1,Chorus2,0,1
4273,Social Science,Spanish,Algebra,Machine Learning,Chorus1,Chorus2,0,1
4274,Physics,French,Biology,English,Social Science,Aero Engineering,1,0
4275,Chinese,Biology,Political Science,Spanish,Business,Machine Learning,0,0
4276,Physics,Biology,History,Social Science,English,Business,1,0
4277,Astro Engineering,Algebra,French,Machine Learning,Physics,Chinese,0,0
4278,Chinese,Political Science,Chemistry,Physics,French,Aero Engineering,0,0
4279,Chemistry,Algebra,Machine Learning,Chinese,Social Science,French,0,0
4280,Optimization,French,Business,Biology,Astro Engineering,Political Science,0,0
4281,Spanish,Biology,Aero Engineering,Political Science,Physics,Astro Engineering,0,0
4282,Chemistry,Political Science,French,English,Biology,Physics,0,0
4283,Chemistry,Astro Engineering,History,Physics,Chorus1,Chorus2,0,1
4284,Chemistry,Social Science,Chinese,Machine Learning,Astro Engineering,French,0,0
4285,Aero Engineering,French,Chinese,Machine Learning,Astro Engineering,Chemistry,0,0
4286,Astro Engineering,Biology,Political Science,English,Chorus1,Chorus2,0,1
4287,French,Business,Political Science,Chemistry,Algebra,Biology,0,0
4288,Spanish,Chemistry,History,Chinese,English,Optimization,1,0
4289,Business,History,Chinese,Optimization,Spanish,Physics,0,0
4290,Spanish,History,Physics,Aero Engineering,Political Science,French,1,0
4291,Aero Engineering,Machine Learning,Political Science,Chemistry,Physics,Astro Engineering,0,0
4292,Political Science,Algebra,History,Spanish,Chemistry,Machine Learning,1,0
4293,French,Chemistry,Aero Engineering,Algebra,Biology,Physics,1,0
4294,Business,Chinese,English,Chemistry,Astro Engineering,Spanish,0,0
4295,Biology,French,Machine Learning,Political Science,Aero Engineering,Chinese,0,0
4296,Business,Political Science,Chinese,Algebra,Social Science,Machine Learning,0,0
4297,Algebra,Social Science,French,Optimization,History,English,0,0
4298,Astro Engineering,Chinese,Physics,History,Algebra,Machine Learning,1,0
4299,English,Algebra,Aero Engineering,Political Science,Biology,Machine Learning,1,0
4300,Algebra,Business,English,Chemistry,History,Biology,0,0
4301,English,Physics,Political Science,Business,Biology,Social Science,1,0
4302,Political Science,Biology,Chemistry,History,Chorus1,Chorus2,0,1
4303,Astro Engineering,Optimization,French,Spanish,Algebra,Aero Engineering,0,0
4304,Business,French,Aero Engineering,English,Spanish,Optimization,0,0
4305,Algebra,Chemistry,Spanish,Business,Aero Engineering,Physics,1,0
4306,Political Science,English,Business,Chinese,Physics,Chemistry,0,0
4307,Political Science,Business,Physics,Algebra,Social Science,Spanish,0,0
4308,Physics,Machine Learning,Spanish,Optimization,Chinese,French,1,0
4309,Spanish,French,History,Social Science,Chemistry,Biology,0,0
4310,Social Science,History,Biology,Aero Engineering,Chinese,Chemistry,0,0
4311,French,Astro Engineering,English,Physics,Algebra,Political Science,1,0
4312,Political Science,Biology,Physics,Spanish,History,Optimization,1,0
4313,English,Political Science,Algebra,Biology,Astro Engineering,Chemistry,0,0
4314,Astro Engineering,English,Algebra,Social Science,Spanish,Machine Learning,0,0
4315,Physics,Aero Engineering,Spanish,Chemistry,Algebra,Astro Engineering,1,0
4316,Business,Algebra,English,Political Science,Astro Engineering,Biology,1,0
4317,Machine Learning,Aero Engineering,Business,Optimization,Social Science,Chemistry,0,0
4318,Chemistry,Spanish,Chinese,Biology,Astro Engineering,Physics,0,0
4319,Chemistry,Optimization,English,Spanish,Political Science,Astro Engineering,0,0
4320,Social Science,Spanish,Aero Engineering,Chemistry,Political Science,Optimization,0,0
4321,Chemistry,Social Science,Spanish,History,Optimization,Machine Learning,1,0
4322,Social Science,Aero Engineering,Chinese,French,Optimization,Machine Learning,0,0
