,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
4329,Social Science,Machine Learning,Aero Engineering,French,Chorus1,Chorus2,0,1
4330,Biology,Business,Astro Engineering,Optimization,Chemistry,English,0,0
4331,Astro Engineering,Chemistry,French,Aero Engineering,Chinese,English,0,0
4332,Chemistry,English,Biology,Physics,Social Science,Machine Learning,1,0
4333,Chemistry,Machine Learning,Optimization,Algebra,History,Social Science,0,0
4334,Algebra,Political Science,Biology,Business,Chemistry,History,0,0
4335,Machine Learning,English,Chemistry,Business,Social Science,Aero Engineering,0,0
4336,Aero Engineering,Optimization,Machine Learning,Biology,Chorus1,Chorus2,0,1
4337,Optimization,Social Science,French,Business,Chorus1,Chorus2,0,1
4338,French,Chemistry,Machine Learning,History,Chorus1,Chorus2,0,1
4339,Machine Learning,English,Spanish,Business,Political Science,Chemistry,0,0
4340,Social Science,French,English,Algebra,Political Science,History,0,0
4341,Social Science,Machine Learning,Spanish,English,Chorus1,Chorus2,0,1
4342,Machine Learning,Chemistry,Physics,Social Science,Chinese,English,0,0
4343,Business,Chemistry,Social Science,Astro Engineering,Chorus1,Chorus2,0,1
4344,Political Science,Aero Engineering,French,Business,Chorus1,Chorus2,0,1
4345,Biology,Business,Chinese,Astro Engineering,Algebra,French,1,0
4346,Optimization,French,Chemistry,English,Spanish,History,0,0
4347,French,Algebra,English,Political Science,Machine Learning,Business,0,0
4348,French,Chinese,Social Science,Political Science,Chorus1,Chorus2,0,1
4349,Astro Engineering,Optimization,French,English,Chinese,Biology,1,0
4350,Machine Learning,History,Physics,Algebra,Political Science,Spanish,0,0
4351,Algebra,Political Science,History,Chinese,English,Biology,0,0
4352,Spanish,Political Science,Algebra,Optimization,English,History,1,0
4353,French,Social Science,Aero Engineering,Optimization,Algebra,Chemistry,0,0
4354,Business,English,Political Science,Chemistry,Chorus1,Chorus2,0,1
4355,Chinese,French,Biology,Physics,Algebra,Astro Engineering,1,0
4356,Biology,Physics,Political Science,History,Chinese,Machine Learning,0,0
4357,Astro Engineering,Chinese,Optimization,Political Science,Biology,Social Science,0,0
4358,Social Science,Optimization,Astro Engineering,Machine Learning,Physics,English,0,0
4359,Political Science,Algebra,Chemistry,English,Physics,History,0,0
4360,Political Science,Social Science,French,Biology,Optimization,Physics,1,0
4361,Biology,Chemistry,History,Algebra,Optimization,Political Science,0,0
4362,Machine Learning,Optimization,Biology,Astro Engineering,History,Spanish,0,0
4363,Political Science,Chemistry,Business,Algebra,Chorus1,Chorus2,0,1
4364,English,Chemistry,Algebra,Spanish,Biology,Physics,1,0
4365,Social Science,English,French,Spanish,Chinese,Algebra,0,0
4366,Astro Engineering,Biology,Machine Learning,Chinese,Chorus1,Chorus2,0,1
4367,Social Science,Optimization,Astro Engineering,Biology,Algebra,Machine Learning,0,0
4368,Business,History,Social Science,Biology,Political Science,Chinese,0,0
4369,Biology,English,Business,Social Science,Machine Learning,Optimization,0,0
4370,Political Science,English,Chinese,French,Business,Chemistry,0,0
4371,Physics,French,Social Science,English,Spanish,Biology,0,0
4372,Physics,Political Science,French,Biology,Chorus1,Chorus2,0,1
4373,Political Science,Business,Machine Learning,Chinese,Physics,French,1,0
4374,Business,Social Science,Chinese,Biology,Chorus1,Chorus2,0,1
4375,Political Science,English,Spanish,Aero Engineering,Chemistry,Algebra,0,0
4376,Chinese,Physics,Business,Biology,Political Science,Chemistry,0,0
4377,Social Science,Political Science,Business,Physics,Chorus1,Chorus2,0,1
4378,Astro Engineering,English,Chemistry,History,Algebra,Physics,0,0
4379,Political Science,Chemistry,Business,Optimization,Biology,English,0,0
4380,Astro Engineering,Chemistry,Machine Learning,Social Science,French,Biology,0,0
4381,Physics,Chinese,History,Astro Engineering,Chorus1,Chorus2,0,1
4382,French,Machine Learning,Astro Engineering,English,History,Political Science,1,0
4383,Social Science,Biology,Astro Engineering,History,Chorus1,Chorus2,0,1
4384,History,Chinese,Physics,Chemistry,Optimization,Social Science,0,0
4385,Biology,Chinese,Machine Learning,Political Science,Business,Algebra,0,0
4386,History,Political Science,Business,Spanish,Algebra,Optimization,0,0
4387,English,Political Science,Astro Engineering,Business,Chinese,Algebra,1,0
4388,Spanish,Machine Learning,Biology,History,Physics,French,0,0
4389,Spanish,Biology,Aero Engineering,Business,Optimization,Chemistry,0,0
4390,Business,Physics,Algebra,Astro Engineering,Optimization,History,1,0
4391,Aero Engineering,Biology,Chinese,Chemistry,Chorus1,Chorus2,0,1
4392,Spanish,Chemistry,Business,Social Science,Physics,Political Science,0,0
4393,Physics,Optimization,Political Science,Social Science,Chorus1,Chorus2,0,1
4394,Political Science,Algebra,Biology,Chemistry,English,Astro Engineering,0,0
4395,Algebra,Spanish,Astro Engineering,Chemistry,Physics,Machine Learning,0,0
4396,Optimization,French,Spanish,Machine Learning,Political Science,Biology,0,0
4397,Business,Political Science,Physics,Aero Engineering,Social Science,Chinese,0,0
4398,Biology,Aero Engineering,Social Science,Machine Learning,Business,Spanish,0,0
4399,Political Science,Aero Engineering,History,Biology,Spanish,Optimization,0,0
4400,Astro Engineering,French,Chemistry,Social Science,English,Biology,0,0
4401,Biology,Machine Learning,Chinese,Chemistry,Political Science,Algebra,0,0
4402,Chemistry,Business,History,Political Science,Aero Engineering,Astro Engineering,0,0
4403,French,Aero Engineering,English,Optimization,Spanish,Algebra,0,0
4404,Physics,Spanish,Optimization,Astro Engineering,Biology,English,0,0
4405,English,Optimization,Business,Algebra,Political Science,Social Science,1,0
4406,Optimization,Aero Engineering,Business,Chemistry,Chorus1,Chorus2,0,1
4407,Biology,Physics,Machine Learning,Social Science,Aero Engineering,Optimization,0,0
4408,Physics,Chinese,Astro Engineering,Spanish,Chemistry,French,0,0
4409,Chinese,Spanish,History,Algebra,Astro Engineering,Aero Engineering,1,0
4410,Chinese,Astro Engineering,Political Science,Social Science,French,English,0,0
4411,Chemistry,Spanish,Biology,Social Science,Business,Optimization,1,0
4412,Physics,Optimization,Spanish,Business,Aero Engineering,History,0,0
4413,Business,Biology,Aero Engineering,Chemistry,Chinese,Physics,1,0
4414,Optimization,Physics,Astro Engineering,Political Science,Spanish,Biology,1,0
4415,Aero Engineering,Chemistry,Social Science,Algebra,Physics,English,0,0
4416,Business,History,Optimization,English,Chorus1,Chorus2,0,1
4417,History,Spanish,French,Chinese,Optimization,Business,0,0
4418,Political Science,Machine Learning,Algebra,Biology,French,Social Science,1,0
4419,Biology,Machine Learning,Social Science,Business,English,Algebra,1,0
4420,Social Science,English,Chemistry,Chinese,Physics,Aero Engineering,0,0
4421,Optimization,English,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
4422,Aero Engineering,Spanish,Business,Machine Learning,Astro Engineering,French,1,0
4423,Optimization,History,Business,French,Algebra,Chemistry,0,0
4424,Astro Engineering,Physics,Machine Learning,History,Biology,Business,0,0
4425,Chinese,Chemistry,Spanish,Machine Learning,Physics,History,0,0
4426,Business,Chemistry,Optimization,Chinese,Physics,History,1,0
4427,Astro Engineering,English,Machine Learning,Biology,Chemistry,French,0,0
4428,Algebra,Social Science,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
4429,Chinese,Political Science,English,Chemistry,Spanish,Algebra,1,0
4430,Business,Algebra,Spanish,Social Science,English,Political Science,1,0
4431,Aero Engineering,Business,Social Science,Political Science,History,Chinese,0,0
4432,Social Science,Aero Engineering,French,Algebra,Chorus1,Chorus2,0,1
4433,Machine Learning,Astro Engineering,Chinese,Political Science,Optimization,Social Science,0,0
4434,Political Science,Chemistry,Biology,Social Science,Aero Engineering,Business,0,0
4435,Aero Engineering,English,History,Astro Engineering,Chorus1,Chorus2,0,1
4436,Optimization,History,Machine Learning,Biology,Chinese,Business,0,0
4437,Astro Engineering,Optimization,Aero Engineering,Business,Chorus1,Chorus2,0,1
4438,Spanish,Astro Engineering,English,Aero Engineering,Chorus1,Chorus2,0,1
4439,Social Science,French,English,Chinese,Business,Physics,0,0
4440,French,Business,History,Aero Engineering,Chorus1,Chorus2,0,1
4441,Optimization,Chinese,History,Political Science,Chorus1,Chorus2,0,1
4442,Business,Biology,Astro Engineering,Spanish,Chorus1,Chorus2,0,1
4443,Algebra,Spanish,French,Social Science,Astro Engineering,History,1,0
4444,Business,Physics,Algebra,Biology,French,Machine Learning,1,0
4445,Biology,Social Science,Business,Optimization,History,Political Science,0,0
4446,Physics,English,Spanish,French,Astro Engineering,Social Science,0,0
4447,Physics,Chinese,History,Astro Engineering,Social Science,English,0,0
4448,Optimization,Business,Biology,Machine Learning,Physics,English,0,0
4449,Algebra,Political Science,Machine Learning,Chemistry,English,Business,0,0
4450,Chinese,Aero Engineering,Social Science,History,Biology,Optimization,0,0
4451,Astro Engineering,Social Science,Algebra,Business,Machine Learning,Spanish,1,0
4452,Social Science,French,Business,History,Optimization,Spanish,0,0
4453,Political Science,Biology,Spanish,Algebra,Chorus1,Chorus2,0,1
4454,Political Science,Machine Learning,History,Optimization,English,Social Science,0,0
4455,Machine Learning,Astro Engineering,Business,Aero Engineering,Physics,Social Science,0,0
4456,Political Science,Social Science,Aero Engineering,Physics,Chemistry,Machine Learning,1,0
4457,Machine Learning,Astro Engineering,Biology,Business,Social Science,Physics,0,0
4458,Chemistry,History,Chinese,Algebra,Astro Engineering,Social Science,0,0
4459,French,Optimization,History,Astro Engineering,Aero Engineering,Biology,0,0
4460,Biology,English,Physics,Optimization,Chorus1,Chorus2,0,1
4461,Astro Engineering,Physics,Algebra,Business,Chinese,Political Science,0,0
4462,Machine Learning,History,Biology,Political Science,Social Science,French,1,0
4463,Political Science,Astro Engineering,Business,History,Chinese,Algebra,1,0
4464,Spanish,Chemistry,Optimization,History,Social Science,Biology,1,0
4465,Machine Learning,Spanish,Business,Algebra,Aero Engineering,Astro Engineering,0,0
4466,Aero Engineering,Astro Engineering,French,Political Science,Chinese,Chemistry,1,0
4467,English,Optimization,History,Chemistry,Astro Engineering,Aero Engineering,0,0
4468,Business,Political Science,Machine Learning,Chinese,Physics,English,1,0
4469,Chinese,Optimization,Aero Engineering,Physics,Biology,French,0,0
4470,Physics,Algebra,Social Science,Machine Learning,Chorus1,Chorus2,0,1
4471,French,Chinese,Chemistry,Physics,Business,Optimization,0,0
4472,Astro Engineering,Machine Learning,English,Business,Biology,Chinese,0,0
4473,Aero Engineering,Astro Engineering,Optimization,Physics,Chorus1,Chorus2,0,1
4474,Algebra,Astro Engineering,Political Science,History,Chorus1,Chorus2,0,1
4475,Business,Physics,History,Chinese,English,Chemistry,0,0
4476,French,Machine Learning,Algebra,Physics,Biology,History,0,0
4477,Chemistry,French,Optimization,Political Science,Physics,Social Science,0,0
4478,Biology,Machine Learning,History,Astro Engineering,Spanish,Optimization,0,0
4479,Chemistry,English,Optimization,Aero Engineering,Political Science,Algebra,1,0
4480,Political Science,French,Chemistry,Astro Engineering,Spanish,Aero Engineering,1,0
4481,Political Science,History,Chemistry,Algebra,Chorus1,Chorus2,0,1
4482,English,History,Chemistry,Business,Chinese,Social Science,0,0
4483,Social Science,Optimization,Political Science,Machine Learning,Chemistry,History,0,0
4484,Business,Astro Engineering,Chinese,Political Science,History,Physics,0,0
4485,Chinese,Political Science,Biology,Chemistry,Algebra,English,1,0
4486,French,Political Science,Business,Machine Learning,English,Chinese,0,0
4487,Chemistry,Astro Engineering,Biology,Optimization,Chorus1,Chorus2,0,1
4488,Business,Biology,Chemistry,Aero Engineering,Chorus1,Chorus2,0,1
4489,Aero Engineering,Physics,Political Science,Machine Learning,Chorus1,Chorus2,0,1
4490,Spanish,Machine Learning,Political Science,History,French,Algebra,0,0
4491,Biology,Astro Engineering,Social Science,Physics,Political Science,Aero Engineering,0,0
4492,Astro Engineering,Optimization,Business,Physics,Chorus1,Chorus2,0,1
4493,English,Physics,Political Science,Chinese,Chorus1,Chorus2,0,1
4494,Aero Engineering,Optimization,Astro Engineering,Biology,Business,Machine Learning,0,0
4495,Aero Engineering,Business,Social Science,Chemistry,Spanish,Political Science,1,0
4496,Social Science,Political Science,Algebra,French,Physics,Astro Engineering,0,0
4497,French,Political Science,Chemistry,History,Chorus1,Chorus2,0,1
4498,Chinese,Chemistry,French,Political Science,Biology,Aero Engineering,0,0
4499,Aero Engineering,Optimization,Astro Engineering,Political Science,Machine Learning,Chemistry,0,0
4500,French,History,Physics,Political Science,Social Science,Machine Learning,0,0
4501,Chemistry,Political Science,English,Chinese,Spanish,Biology,0,0
4502,Physics,Machine Learning,Astro Engineering,Algebra,Chorus1,Chorus2,0,1
4503,Aero Engineering,Algebra,Chinese,Astro Engineering,Machine Learning,Physics,0,0
4504,Machine Learning,Aero Engineering,Social Science,Algebra,Chorus1,Chorus2,0,1
4505,Chinese,Social Science,Aero Engineering,Spanish,Chorus1,Chorus2,0,1
4506,Biology,History,Algebra,Spanish,French,Astro Engineering,0,0
4507,Biology,Political Science,Optimization,Business,Physics,Chemistry,0,0
4508,Optimization,History,Astro Engineering,Chemistry,Political Science,Machine Learning,0,0
4509,Spanish,Business,Political Science,Aero Engineering,Chinese,Machine Learning,0,0
4510,Chemistry,Aero Engineering,Biology,Astro Engineering,Chinese,Spanish,0,0
4511,Spanish,Chemistry,Algebra,Social Science,English,Optimization,1,0
4512,French,Machine Learning,Biology,Chinese,Political Science,Physics,1,0
4513,History,English,Social Science,Chinese,Chorus1,Chorus2,0,1
4514,Optimization,Astro Engineering,Social Science,Chemistry,Aero Engineering,Chinese,0,0
4515,Chinese,Social Science,Biology,History,Chorus1,Chorus2,0,1
4516,Biology,Social Science,Physics,Chemistry,Machine Learning,Spanish,0,0
4517,Algebra,Optimization,Spanish,Chinese,Physics,History,0,0
4518,History,Physics,English,French,Biology,Optimization,0,0
4519,Chinese,Algebra,Machine Learning,Optimization,Biology,Chemistry,0,0
4520,Business,Spanish,Social Science,Algebra,Optimization,Chemistry,0,0
4521,French,Biology,Chinese,Optimization,Business,Algebra,0,0
4522,Spanish,Algebra,Aero Engineering,Chemistry,Political Science,History,0,0
4523,Optimization,Biology,Aero Engineering,Physics,Chinese,History,1,0
4524,Algebra,Astro Engineering,Optimization,Physics,French,Chinese,0,0
4525,Aero Engineering,Astro Engineering,Physics,Chemistry,Chorus1,Chorus2,0,1
4526,Chinese,Optimization,Algebra,Physics,Aero Engineering,Spanish,0,0
4527,Physics,History,Chemistry,Political Science,Chorus1,Chorus2,0,1
4528,Chinese,Aero Engineering,Spanish,Physics,Political Science,Optimization,1,0
4529,Aero Engineering,Chinese,Chemistry,Algebra,Physics,History,0,0
4530,Machine Learning,Spanish,Social Science,Astro Engineering,Political Science,Aero Engineering,0,0
4531,Chinese,English,Astro Engineering,Chemistry,Business,Physics,0,0
4532,Biology,Social Science,History,Machine Learning,Chinese,Algebra,1,0
4533,Social Science,Optimization,Spanish,Business,Chorus1,Chorus2,0,1
4534,Spanish,Astro Engineering,French,Biology,Algebra,Machine Learning,1,0
4535,English,Physics,Astro Engineering,History,Spanish,Aero Engineering,0,0
4536,Chinese,History,Biology,English,Political Science,Aero Engineering,0,0
4537,Machine Learning,Astro Engineering,Chinese,Optimization,Aero Engineering,Business,0,0
4538,English,Chemistry,Political Science,Algebra,Astro Engineering,Spanish,0,0
4539,Machine Learning,Business,Biology,History,Social Science,French,0,0
4540,Social Science,French,Spanish,Astro Engineering,Algebra,Business,0,0
4541,Algebra,Machine Learning,Aero Engineering,Political Science,Chemistry,Social Science,1,0
4542,Aero Engineering,Spanish,Machine Learning,Biology,History,Chemistry,0,0
4543,Spanish,Algebra,Astro Engineering,Physics,Chorus1,Chorus2,0,1
4544,Astro Engineering,Chemistry,Biology,Aero Engineering,Chinese,English,0,0
4545,Astro Engineering,Political Science,Aero Engineering,Chinese,Physics,English,0,0
4546,Social Science,Biology,Political Science,Machine Learning,Chorus1,Chorus2,0,1
4547,Political Science,Aero Engineering,Optimization,Physics,Social Science,English,1,0
4548,Business,Political Science,History,French,Optimization,Social Science,0,0
4549,Social Science,Chemistry,Aero Engineering,Biology,Machine Learning,Optimization,0,0
4550,Algebra,Astro Engineering,Physics,Aero Engineering,Machine Learning,Biology,0,0
4551,Optimization,Aero Engineering,French,English,Business,Machine Learning,1,0
4552,French,Physics,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
4553,History,Biology,Astro Engineering,Social Science,Chorus1,Chorus2,0,1
4554,Machine Learning,Chinese,Chemistry,Optimization,History,Business,0,0
4555,Physics,Biology,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
4556,Business,French,Chinese,History,Social Science,Machine Learning,0,0
4557,History,Business,Algebra,Astro Engineering,Chorus1,Chorus2,0,1
4558,Algebra,Biology,Social Science,Chinese,Optimization,Business,1,0
4559,Political Science,History,Chemistry,Business,Spanish,Algebra,0,0
4560,French,Algebra,English,Machine Learning,Biology,History,0,0
4561,Machine Learning,Chinese,English,History,Algebra,Biology,0,0
4562,French,Optimization,History,Chemistry,Spanish,Physics,0,0
4563,Optimization,French,Physics,Social Science,Machine Learning,Business,0,0
4564,Astro Engineering,Social Science,Biology,French,Machine Learning,Optimization,0,0
4565,Chinese,Political Science,English,History,Machine Learning,Physics,0,0
4566,Chemistry,Spanish,History,Business,Social Science,Algebra,1,0
4567,Social Science,English,Machine Learning,Political Science,Biology,Chemistry,0,0
4568,Business,Machine Learning,Physics,Social Science,Chorus1,Chorus2,0,1
4569,Political Science,Machine Learning,History,Social Science,Chemistry,Physics,0,0
4570,Chinese,English,Biology,French,Physics,Business,0,0
4571,Business,History,Optimization,Biology,Physics,English,0,0
4572,Aero Engineering,Machine Learning,History,Astro Engineering,Optimization,English,0,0
4573,Algebra,Machine Learning,Chemistry,Biology,Spanish,French,1,0
4574,English,Chemistry,Algebra,History,Biology,Astro Engineering,0,0
4575,Machine Learning,Spanish,English,Biology,Chorus1,Chorus2,0,1
4576,Machine Learning,Social Science,History,English,Biology,Optimization,0,0
4577,Machine Learning,Optimization,Astro Engineering,History,Chorus1,Chorus2,0,1
4578,Social Science,Spanish,Chemistry,Physics,Chinese,Business,0,0
4579,Social Science,Business,Algebra,Physics,Astro Engineering,Machine Learning,1,0
4580,History,Biology,Chemistry,Business,Machine Learning,Aero Engineering,0,0
4581,Chinese,Social Science,Aero Engineering,Optimization,Chemistry,Algebra,1,0
4582,Algebra,Physics,Spanish,Machine Learning,Social Science,French,1,0
4583,French,English,Business,Biology,Chorus1,Chorus2,0,1
4584,Political Science,Spanish,Chinese,Machine Learning,Astro Engineering,Business,0,0
4585,French,Chinese,Optimization,Political Science,Spanish,History,0,0
4586,Astro Engineering,French,Algebra,Biology,Chorus1,Chorus2,0,1
4587,Business,Optimization,Algebra,Chemistry,Aero Engineering,Biology,1,0
4588,English,Biology,History,Algebra,Chorus1,Chorus2,0,1
4589,Business,Physics,Chinese,Machine Learning,Aero Engineering,English,0,0
4590,Astro Engineering,English,Political Science,Physics,Business,Machine Learning,0,0
4591,Political Science,Biology,History,Chinese,Business,Chemistry,0,0
4592,Chemistry,Political Science,Business,History,Optimization,Astro Engineering,0,0
4593,Chinese,Machine Learning,Algebra,Optimization,English,History,0,0
4594,Business,Political Science,Astro Engineering,English,Chinese,History,1,0
4595,Algebra,Business,English,Physics,Biology,Chinese,1,0
4596,Astro Engineering,Physics,Social Science,English,Chinese,History,0,0
4597,Spanish,Social Science,Business,History,English,Physics,0,0
4598,Biology,Algebra,Spanish,English,Aero Engineering,Physics,0,0
4599,Aero Engineering,Chemistry,Spanish,Algebra,Political Science,Biology,0,0
4600,History,Machine Learning,Physics,English,Optimization,French,0,0
4601,French,Social Science,Aero Engineering,Optimization,Spanish,Astro Engineering,0,0
4602,English,Aero Engineering,French,Social Science,Machine Learning,Algebra,0,0
4603,Optimization,French,Chinese,Social Science,Physics,Biology,0,0
4604,Social Science,Optimization,English,French,Business,Physics,1,0
4605,Algebra,Biology,Machine Learning,History,French,Aero Engineering,1,0
4606,Chemistry,Biology,Social Science,Optimization,Aero Engineering,Spanish,1,0
4607,Physics,Spanish,Biology,Aero Engineering,Political Science,Algebra,0,0
4608,Social Science,Chinese,Political Science,Optimization,Aero Engineering,Biology,0,0
4609,Aero Engineering,Chemistry,History,French,Social Science,Chinese,1,0
4610,Business,History,Astro Engineering,Algebra,English,Physics,0,0
4611,Chinese,Business,Physics,Machine Learning,Spanish,French,1,0
4612,Biology,Astro Engineering,Political Science,Business,Chorus1,Chorus2,0,1
4613,Physics,French,Chemistry,Astro Engineering,History,Business,0,0
4614,English,Biology,Machine Learning,History,Physics,Social Science,1,0
4615,Business,English,Social Science,Spanish,Political Science,History,0,0
4616,Biology,English,Chemistry,Machine Learning,Algebra,Business,0,0
4617,English,Spanish,Aero Engineering,Chemistry,Algebra,Business,1,0
4618,French,Algebra,Physics,Biology,English,Optimization,1,0
4619,History,Business,Astro Engineering,French,Algebra,Spanish,0,0
4620,English,Physics,Algebra,French,Astro Engineering,Social Science,0,0
4621,Chinese,Biology,French,Business,Astro Engineering,Optimization,0,0
4622,Chinese,Spanish,Chemistry,Optimization,Chorus1,Chorus2,0,1
4623,Chinese,Political Science,Aero Engineering,Chemistry,History,Biology,0,0
4624,Algebra,Optimization,Chemistry,Physics,Business,Chinese,0,0
4625,Optimization,English,Machine Learning,History,Chorus1,Chorus2,0,1
4626,Aero Engineering,Chemistry,English,Social Science,Machine Learning,Biology,0,0
4627,Machine Learning,Optimization,Business,French,Aero Engineering,Physics,0,0
4628,Spanish,Aero Engineering,Biology,Algebra,Chemistry,Social Science,0,0
4629,Business,French,Aero Engineering,Algebra,Political Science,Machine Learning,0,0
4630,Algebra,Political Science,Chinese,English,Business,Physics,0,0
4631,Biology,History,Spanish,French,Business,Algebra,0,0
4632,Aero Engineering,Business,Social Science,French,Chorus1,Chorus2,0,1
4633,Political Science,Business,Machine Learning,Social Science,History,Chinese,0,0
4634,Biology,Algebra,Machine Learning,Optimization,Chemistry,Chinese,0,0
4635,Business,Algebra,Chinese,French,Political Science,Astro Engineering,0,0
4636,Machine Learning,Chinese,Political Science,Spanish,English,Chemistry,0,0
4637,Political Science,Chinese,Machine Learning,Business,Astro Engineering,Physics,0,0
4638,Spanish,History,Social Science,Machine Learning,Algebra,Chemistry,1,0
4639,Optimization,Business,Machine Learning,Spanish,Political Science,Social Science,0,0
4640,Social Science,Biology,Astro Engineering,Chemistry,Optimization,Physics,0,0
4641,Political Science,Chemistry,Algebra,Machine Learning,Astro Engineering,Physics,0,0
4642,Machine Learning,Biology,Astro Engineering,Spanish,History,Algebra,1,0
4643,History,Business,Social Science,Spanish,Chorus1,Chorus2,0,1
4644,Business,English,Political Science,History,Chorus1,Chorus2,0,1
4645,Biology,Physics,Political Science,Chinese,Chorus1,Chorus2,0,1
4646,Political Science,Algebra,Chemistry,Astro Engineering,Physics,Biology,0,0
4647,Business,Aero Engineering,Optimization,Social Science,History,Algebra,1,0
4648,Biology,Business,Aero Engineering,Optimization,Social Science,Algebra,0,0
4649,Business,Political Science,Biology,Optimization,Physics,Chinese,1,0
4650,Chemistry,French,Machine Learning,Spanish,Chinese,Algebra,0,0
4651,Political Science,Astro Engineering,Chinese,English,Aero Engineering,Optimization,0,0
4652,Business,French,Social Science,Political Science,Chemistry,Machine Learning,0,0
4653,French,Aero Engineering,Algebra,Biology,Chemistry,Business,0,0
4654,Aero Engineering,Chemistry,Business,Spanish,Machine Learning,Optimization,0,0
4655,Spanish,Algebra,Machine Learning,Aero Engineering,French,Social Science,1,0
4656,French,Social Science,Chemistry,Spanish,Machine Learning,Chinese,0,0
4657,Political Science,Algebra,Spanish,Chemistry,Machine Learning,Physics,0,0
4658,Aero Engineering,Chinese,Political Science,Machine Learning,Chorus1,Chorus2,0,1
4659,Chemistry,Aero Engineering,Spanish,Physics,Chorus1,Chorus2,0,1
4660,Optimization,Machine Learning,Social Science,Biology,Political Science,Astro Engineering,0,0
4661,Algebra,Chinese,Political Science,Business,Chorus1,Chorus2,0,1
4662,Algebra,Political Science,Spanish,Machine Learning,Business,Optimization,1,0
4663,Chinese,Optimization,Political Science,History,Biology,Astro Engineering,0,0
4664,Optimization,Chemistry,Business,Aero Engineering,Social Science,Biology,0,0
4665,French,History,Social Science,Optimization,Chorus1,Chorus2,0,1
4666,Optimization,History,Business,Social Science,Algebra,Spanish,0,0
4667,Social Science,History,Business,Chinese,Aero Engineering,Astro Engineering,0,0
4668,Business,Algebra,Spanish,Optimization,Machine Learning,Chinese,0,0
4669,Machine Learning,Social Science,English,Chemistry,Spanish,Chinese,0,0
4670,Aero Engineering,Chinese,Political Science,History,Chemistry,Algebra,0,0
4671,French,Political Science,History,Chinese,Chorus1,Chorus2,0,1
4672,Machine Learning,Physics,French,Business,Chorus1,Chorus2,0,1
4673,Optimization,Chinese,English,Algebra,Chemistry,Political Science,1,0
4674,Astro Engineering,Algebra,Machine Learning,Physics,Business,Political Science,0,0
4675,French,Algebra,Chemistry,Optimization,Chinese,Social Science,0,0
4676,Business,Machine Learning,Political Science,History,Optimization,Social Science,0,0
4677,Physics,English,Chinese,Biology,Chemistry,Astro Engineering,0,0
4678,Physics,Social Science,Astro Engineering,Political Science,Chinese,Chemistry,0,0
4679,English,Astro Engineering,Optimization,Political Science,Machine Learning,French,0,0
4680,French,Optimization,Business,Biology,History,Chemistry,0,0
4681,Biology,Algebra,Physics,Chemistry,Optimization,Chinese,0,0
4682,Chinese,Chemistry,Algebra,Spanish,Chorus1,Chorus2,0,1
4683,Social Science,Business,Spanish,Chinese,Optimization,Political Science,0,0
4684,Business,Spanish,Astro Engineering,History,Optimization,French,1,0
4685,Astro Engineering,English,Aero Engineering,Optimization,Political Science,Chemistry,0,0
4686,Astro Engineering,Chinese,Political Science,Algebra,Social Science,Spanish,1,0
4687,Aero Engineering,Biology,Business,Algebra,Optimization,Chemistry,0,0
4688,Political Science,Physics,Optimization,English,History,Biology,0,0
4689,Machine Learning,Aero Engineering,Optimization,History,Algebra,Social Science,1,0
4690,Social Science,Chinese,Business,Political Science,History,French,0,0
4691,Algebra,History,Biology,Aero Engineering,Physics,Machine Learning,0,0
4692,French,Business,Biology,Physics,Chinese,Astro Engineering,1,0
4693,French,Political Science,Machine Learning,Algebra,Chinese,Biology,1,0
4694,Optimization,Algebra,History,Political Science,Chorus1,Chorus2,0,1
4695,French,Social Science,Physics,English,History,Business,1,0
4696,Optimization,History,Machine Learning,Biology,Algebra,Social Science,1,0
4697,French,English,Chinese,Spanish,Aero Engineering,Political Science,1,0
4698,Political Science,Business,Biology,Chemistry,Spanish,Optimization,0,0
4699,Business,Aero Engineering,Astro Engineering,Spanish,Algebra,Chinese,1,0
4700,Business,History,Algebra,Social Science,Astro Engineering,Chemistry,0,0
4701,Biology,Political Science,Social Science,English,Chorus1,Chorus2,0,1
4702,History,Biology,Machine Learning,Physics,Chorus1,Chorus2,0,1
4703,Spanish,Aero Engineering,History,Physics,Biology,Algebra,0,0
4704,Chinese,Optimization,Algebra,English,Chorus1,Chorus2,0,1
4705,Aero Engineering,Machine Learning,Business,Chinese,Astro Engineering,Physics,1,0
4706,Chinese,Social Science,Biology,Physics,French,Business,0,0
4707,Business,English,Optimization,Aero Engineering,Algebra,French,1,0
4708,Biology,Astro Engineering,Political Science,Optimization,Algebra,Aero Engineering,0,0
4709,Machine Learning,Chemistry,Physics,Spanish,Chorus1,Chorus2,0,1
4710,Biology,History,Business,Physics,Political Science,French,0,0
4711,Algebra,English,Astro Engineering,Political Science,Machine Learning,Spanish,0,0
4712,Physics,Chemistry,Business,Optimization,Political Science,English,0,0
4713,Chinese,Astro Engineering,Biology,Political Science,Machine Learning,History,1,0
4714,Biology,Aero Engineering,Political Science,Business,Physics,History,0,0
4715,Machine Learning,Social Science,Chinese,Chemistry,History,Physics,0,0
4716,Astro Engineering,Algebra,Political Science,Social Science,French,Business,0,0
