,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
5203,Physics,Machine Learning,French,Spanish,Astro Engineering,Chinese,0,0
5204,Physics,Optimization,Political Science,Biology,French,Astro Engineering,0,0
5205,Social Science,Chemistry,Spanish,Algebra,Biology,Chinese,0,0
5206,Aero Engineering,Social Science,History,Physics,English,Algebra,0,0
5207,Astro Engineering,Machine Learning,Spanish,Algebra,Physics,English,0,0
5208,Social Science,Biology,Machine Learning,Chemistry,Spanish,Optimization,1,0
5209,Physics,Optimization,Algebra,Machine Learning,Political Science,Chemistry,0,0
5210,Optimization,Physics,Chemistry,Business,Spanish,Political Science,1,0
5211,Chemistry,Physics,English,Algebra,History,Aero Engineering,0,0
5212,Algebra,Biology,Political Science,History,Social Science,Machine Learning,0,0
5213,Political Science,English,History,Optimization,Astro Engineering,Physics,1,0
5214,Political Science,English,Physics,French,Spanish,Optimization,0,0
5215,Spanish,Political Science,Algebra,Astro Engineering,Chorus1,Chorus2,0,1
5216,Business,Spanish,Algebra,French,Aero Engineering,History,1,0
5217,Business,Algebra,Astro Engineering,Biology,Machine Learning,Political Science,0,0
5218,English,Astro Engineering,Machine Learning,Optimization,Chemistry,Political Science,0,0
5219,Chinese,Optimization,French,Social Science,English,Spanish,1,0
5220,Social Science,Spanish,French,English,History,Algebra,0,0
5221,Optimization,English,Chemistry,Social Science,Astro Engineering,Spanish,0,0
5222,Algebra,English,Political Science,Physics,Aero Engineering,Business,1,0
5223,Social Science,Optimization,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
5224,Astro Engineering,Chinese,Aero Engineering,Biology,Business,Physics,1,0
5225,Social Science,Business,Machine Learning,Biology,History,Physics,1,0
5226,Optimization,Social Science,French,Biology,English,Physics,0,0
5227,Optimization,Physics,History,French,Social Science,Machine Learning,1,0
5228,Chemistry,Physics,Astro Engineering,Machine Learning,Spanish,Optimization,0,0
5229,Chemistry,Social Science,Chinese,Political Science,Machine Learning,French,0,0
5230,Chemistry,Political Science,Social Science,Business,Spanish,Astro Engineering,0,0
5231,Biology,Algebra,Chinese,Business,Astro Engineering,French,0,0
5232,Business,Social Science,Astro Engineering,Aero Engineering,Optimization,Chinese,0,0
5233,Business,Spanish,Physics,Biology,French,Political Science,1,0
5234,Machine Learning,Biology,History,Business,Algebra,Aero Engineering,1,0
5235,Chinese,Social Science,Machine Learning,History,Optimization,Algebra,1,0
5236,Business,Aero Engineering,English,Chemistry,Physics,Machine Learning,0,0
5237,Business,Optimization,Social Science,Political Science,Algebra,Spanish,1,0
5238,Algebra,Physics,History,Aero Engineering,Biology,Chemistry,0,0
5239,Physics,Chinese,Social Science,Algebra,Chorus1,Chorus2,0,1
5240,Spanish,Social Science,Chinese,Business,Chorus1,Chorus2,0,1
5241,Biology,English,Physics,Spanish,Political Science,Chemistry,0,0
5242,Business,Spanish,Astro Engineering,French,Political Science,Social Science,0,0
5243,French,Physics,Business,Social Science,Chorus1,Chorus2,0,1
5244,Spanish,Political Science,English,Algebra,Biology,Social Science,1,0
5245,Chinese,Algebra,English,Physics,Spanish,Aero Engineering,0,0
5246,Political Science,Biology,French,Aero Engineering,Chorus1,Chorus2,0,1
5247,English,Spanish,Machine Learning,Political Science,Chorus1,Chorus2,0,1
5248,Machine Learning,Political Science,English,French,Chorus1,Chorus2,0,1
5249,Political Science,Optimization,Business,History,Aero Engineering,Chinese,0,0
5250,English,Aero Engineering,Algebra,Spanish,Chinese,French,0,0
5251,Aero Engineering,Biology,Business,Chinese,Optimization,Algebra,1,0
5252,French,Machine Learning,Chemistry,Political Science,Physics,Optimization,0,0
5253,Chemistry,Algebra,Machine Learning,Social Science,History,Biology,0,0
5254,Aero Engineering,Chinese,Spanish,Chemistry,Political Science,Social Science,0,0
5255,French,Algebra,Machine Learning,English,Business,Optimization,1,0
5256,Business,Political Science,Social Science,Biology,French,English,1,0
5257,French,Algebra,Spanish,Chinese,Political Science,Machine Learning,0,0
5258,Physics,Algebra,History,Aero Engineering,Political Science,English,0,0
5259,English,Political Science,Social Science,Physics,Chorus1,Chorus2,0,1
5260,Aero Engineering,Biology,French,Algebra,Machine Learning,Astro Engineering,0,0
5261,Optimization,Chemistry,Biology,Chinese,Chorus1,Chorus2,0,1
5262,Political Science,Algebra,Optimization,Machine Learning,Chorus1,Chorus2,0,1
5263,English,Algebra,Optimization,Physics,Chorus1,Chorus2,0,1
5264,Optimization,History,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
5265,Biology,Astro Engineering,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
5266,Algebra,History,Machine Learning,Chinese,Political Science,Optimization,0,0
5267,Social Science,Optimization,Political Science,Algebra,French,English,1,0
5268,Optimization,Machine Learning,History,French,Spanish,Physics,0,0
5269,Aero Engineering,Social Science,History,Chinese,Spanish,French,0,0
5270,Algebra,Astro Engineering,Political Science,English,Physics,Social Science,0,0
5271,Algebra,Optimization,Chinese,Physics,Chorus1,Chorus2,0,1
5272,Social Science,Astro Engineering,Machine Learning,Algebra,Chorus1,Chorus2,0,1
5273,English,Biology,Social Science,Political Science,Aero Engineering,Astro Engineering,0,0
5274,Astro Engineering,Political Science,French,Physics,Machine Learning,Optimization,1,0
5275,Business,Machine Learning,Optimization,Spanish,Aero Engineering,Chinese,0,0
5276,Political Science,Business,Aero Engineering,English,Chinese,Algebra,1,0
5277,Biology,Social Science,Business,Algebra,French,Chinese,0,0
5278,Spanish,Biology,Optimization,Aero Engineering,Physics,Political Science,1,0
5279,Aero Engineering,Business,French,Astro Engineering,Political Science,Social Science,1,0
5280,Chinese,Physics,French,History,Algebra,English,0,0
5281,Physics,Chinese,Chemistry,Aero Engineering,Spanish,Business,0,0
5282,Biology,French,Political Science,Spanish,Social Science,Physics,1,0
5283,Chemistry,Biology,Social Science,Chinese,History,Algebra,0,0
5284,Physics,Political Science,Algebra,French,Aero Engineering,Optimization,1,0
5285,Biology,History,Aero Engineering,Business,Social Science,Political Science,0,0
5286,History,Optimization,English,Biology,Chorus1,Chorus2,0,1
5287,Algebra,Biology,Political Science,Aero Engineering,Chemistry,Spanish,0,0
5288,Machine Learning,Biology,Astro Engineering,Algebra,Chinese,Political Science,0,0
5289,Astro Engineering,Optimization,History,Algebra,Chorus1,Chorus2,0,1
5290,Biology,Business,Chemistry,Chinese,Astro Engineering,Aero Engineering,0,0
5291,History,Optimization,Machine Learning,Algebra,Political Science,Biology,0,0
5292,Machine Learning,Physics,History,Political Science,Chemistry,Biology,0,0
5293,Chemistry,Business,Biology,French,Optimization,Political Science,0,0
5294,Biology,Chemistry,History,Chinese,French,Machine Learning,0,0
5295,English,French,History,Spanish,Business,Political Science,0,0
5296,Biology,Political Science,Spanish,English,Machine Learning,Physics,1,0
5297,Chinese,French,Optimization,Political Science,Business,Algebra,0,0
5298,Political Science,Chemistry,Aero Engineering,Physics,Chinese,French,1,0
5299,Algebra,Chemistry,Biology,Political Science,Chorus1,Chorus2,0,1
5300,Physics,Social Science,Chinese,Biology,Chorus1,Chorus2,0,1
5301,English,Chemistry,Physics,Chinese,Chorus1,Chorus2,0,1
5302,Business,Physics,Machine Learning,Spanish,English,Astro Engineering,1,0
5303,Machine Learning,History,Social Science,Aero Engineering,Political Science,Algebra,1,0
5304,Aero Engineering,English,Political Science,Physics,Business,Chemistry,0,0
5305,Physics,French,English,Spanish,Political Science,Astro Engineering,1,0
5306,Biology,Aero Engineering,History,French,Political Science,Chinese,0,0
5307,Political Science,Physics,Astro Engineering,Business,Chemistry,Optimization,1,0
5308,Astro Engineering,Aero Engineering,History,Biology,French,Spanish,0,0
5309,Chinese,Social Science,Astro Engineering,Algebra,French,Physics,0,0
5310,Aero Engineering,Machine Learning,Chinese,Chemistry,Social Science,French,0,0
5311,History,Algebra,Machine Learning,Business,Chemistry,Optimization,0,0
5312,Spanish,Machine Learning,Optimization,Chemistry,Social Science,Biology,1,0
5313,History,Machine Learning,Social Science,Spanish,Chorus1,Chorus2,0,1
5314,Social Science,Optimization,French,English,Chemistry,Biology,0,0
5315,Business,History,Machine Learning,English,Astro Engineering,Spanish,0,0
5316,Algebra,English,Aero Engineering,Optimization,Social Science,Biology,1,0
5317,Chinese,Optimization,Biology,Algebra,Business,Spanish,0,0
5318,Aero Engineering,Algebra,Physics,Astro Engineering,English,Business,0,0
5319,History,Spanish,Algebra,Machine Learning,French,Aero Engineering,0,0
5320,English,Physics,Aero Engineering,Chemistry,French,Political Science,0,0
5321,Social Science,Business,Political Science,Spanish,Chorus1,Chorus2,0,1
5322,Business,Chemistry,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
5323,Optimization,Chemistry,French,Machine Learning,Spanish,Business,0,0
5324,Optimization,Astro Engineering,Spanish,Chemistry,Chorus1,Chorus2,0,1
5325,Social Science,Algebra,Optimization,Machine Learning,Spanish,Chinese,0,0
5326,Chinese,Aero Engineering,Chemistry,Business,Political Science,Physics,0,0
5327,Social Science,Algebra,History,French,Machine Learning,Chemistry,0,0
5328,Spanish,Physics,Aero Engineering,Optimization,Business,Algebra,0,0
5329,History,Chinese,Astro Engineering,English,Machine Learning,Algebra,0,0
5330,Business,Social Science,Physics,Machine Learning,Astro Engineering,Optimization,1,0
5331,Aero Engineering,Machine Learning,French,Physics,English,Optimization,1,0
5332,Algebra,Astro Engineering,Political Science,Chemistry,Chinese,History,1,0
5333,Biology,Political Science,Spanish,Physics,History,Algebra,0,0
5334,English,Optimization,Astro Engineering,Chinese,Chorus1,Chorus2,0,1
5335,Machine Learning,Aero Engineering,Chemistry,French,Chorus1,Chorus2,0,1
5336,Spanish,Chemistry,French,Machine Learning,Social Science,Biology,1,0
5337,French,Physics,Astro Engineering,Biology,Machine Learning,Business,1,0
5338,Physics,English,Spanish,French,Business,History,0,0
5339,Algebra,Spanish,French,Social Science,Chorus1,Chorus2,0,1
5340,Political Science,Astro Engineering,Physics,English,Aero Engineering,Social Science,0,0
5341,Physics,Social Science,English,Business,Chorus1,Chorus2,0,1
5342,Chinese,Spanish,Physics,History,Chemistry,Algebra,0,0
5343,Business,Astro Engineering,Political Science,Social Science,Chorus1,Chorus2,0,1
5344,Business,Algebra,Spanish,Biology,Physics,Chinese,1,0
5345,Biology,Aero Engineering,French,English,History,Machine Learning,0,0
5346,Astro Engineering,English,Algebra,History,Chinese,Aero Engineering,1,0
5347,Machine Learning,Political Science,Social Science,French,Algebra,Chinese,0,0
5348,Business,Social Science,French,Algebra,Spanish,Political Science,0,0
5349,Optimization,Chemistry,Political Science,Physics,Aero Engineering,Astro Engineering,0,0
5350,Aero Engineering,Algebra,Chinese,Biology,Chorus1,Chorus2,0,1
5351,Social Science,Business,Political Science,Physics,Chemistry,Astro Engineering,1,0
5352,Political Science,French,Machine Learning,Social Science,History,Astro Engineering,0,0
5353,Spanish,Physics,Aero Engineering,Chinese,Biology,French,0,0
5354,Social Science,History,Machine Learning,Physics,Political Science,Optimization,0,0
5355,English,Aero Engineering,French,Business,Biology,Social Science,0,0
5356,Algebra,English,French,Chinese,Political Science,Chemistry,1,0
5357,Optimization,Astro Engineering,Physics,Political Science,French,Spanish,1,0
5358,Algebra,Biology,English,Chemistry,Social Science,Astro Engineering,0,0
5359,Machine Learning,French,Biology,History,Chorus1,Chorus2,0,1
5360,Business,French,Algebra,Political Science,Chorus1,Chorus2,0,1
5361,Political Science,French,English,Chinese,Chorus1,Chorus2,0,1
5362,Political Science,History,Machine Learning,Social Science,Physics,Business,0,0
5363,Chinese,Political Science,Biology,History,Business,Aero Engineering,0,0
5364,Machine Learning,Algebra,Aero Engineering,Spanish,Chemistry,French,1,0
5365,Algebra,Chemistry,Astro Engineering,Optimization,Chorus1,Chorus2,0,1
5366,Biology,Algebra,Aero Engineering,Optimization,Physics,Machine Learning,0,0
5367,Aero Engineering,Astro Engineering,Spanish,Business,French,Optimization,1,0
5368,Algebra,Astro Engineering,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
5369,Political Science,Biology,History,Physics,Astro Engineering,Chinese,0,0
5370,Aero Engineering,Spanish,English,Political Science,Machine Learning,Optimization,0,0
5371,Chemistry,History,Machine Learning,Chinese,Physics,Political Science,0,0
5372,Chemistry,Physics,Chinese,English,Chorus1,Chorus2,0,1
5373,Political Science,Optimization,Physics,Spanish,English,Chemistry,1,0
5374,English,Social Science,Optimization,Chinese,History,Machine Learning,0,0
5375,Algebra,Business,French,English,Spanish,Machine Learning,0,0
5376,Algebra,Optimization,Political Science,Aero Engineering,Biology,Chemistry,0,0
5377,Spanish,Aero Engineering,Algebra,Optimization,Chorus1,Chorus2,0,1
5378,Social Science,Chemistry,Machine Learning,History,Algebra,Biology,0,0
5379,French,English,Optimization,Aero Engineering,Business,Algebra,0,0
5380,Political Science,Biology,Social Science,Spanish,Chinese,French,0,0
5381,French,Chemistry,Biology,Algebra,Physics,History,1,0
5382,Physics,Optimization,Spanish,Biology,French,Chinese,0,0
5383,Algebra,Aero Engineering,Chinese,Physics,Political Science,English,0,0
5384,Chemistry,Physics,Social Science,Machine Learning,Chorus1,Chorus2,0,1
5385,Chemistry,Optimization,Physics,Biology,Algebra,Chinese,0,0
5386,Aero Engineering,Biology,English,Business,Spanish,Chemistry,0,0
5387,Spanish,Aero Engineering,English,Biology,Optimization,Business,0,0
5388,Spanish,Chemistry,French,Political Science,Business,Social Science,0,0
5389,Machine Learning,Chinese,Optimization,Physics,Social Science,Political Science,1,0
5390,French,Algebra,Physics,History,Chorus1,Chorus2,0,1
5391,Biology,Astro Engineering,Aero Engineering,Chinese,French,Optimization,0,0
5392,Optimization,Political Science,Physics,Business,Aero Engineering,Astro Engineering,0,0
5393,Biology,Optimization,Algebra,Astro Engineering,Political Science,History,1,0
5394,Spanish,Chinese,Biology,Political Science,Chorus1,Chorus2,0,1
5395,Chinese,Algebra,French,English,Political Science,Biology,1,0
5396,Machine Learning,Chinese,Social Science,History,Chorus1,Chorus2,0,1
5397,Chinese,Chemistry,Political Science,Algebra,French,Optimization,0,0
5398,Social Science,Political Science,Business,Biology,Chorus1,Chorus2,0,1
5399,Spanish,Business,Machine Learning,Physics,Chinese,Astro Engineering,0,0
5400,Business,English,Social Science,Machine Learning,Physics,Astro Engineering,0,0
5401,French,English,Algebra,Machine Learning,Political Science,Optimization,0,0
5402,Physics,Algebra,Biology,Astro Engineering,Social Science,French,0,0
5403,Political Science,Optimization,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
5404,Business,Machine Learning,Physics,English,Chorus1,Chorus2,0,1
5405,English,French,Biology,Physics,Social Science,History,1,0
5406,Optimization,Chinese,Aero Engineering,Spanish,Biology,History,0,0
5407,French,Physics,Business,Algebra,Spanish,Chemistry,1,0
5408,Spanish,Biology,Chinese,Physics,Optimization,History,0,0
5409,Social Science,Aero Engineering,Biology,English,Political Science,Optimization,0,0
5410,Chemistry,History,Spanish,Biology,Chorus1,Chorus2,0,1
5411,French,Algebra,Chemistry,Spanish,Chorus1,Chorus2,0,1
5412,Spanish,French,History,Chemistry,Biology,Machine Learning,0,0
5413,Chinese,Chemistry,Social Science,French,Algebra,Political Science,1,0
5414,English,Business,Physics,Biology,French,Political Science,1,0
5415,Political Science,English,History,Astro Engineering,Social Science,Machine Learning,0,0
5416,Physics,Business,Chemistry,Political Science,History,Chinese,0,0
5417,Chemistry,Optimization,Spanish,Chinese,Biology,Social Science,1,0
5418,French,Biology,Social Science,History,Algebra,Chemistry,0,0
5419,Algebra,Social Science,Machine Learning,French,Chorus1,Chorus2,0,1
5420,Chinese,Optimization,History,Aero Engineering,Chorus1,Chorus2,0,1
5421,French,Social Science,Business,History,Chorus1,Chorus2,0,1
5422,Aero Engineering,Astro Engineering,History,Business,French,Machine Learning,1,0
5423,French,Algebra,Business,Astro Engineering,Chemistry,Machine Learning,0,0
5424,Aero Engineering,Spanish,Biology,Astro Engineering,Chorus1,Chorus2,0,1
5425,Astro Engineering,Chemistry,Optimization,English,Chorus1,Chorus2,0,1
5426,Political Science,Machine Learning,Biology,Social Science,Spanish,Aero Engineering,1,0
5427,Astro Engineering,Aero Engineering,Biology,Spanish,History,Chemistry,0,0
5428,Business,Physics,Chinese,Aero Engineering,Biology,Machine Learning,0,0
5429,French,Algebra,Machine Learning,Optimization,Political Science,English,0,0
5430,Aero Engineering,Optimization,Political Science,Machine Learning,Chorus1,Chorus2,0,1
5431,French,Political Science,History,Chinese,Chorus1,Chorus2,0,1
5432,English,Political Science,Social Science,Physics,Chorus1,Chorus2,0,1
5433,Chemistry,Algebra,French,Social Science,Optimization,Astro Engineering,1,0
5434,Optimization,Biology,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
5435,Social Science,Aero Engineering,Spanish,Chinese,Business,English,0,0
5436,Political Science,Social Science,Business,Machine Learning,Spanish,Algebra,0,0
5437,Chinese,Biology,Machine Learning,Social Science,French,Physics,1,0
5438,French,Chinese,Astro Engineering,Aero Engineering,Optimization,Social Science,1,0
5439,Physics,Astro Engineering,Biology,French,Social Science,Machine Learning,1,0
5440,English,History,Social Science,Biology,Astro Engineering,French,0,0
5441,Spanish,Optimization,History,Chemistry,Chorus1,Chorus2,0,1
5442,Astro Engineering,Physics,Social Science,Machine Learning,History,French,0,0
5443,Astro Engineering,Spanish,Chemistry,Optimization,Biology,Aero Engineering,0,0
5444,Political Science,Social Science,Business,Optimization,Chorus1,Chorus2,0,1
5445,Business,Chemistry,English,Machine Learning,Astro Engineering,Physics,0,0
5446,Physics,Astro Engineering,Machine Learning,Political Science,Biology,French,0,0
5447,History,English,Aero Engineering,Spanish,Business,Machine Learning,1,0
5448,Machine Learning,Political Science,Optimization,Algebra,Chorus1,Chorus2,0,1
5449,Biology,Optimization,Political Science,Chinese,Astro Engineering,Algebra,0,0
5450,Algebra,English,Aero Engineering,Political Science,Astro Engineering,Social Science,0,0
5451,Astro Engineering,French,Political Science,Social Science,Business,Biology,0,0
5452,Astro Engineering,Machine Learning,Political Science,Aero Engineering,Chinese,Social Science,0,0
5453,Optimization,Business,Astro Engineering,Chemistry,Chorus1,Chorus2,0,1
5454,Business,History,Chemistry,Physics,Aero Engineering,Political Science,0,0
5455,Biology,Algebra,Physics,Chinese,Chorus1,Chorus2,0,1
5456,Machine Learning,Aero Engineering,Chemistry,Business,Chorus1,Chorus2,0,1
5457,Machine Learning,Optimization,Aero Engineering,Spanish,Physics,French,1,0
5458,English,Aero Engineering,Algebra,Chinese,History,Machine Learning,0,0
5459,Chinese,Social Science,Aero Engineering,Astro Engineering,Algebra,Physics,1,0
5460,Political Science,Physics,Machine Learning,Spanish,Astro Engineering,Social Science,1,0
5461,Biology,Algebra,History,Business,Machine Learning,English,1,0
5462,Chemistry,Machine Learning,English,Political Science,Aero Engineering,Astro Engineering,0,0
5463,Political Science,Chinese,Algebra,History,Astro Engineering,Aero Engineering,0,0
5464,History,Machine Learning,Spanish,Chemistry,Political Science,Physics,0,0
5465,Machine Learning,Chinese,Spanish,Aero Engineering,Political Science,Algebra,0,0
5466,French,Biology,Machine Learning,Aero Engineering,Optimization,Spanish,0,0
5467,Chinese,English,Business,Biology,Spanish,Astro Engineering,0,0
5468,Business,Physics,Machine Learning,Chinese,Chorus1,Chorus2,0,1
5469,Biology,Social Science,Optimization,Political Science,Aero Engineering,Chinese,1,0
5470,Political Science,Physics,Aero Engineering,Spanish,Chemistry,Business,1,0
5471,Aero Engineering,French,Chinese,Biology,History,Political Science,0,0
5472,Chemistry,Machine Learning,Biology,Physics,Algebra,Social Science,1,0
5473,Physics,Social Science,Optimization,English,Chorus1,Chorus2,0,1
5474,Political Science,Biology,Physics,French,Astro Engineering,History,0,0
5475,Business,French,Algebra,Political Science,Chinese,Biology,1,0
5476,Political Science,Social Science,Business,Chemistry,Astro Engineering,History,0,0
5477,French,Political Science,Biology,Algebra,Social Science,Spanish,0,0
5478,Social Science,Chinese,Physics,Optimization,Chorus1,Chorus2,0,1
5479,Chinese,Physics,Optimization,Algebra,Chemistry,Biology,1,0
5480,Machine Learning,Optimization,Business,Political Science,Chorus1,Chorus2,0,1
5481,English,Business,Astro Engineering,History,Chemistry,Algebra,0,0
5482,Political Science,History,Algebra,Physics,Aero Engineering,Social Science,0,0
5483,Biology,French,Optimization,Business,Chorus1,Chorus2,0,1
5484,Chinese,Chemistry,Business,Astro Engineering,Chorus1,Chorus2,0,1
5485,Aero Engineering,French,Physics,Optimization,Chemistry,Social Science,1,0
5486,Chemistry,Chinese,Biology,Social Science,Algebra,Physics,1,0
5487,Political Science,Social Science,Algebra,English,Business,Optimization,0,0
5488,Optimization,Chemistry,Social Science,Political Science,Physics,Biology,0,0
5489,French,Optimization,Political Science,History,Chorus1,Chorus2,0,1
5490,Chemistry,Machine Learning,English,Optimization,Algebra,Political Science,0,0
5491,History,Astro Engineering,English,Optimization,Chorus1,Chorus2,0,1
5492,Machine Learning,English,History,Astro Engineering,Chinese,French,0,0
5493,Chemistry,Business,English,History,Biology,Spanish,0,0
5494,Political Science,Optimization,Spanish,Physics,French,History,0,0
5495,Spanish,Physics,Business,History,Chemistry,English,0,0
5496,Business,Political Science,Aero Engineering,Spanish,French,Machine Learning,1,0
5497,English,Optimization,Spanish,Business,Biology,Chemistry,0,0
5498,Spanish,Chinese,Optimization,Biology,Aero Engineering,Astro Engineering,0,0
5499,Aero Engineering,Algebra,Chinese,Physics,Machine Learning,Biology,0,0
5500,Social Science,Spanish,Political Science,French,Chorus1,Chorus2,0,1
5501,Optimization,English,Political Science,Chemistry,Chorus1,Chorus2,0,1
5502,Business,Optimization,Machine Learning,Biology,French,History,0,0
5503,French,Astro Engineering,Spanish,English,Physics,Optimization,1,0
5504,French,Optimization,Political Science,Astro Engineering,Social Science,Algebra,0,0
5505,Chemistry,Political Science,Astro Engineering,Optimization,Chorus1,Chorus2,0,1
5506,Physics,Business,Chinese,Chemistry,Political Science,English,1,0
5507,Social Science,Machine Learning,Algebra,Political Science,Spanish,Physics,0,0
5508,Spanish,English,Biology,Algebra,Political Science,Chemistry,0,0
5509,Biology,Astro Engineering,French,Algebra,Physics,Business,0,0
5510,Aero Engineering,History,Algebra,Chemistry,Chorus1,Chorus2,0,1
5511,Optimization,Business,Aero Engineering,Political Science,French,Spanish,0,0
5512,Business,Political Science,Social Science,Machine Learning,Chorus1,Chorus2,0,1
5513,Political Science,Biology,Spanish,Chinese,English,Machine Learning,0,0
5514,Algebra,French,Business,Astro Engineering,Political Science,Social Science,0,0
5515,Chemistry,Business,Machine Learning,Chinese,Chorus1,Chorus2,0,1
5516,Business,Aero Engineering,Spanish,Political Science,Algebra,Optimization,0,0
5517,Chinese,Political Science,History,Algebra,Spanish,Astro Engineering,1,0
5518,Political Science,Astro Engineering,Business,Algebra,Chemistry,Physics,1,0
5519,Political Science,Astro Engineering,Algebra,Chinese,Chorus1,Chorus2,0,1
5520,Chinese,Aero Engineering,Algebra,Physics,Astro Engineering,Business,0,0
5521,Chemistry,Aero Engineering,Political Science,History,Social Science,Physics,0,0
5522,Physics,English,Biology,Chinese,Machine Learning,Astro Engineering,0,0
5523,Physics,Spanish,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
5524,Astro Engineering,Machine Learning,Spanish,Chemistry,Optimization,English,0,0
5525,Astro Engineering,Spanish,History,Machine Learning,Chorus1,Chorus2,0,1
5526,Social Science,Spanish,Political Science,History,Chemistry,Algebra,0,0
5527,Business,Aero Engineering,Algebra,Political Science,Chinese,Social Science,1,0
5528,History,Aero Engineering,Optimization,Spanish,Chinese,Political Science,0,0
5529,Physics,Algebra,Biology,Political Science,Chorus1,Chorus2,0,1
5530,English,Physics,Political Science,Spanish,Business,Biology,0,0
5531,Astro Engineering,Spanish,Machine Learning,History,Algebra,Optimization,0,0
5532,Optimization,English,Social Science,Biology,Algebra,Spanish,0,0
5533,Spanish,Optimization,Aero Engineering,Machine Learning,Biology,Algebra,0,0
5534,Business,French,English,History,Biology,Spanish,1,0
5535,Chemistry,Physics,Algebra,Chinese,Biology,History,0,0
5536,Biology,Machine Learning,Spanish,Social Science,Chorus1,Chorus2,0,1
5537,French,Biology,Spanish,Social Science,History,Aero Engineering,1,0
5538,Astro Engineering,Social Science,French,History,Biology,Machine Learning,0,0
5539,Machine Learning,Algebra,Business,English,Chemistry,Social Science,0,0
5540,Optimization,Aero Engineering,Algebra,Social Science,Chorus1,Chorus2,0,1
5541,Aero Engineering,French,History,Spanish,Political Science,Social Science,1,0
5542,Astro Engineering,Chinese,French,History,Chemistry,Algebra,1,0
5543,Algebra,French,Political Science,Physics,History,Optimization,1,0
5544,Business,Machine Learning,Chinese,Spanish,Biology,Social Science,0,0
5545,English,Political Science,Astro Engineering,Aero Engineering,Optimization,Chinese,0,0
5546,French,Machine Learning,Biology,Political Science,Algebra,History,1,0
5547,Chinese,Optimization,Algebra,Chemistry,Aero Engineering,French,1,0
5548,French,Machine Learning,Chemistry,Spanish,Physics,Biology,1,0
5549,Business,Spanish,Chemistry,Political Science,Chorus1,Chorus2,0,1
5550,French,Political Science,Spanish,Social Science,Chorus1,Chorus2,0,1
5551,Optimization,Business,Biology,Aero Engineering,Chorus1,Chorus2,0,1
5552,Business,Astro Engineering,French,Political Science,Algebra,Biology,1,0
5553,Algebra,Astro Engineering,Machine Learning,Chinese,French,Chemistry,0,0
5554,Physics,Social Science,Business,Machine Learning,Optimization,Chemistry,0,0
5555,Social Science,Algebra,English,Aero Engineering,Optimization,Biology,0,0
5556,Astro Engineering,Social Science,Biology,French,Physics,Chinese,0,0
5557,Astro Engineering,Physics,Chemistry,Political Science,Social Science,Spanish,0,0
5558,History,Political Science,English,Physics,Algebra,Biology,1,0
5559,Astro Engineering,Physics,Algebra,French,Chorus1,Chorus2,0,1
5560,Chinese,Chemistry,Political Science,Business,Chorus1,Chorus2,0,1
5561,Biology,Political Science,Chinese,Astro Engineering,English,Social Science,1,0
5562,Political Science,French,Astro Engineering,History,Optimization,Spanish,1,0
5563,Chemistry,Optimization,Algebra,History,Physics,Spanish,0,0
5564,Chemistry,Optimization,Physics,Political Science,Biology,Social Science,1,0
5565,English,Political Science,Biology,French,Aero Engineering,Chemistry,1,0
5566,History,Business,Physics,Chemistry,Chorus1,Chorus2,0,1
5567,Algebra,Political Science,Social Science,French,Chemistry,Aero Engineering,1,0
5568,Chinese,Chemistry,History,Optimization,Political Science,Business,0,0
5569,Business,Social Science,French,English,Optimization,Aero Engineering,0,0
5570,Biology,Aero Engineering,Machine Learning,Algebra,Chorus1,Chorus2,0,1
5571,Spanish,Optimization,Chemistry,Algebra,Physics,Chinese,0,0
5572,French,Physics,Biology,Aero Engineering,Algebra,Chinese,1,0
5573,Machine Learning,Aero Engineering,Chemistry,Physics,Chinese,Social Science,1,0
5574,Physics,Biology,English,Algebra,Social Science,Aero Engineering,0,0
5575,History,Chemistry,Chinese,Biology,Machine Learning,French,0,0
5576,Physics,English,Social Science,Algebra,Spanish,Political Science,0,0
5577,Political Science,History,Chinese,Optimization,Spanish,French,0,0
5578,Astro Engineering,Optimization,Social Science,Algebra,Spanish,Aero Engineering,0,0
5579,History,Algebra,Optimization,Social Science,Machine Learning,Aero Engineering,0,0
5580,Physics,Business,Optimization,Machine Learning,Chorus1,Chorus2,0,1
5581,Business,English,Algebra,Political Science,Chorus1,Chorus2,0,1
5582,Political Science,Biology,Social Science,Business,Spanish,Algebra,0,0
5583,Biology,Spanish,Machine Learning,English,Chorus1,Chorus2,0,1
5584,Machine Learning,Aero Engineering,Social Science,Optimization,Spanish,Physics,0,0
5585,Chinese,Business,French,Social Science,Algebra,Chemistry,0,0
5586,Chinese,Optimization,Algebra,English,Chorus1,Chorus2,0,1
5587,Optimization,Spanish,Political Science,Aero Engineering,Algebra,History,0,0
5588,Machine Learning,Astro Engineering,Chinese,Algebra,Social Science,Physics,0,0
